ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SABUGAL;800;2007;4;8;8.5;76.0;8.0;1.0;73.6;7.4;48.9;1.1;10.7;0.7;0.01
ZEBREIRA;803;2007;4;8;11.6;71.0;13.0;0.1;83.7;20.5;92.0;3.4;26.3;6.6;0.77
PROENCA;806;2007;4;8;14.4;62.0;16.0;0.0;83.8;8.6;34.9;4.0;10.7;4.5;0.39
ALVEGA;812;2007;4;8;17.3;47.0;7.0;0.2;87.3;21.2;88.0;4.1;26.4;7.9;1.05
AVIS;824;2007;4;8;14.8;47.0;13.0;0.1;88.2;35.7;204.2;6.4;49.7;16.0;3.69
ELVAS;835;2007;4;8;9.3;88.0;7.0;2.9;53.0;26.6;127.2;0.3;35.0;0.4;0.01
ESTREMOZ;837;2007;4;8;10.6;84.0;16.0;0.0;80.8;10.4;185.6;2.8;18.2;4.2;0.35
PORTEL;848;2007;4;8;13.9;76.0;6.0;0.0;77.2;20.9;172.4;1.2;32.0;2.4;0.12
AMARELEJA;850;2007;4;8;15.5;66.0;5.0;0.0;83.6;27.8;347.2;2.3;46.3;6.4;0.73
MERTOLA.VF;863;2007;4;8;16.2;66.0;7.0;0.1;83.8;37.6;833.9;2.6;67.6;9.2;1.38
N. CORVO;864;2007;4;8;15.9;68.0;9.0;0.4;85.3;39.1;207.0;3.5;53.1;10.2;1.65
ALCOUTIM;865;2007;4;8;13.8;81.0;3.0;0.0;82.9;119.1;752.6;1.9;170.7;11.2;1.96
C.MARIM;867;2007;4;8;17.8;61.0;9.0;0.4;85.0;17.6;169.2;3.3;27.9;6.6;0.77
PORTIMAO;878;2007;4;8;16.4;66.0;13.0;3.0;67.8;15.2;197.6;1.1;25.5;1.7;0.07
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2007;4;9;17.0;60.0;7.0;0.0;85.1;15.8;212.7;3.0;26.6;5.9;0.63
SINES/MC;541;2007;4;9;15.4;65.0;15.0;0.0;76.4;35.4;157.3;1.8;45.3;5.0;0.47
PORTO/PR;545;2007;4;9;15.3;60.0;9.0;0.1;86.8;25.8;74.8;4.2;27.7;8.3;1.14
COIMBRA/CE;548;2007;4;9;16.0;57.0;9.0;0.1;73.6;12.0;43.7;1.1;14.2;0.8;0.02
V.CASTELO;551;2007;4;9;17.3;56.0;10.0;1.0;78.9;18.7;61.3;1.7;21.2;2.6;0.15
FARO;554;2007;4;9;18.7;57.0;16.0;0.0;85.5;40.4;239.0;5.1;56.8;14.4;3.05
EVORA/CC;558;2007;4;9;16.6;67.0;8.0;8.0;47.5;13.9;97.5;0.2;20.5;0.2;0.00
VISEU/CC;560;2007;4;9;7.9;90.0;26.0;0.6;78.9;22.1;66.1;3.8;24.1;6.9;0.82
BEJA;562;2007;4;9;17.0;80.0;10.0;0.0;80.2;11.5;170.6;1.9;19.7;2.9;0.18
V.REAL;567;2007;4;9;11.3;69.0;10.0;3.0;63.2;21.9;66.2;0.8;24.0;0.8;0.02
P.DOURADAS;568;2007;4;9;2.0;99.0;12.0;7.0;18.8;0.2;4.7;0.0;0.4;0.0;0.00
C.BRANCO;570;2007;4;9;13.3;78.0;24.0;0.0;80.0;17.9;61.8;3.8;20.7;6.3;0.71
PORTALEGRE;571;2007;4;9;14.5;56.0;5.0;2.0;71.8;16.1;61.9;0.9;19.5;0.8;0.02
BRAGANCA;575;2007;4;9;13.1;57.0;9.0;0.1;81.3;39.2;73.4;2.1;39.0;5.3;0.51
LISBOA/GC;579;2007;4;9;16.0;56.0;8.0;6.0;59.2;16.5;103.9;0.6;23.6;0.6;0.01
MONCAO;605;2007;4;9;19.2;62.0;9.0;0.0;86.9;17.2;265.4;4.3;29.6;8.7;1.25
LAM.MOURO;606;2007;4;9;14.4;53.0;16.0;0.3;85.6;9.8;29.7;5.1;10.7;5.8;0.61
MONTALEGRE;611;2007;4;9;10.7;58.0;13.0;0.1;84.2;13.8;35.1;3.6;13.9;4.7;0.43
P.LIMA;615;2007;4;9;18.7;48.0;5.0;0.0;85.9;26.6;63.8;3.1;26.6;6.0;0.64
CHAVES;616;2007;4;9;16.6;54.0;10.0;0.0;86.5;39.3;87.2;4.3;39.2;10.3;1.68
CABRIL;619;2007;4;9;16.1;46.0;5.0;0.0;88.7;60.2;145.0;4.6;60.1;13.8;2.83
BRAGA;622;2007;4;9;19.1;48.0;7.0;2.0;77.2;30.6;73.4;1.3;30.6;2.4;0.13
C.BASTO;630;2007;4;9;17.7;44.0;7.0;0.1;88.1;34.5;77.6;4.6;34.4;10.1;1.62
MIRANDELA;632;2007;4;9;16.8;53.0;8.0;0.0;87.9;46.4;99.4;4.8;46.3;12.2;2.28
MCAVALEIRO;633;2007;4;9;13.7;59.0;21.0;0.0;85.7;28.3;70.2;6.7;28.3;12.3;2.31
M.DOURO;635;2007;4;9;12.7;63.0;18.0;0.0;85.2;27.4;67.3;5.4;27.4;10.1;1.63
MOGADOURO;637;2007;4;9;9.5;76.0;25.0;1.0;78.2;30.0;65.4;3.4;29.9;7.1;0.87
C.ANSIAES;644;2007;4;9;8.8;76.0;20.0;0.0;80.6;28.8;64.6;3.3;28.7;6.8;0.81
MONCORVO;654;2007;4;9;8.4;83.0;16.0;0.0;69.3;22.5;106.5;1.4;29.4;2.6;0.15
MOIM.BEIRA;663;2007;4;9;6.8;93.0;14.0;3.0;51.1;31.6;76.1;0.4;31.6;0.5;0.01
TRANCOSO;666;2007;4;9;5.3;90.0;5.0;9.0;26.4;8.0;62.2;0.0;12.1;0.0;0.00
AROUCA;669;2007;4;9;15.0;55.0;7.0;0.8;84.1;27.9;75.5;2.7;29.0;5.5;0.56
FC.RODRIGO;671;2007;4;9;7.5;100.0;16.0;1.0;71.7;21.9;136.2;1.5;31.2;3.1;0.20
GUARDA;683;2007;4;9;5.8;99.0;12.0;7.0;15.9;1.8;27.5;0.0;3.1;0.0;0.00
NELAS;685;2007;4;9;11.1;79.0;6.0;0.8;68.3;9.7;60.7;0.8;13.9;0.6;0.01
PAMP.SERRA;686;2007;4;9;10.2;78.0;28.0;2.0;58.6;1.8;9.0;1.5;2.4;0.5;0.01
COVILHA;687;2007;4;9;10.6;80.0;12.0;7.0;37.3;5.3;186.0;0.0;9.9;0.0;0.00
LOUSA;697;2007;4;9;18.7;45.0;14.0;9.0;63.2;10.0;47.1;1.0;13.1;0.7;0.01
AVEIRO/UNI;702;2007;4;9;16.9;71.0;16.0;0.0;85.0;22.6;78.5;4.7;26.3;8.8;1.27
ANADIA;705;2007;4;9;17.8;50.0;7.0;0.0;85.9;29.0;270.3;3.4;45.7;9.2;1.38
FIG.FOZ;713;2007;4;9;15.9;71.0;9.0;4.0;56.3;17.5;80.2;0.5;22.7;0.5;0.01
ANSIAO;716;2007;4;9;15.0;61.0;7.0;0.4;82.6;14.4;105.9;2.2;21.5;3.6;0.27
LEIRIA/Aer;718;2007;4;9;17.1;62.0;9.0;2.4;68.0;15.0;73.7;0.9;19.9;0.8;0.02
TOMAR;724;2007;4;9;18.2;58.0;13.0;0.5;84.3;18.9;105.0;3.7;26.0;7.0;0.86
ALCOBACA;726;2007;4;9;16.0;66.0;9.0;4.0;62.0;11.7;48.3;0.7;14.6;0.5;0.01
R.MAIOR;729;2007;4;9;16.8;58.0;2.0;3.6;61.4;16.7;95.1;0.5;23.2;0.5;0.01
SANTAREMFB;734;2007;4;9;17.7;58.0;4.0;0.4;83.9;38.5;127.2;2.2;43.8;6.1;0.67
D.PORTOS;739;2007;4;9;16.7;57.0;2.0;13.7;45.5;13.4;368.5;0.1;24.5;0.1;0.00
CORUCHE;744;2007;4;9;18.6;44.0;4.0;6.0;60.4;35.6;123.2;0.5;41.3;0.8;0.02
LAVRADIO;766;2007;4;9;15.8;49.0;8.0;0.0;86.7;30.8;135.2;4.0;39.2;9.6;1.50
SETUBAL;770;2007;4;9;17.7;54.0;6.0;0.0;85.8;32.9;275.4;3.2;50.7;9.2;1.38
ALCAC. SAL;776;2007;4;9;19.9;44.0;6.0;0.1;86.2;32.7;279.5;3.4;50.5;9.6;1.50
ALVALADE;783;2007;4;9;18.2;75.0;3.0;6.0;47.2;18.1;152.4;0.1;27.9;0.1;0.00
SABUGAL;800;2007;4;9;8.3;95.0;11.0;9.0;24.4;3.5;37.8;0.0;5.7;0.0;0.00
ZEBREIRA;803;2007;4;9;12.8;79.0;25.0;0.7;80.2;21.2;95.3;4.1;27.2;7.9;1.06
PROENCA;806;2007;4;9;13.3;78.0;14.0;1.6;71.7;8.7;38.2;1.3;11.1;0.9;0.02
ALVEGA;812;2007;4;9;17.0;57.0;16.0;0.2;87.3;23.1;92.0;6.5;28.4;12.0;2.20
AVIS;824;2007;4;9;17.4;42.0;9.0;0.0;88.3;38.3;208.3;5.3;52.5;14.3;3.02
ELVAS;835;2007;4;9;16.0;64.0;7.0;5.9;48.6;17.3;121.3;0.2;25.6;0.2;0.00
ESTREMOZ;837;2007;4;9;15.2;69.0;8.0;0.0;82.3;11.6;189.3;2.2;20.2;3.5;0.25
PORTEL;848;2007;4;9;16.7;67.0;5.0;1.0;76.5;22.3;176.4;1.1;33.9;2.2;0.11
AMARELEJA;850;2007;4;9;17.0;64.0;3.0;2.0;70.3;26.4;351.2;0.7;44.5;1.5;0.06
MERTOLA.VF;863;2007;4;9;16.9;68.0;9.0;8.0;52.5;21.6;760.8;0.3;40.4;0.5;0.01
N. CORVO;864;2007;4;9;13.3;88.0;3.0;4.0;45.6;28.2;203.6;0.1;41.8;0.2;0.00
ALCOUTIM;865;2007;4;9;17.6;64.0;17.0;0.0;84.1;120.7;756.7;4.4;172.6;21.8;6.35
C.MARIM;867;2007;4;9;18.6;67.0;17.0;0.0;85.0;19.2;173.5;5.0;30.0;10.0;1.59
PORTIMAO;878;2007;4;9;18.4;60.0;11.0;0.0;79.8;17.1;201.9;1.9;28.2;3.9;0.30
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2007;4;10;17.2;73.0;10.0;0.0;84.6;17.0;216.8;3.3;28.4;6.7;0.78
SINES/MC;541;2007;4;10;16.6;67.0;10.0;0.0;81.2;36.8;161.2;2.1;46.9;6.1;0.68
PORTO/PR;545;2007;4;10;18.0;48.0;11.0;0.0;87.3;28.2;79.0;5.0;29.8;10.0;1.60
COIMBRA/CE;548;2007;4;10;19.1;48.0;4.0;2.0;73.2;12.7;48.1;0.9;15.3;0.7;0.01
V.CASTELO;551;2007;4;10;16.8;64.0;8.0;3.0;65.3;15.6;62.5;0.8;19.2;0.7;0.01
FARO;554;2007;4;10;18.7;67.0;19.0;0.0;85.5;42.0;243.3;5.9;58.7;16.5;3.88
EVORA/CC;558;2007;4;10;13.1;92.0;9.0;4.0;31.7;9.3;95.7;0.0;15.0;0.0;0.00
VISEU/CC;560;2007;4;10;14.7;52.0;6.0;0.0;83.5;23.9;69.7;2.3;25.8;4.5;0.39
BEJA;562;2007;4;10;15.3;95.0;10.0;0.0;77.6;11.7;174.3;1.5;20.0;2.1;0.10
V.REAL;567;2007;4;10;15.7;52.0;6.0;1.0;74.1;23.9;70.0;1.0;25.8;1.3;0.04
P.DOURADAS;568;2007;4;10;9.9;70.0;10.0;0.2;43.5;1.0;7.4;0.1;1.5;0.0;0.00
C.BRANCO;570;2007;4;10;14.6;75.0;14.0;0.0;81.2;18.9;65.4;2.6;21.9;4.5;0.40
PORTALEGRE;571;2007;4;10;18.2;52.0;14.0;1.0;80.1;18.3;66.1;2.3;21.7;3.9;0.30
BRAGANCA;575;2007;4;10;15.4;46.0;8.0;1.0;81.8;41.4;77.1;2.1;41.2;5.5;0.56
LISBOA/GC;579;2007;4;10;17.1;62.0;7.0;0.0;74.6;18.2;107.9;1.1;25.6;1.5;0.06
MONCAO;605;2007;4;10;20.8;56.0;5.0;0.0;86.9;19.5;270.1;3.6;33.1;7.9;1.05
LAM.MOURO;606;2007;4;10;13.0;72.0;16.0;3.0;64.6;7.7;30.4;1.2;9.4;0.7;0.01
MONTALEGRE;611;2007;4;10;11.2;65.0;11.0;2.0;70.5;12.9;38.1;1.1;14.0;0.8;0.02
P.LIMA;615;2007;4;10;19.6;52.0;10.0;2.0;77.9;26.1;68.3;1.5;26.7;2.8;0.17
CHAVES;616;2007;4;10;17.1;57.0;13.0;1.4;79.9;41.2;91.2;2.2;41.1;5.7;0.59
CABRIL;619;2007;4;10;17.8;44.0;4.0;0.0;88.7;62.8;149.2;4.4;62.7;13.6;2.76
BRAGA;622;2007;4;10;19.8;40.0;17.0;0.0;86.8;33.6;77.9;6.4;33.6;13.0;2.54
C.BASTO;630;2007;4;10;18.5;49.0;6.0;1.0;83.9;36.9;81.9;2.5;36.9;6.0;0.65
MIRANDELA;632;2007;4;10;17.5;58.0;5.0;1.0;82.1;48.3;103.5;1.9;48.2;5.5;0.55
MCAVALEIRO;633;2007;4;10;14.7;63.0;5.0;2.0;71.2;26.7;73.8;0.8;28.0;0.9;0.02
M.DOURO;635;2007;4;10;15.8;55.0;7.0;1.1;80.8;29.2;71.1;1.8;29.2;3.6;0.26
MOGADOURO;637;2007;4;10;14.5;52.0;4.0;6.0;54.6;19.6;60.5;0.3;21.7;0.3;0.00
C.ANSIAES;644;2007;4;10;14.0;60.0;12.0;3.0;66.6;23.8;65.3;1.0;24.9;1.3;0.04
MONCORVO;654;2007;4;10;14.8;68.0;7.0;0.1;77.2;23.7;110.1;1.3;30.8;2.4;0.13
MOIM.BEIRA;663;2007;4;10;16.1;51.0;9.0;3.0;61.7;26.7;77.1;0.7;28.6;0.8;0.02
TRANCOSO;666;2007;4;10;13.7;63.0;9.0;0.2;54.7;9.3;65.6;0.4;13.8;0.3;0.00
AROUCA;669;2007;4;10;20.0;40.0;5.0;0.0;87.9;31.0;80.1;4.1;31.5;8.6;1.22
FC.RODRIGO;671;2007;4;10;14.3;64.0;2.0;0.0;77.8;23.2;139.7;1.0;32.8;1.9;0.09
GUARDA;683;2007;4;10;11.8;72.0;12.0;0.0;43.0;2.7;30.6;0.1;4.4;0.0;0.00
NELAS;685;2007;4;10;17.1;53.0;4.0;0.0;79.5;11.8;64.7;1.3;16.2;1.3;0.04
PAMP.SERRA;686;2007;4;10;13.0;68.0;26.0;1.0;71.5;2.9;12.3;2.4;3.6;0.9;0.02
COVILHA;687;2007;4;10;15.3;66.0;3.0;0.4;57.9;6.7;189.7;0.4;12.2;0.3;0.00
LOUSA;697;2007;4;10;17.9;55.0;2.0;0.0;76.3;12.1;51.3;0.9;15.2;0.7;0.01
AVEIRO/UNI;702;2007;4;10;18.0;69.0;16.0;0.8;82.0;24.0;82.7;3.2;27.8;6.4;0.73
ANADIA;705;2007;4;10;20.8;40.0;5.0;0.0;88.5;32.2;275.0;4.4;49.8;12.0;2.22
FIG.FOZ;713;2007;4;10;18.1;60.0;3.0;13.0;42.5;9.9;62.1;0.1;14.1;0.0;0.00
ANSIAO;716;2007;4;10;17.3;57.0;10.0;16.0;53.0;8.2;80.3;0.4;13.1;0.3;0.00
LEIRIA/Aer;718;2007;4;10;19.3;58.0;10.0;5.0;61.7;11.2;71.4;0.7;16.0;0.6;0.01
TOMAR;724;2007;4;10;18.4;61.0;13.0;2.0;75.5;18.4;109.3;1.5;25.9;2.7;0.16
ALCOBACA;726;2007;4;10;20.1;59.0;10.0;0.0;78.5;13.8;52.9;1.6;16.7;2.0;0.09
R.MAIOR;729;2007;4;10;18.6;62.0;8.0;0.1;76.5;18.5;99.4;1.3;25.3;2.0;0.09
SANTAREMFB;734;2007;4;10;18.8;65.0;6.0;0.0;84.4;40.2;131.5;2.6;45.6;7.3;0.92
D.PORTOS;739;2007;4;10;18.2;66.0;8.0;0.0;67.9;15.0;372.7;0.9;27.2;1.0;0.03
CORUCHE;744;2007;4;10;19.5;52.0;10.0;0.0;79.2;38.0;127.7;1.7;43.6;4.7;0.43
LAVRADIO;766;2007;4;10;15.7;69.0;10.0;0.0;85.4;32.1;139.0;3.7;40.7;9.2;1.37
SETUBAL;770;2007;4;10;18.6;58.0;5.0;0.0;85.8;34.9;279.7;3.0;53.2;9.2;1.38
ALCAC. SAL;776;2007;4;10;19.6;58.0;4.0;0.0;86.2;34.8;284.0;3.1;53.3;9.2;1.39
ALVALADE;783;2007;4;10;18.3;79.0;4.0;0.1;61.7;19.1;156.6;0.6;29.3;0.6;0.01
SABUGAL;800;2007;4;10;14.0;68.0;17.0;0.0;55.5;4.7;41.3;0.7;7.3;0.4;0.00
ZEBREIRA;803;2007;4;10;14.6;77.0;11.0;1.0;76.1;22.1;98.9;1.4;28.3;2.7;0.16
PROENCA;806;2007;4;10;15.6;69.0;10.0;0.0;78.7;10.0;42.0;1.7;12.5;1.5;0.06
ALVEGA;812;2007;4;10;18.1;57.0;8.0;8.0;58.2;14.3;83.1;0.5;20.0;0.5;0.01
AVIS;824;2007;4;10;18.2;43.0;10.0;0.0;88.3;41.0;212.5;5.6;55.3;15.3;3.40
ELVAS;835;2007;4;10;17.1;62.0;5.0;0.0;68.6;19.0;125.3;0.8;27.5;0.9;0.02
ESTREMOZ;837;2007;4;10;17.9;65.0;10.0;0.9;80.7;13.2;193.5;2.0;22.6;3.5;0.24
PORTEL;848;2007;4;10;12.9;99.0;10.0;2.0;51.8;19.8;179.7;0.3;31.0;0.4;0.01
AMARELEJA;850;2007;4;10;15.4;87.0;2.0;0.2;72.8;26.9;354.9;0.8;45.3;1.7;0.07
MERTOLA.VF;863;2007;4;10;16.0;83.0;4.0;0.1;62.6;22.3;764.6;0.6;41.6;0.9;0.02
N. CORVO;864;2007;4;10;18.7;67.0;19.0;3.0;61.4;23.5;203.9;1.2;36.5;2.6;0.14
ALCOUTIM;865;2007;4;10;16.7;80.0;19.0;0.0;83.0;121.6;760.7;4.2;173.7;21.1;6.01
C.MARIM;867;2007;4;10;18.7;70.0;17.0;0.1;85.0;20.6;177.8;5.0;32.0;10.3;1.69
PORTIMAO;878;2007;4;10;18.0;74.0;14.0;0.0;81.7;18.3;206.1;2.8;30.0;5.9;0.63
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2007;4;11;16.6;83.0;8.0;13.0;37.8;8.5;189.8;0.0;15.3;0.0;0.00
SINES/MC;541;2007;4;11;15.3;85.0;10.0;1.0;74.6;37.4;164.9;1.2;47.7;3.5;0.25
PORTO/PR;545;2007;4;11;18.0;61.0;8.0;2.0;74.7;27.0;83.2;1.1;29.8;2.0;0.09
COIMBRA/CE;548;2007;4;11;13.1;86.0;6.0;9.0;32.9;6.8;37.9;0.0;9.4;0.0;0.00
V.CASTELO;551;2007;4;11;15.9;83.0;4.0;0.0;71.1;16.3;66.3;0.8;20.2;0.7;0.02
FARO;554;2007;4;11;17.8;67.0;23.0;0.0;85.5;43.5;247.5;7.2;60.5;19.5;5.20
EVORA/CC;558;2007;4;11;14.8;89.0;11.0;10.0;22.8;4.8;82.1;0.0;8.3;0.0;0.00
VISEU/CC;560;2007;4;11;10.9;91.0;10.0;10.0;30.3;12.0;56.5;0.0;15.7;0.0;0.00
BEJA;562;2007;4;11;15.4;99.0;3.0;5.0;29.5;6.9;169.4;0.0;12.5;0.0;0.00
V.REAL;567;2007;4;11;12.4;84.0;3.0;2.0;58.1;21.8;73.2;0.4;25.0;0.4;0.01
P.DOURADAS;568;2007;4;11;6.8;90.0;7.0;16.0;16.1;0.2;2.2;0.0;0.3;0.0;0.00
C.BRANCO;570;2007;4;11;11.5;97.0;9.0;19.0;17.2;8.0;36.1;0.0;10.3;0.0;0.00
PORTALEGRE;571;2007;4;11;14.2;68.0;2.0;2.0;66.0;17.2;69.6;0.6;21.3;0.6;0.01
BRAGANCA;575;2007;4;11;15.7;53.0;11.0;0.0;84.9;43.3;80.9;3.6;43.1;9.3;1.41
LISBOA/GC;579;2007;4;11;16.3;79.0;10.0;6.0;48.0;11.4;102.3;0.2;17.9;0.2;0.00
MONCAO;605;2007;4;11;19.4;70.0;2.0;0.0;85.8;21.0;274.5;2.6;35.2;6.1;0.68
LAM.MOURO;606;2007;4;11;12.4;80.0;10.0;0.0;71.9;8.4;33.6;1.1;10.3;0.7;0.01
MONTALEGRE;611;2007;4;11;13.1;61.0;9.0;0.0;78.8;14.2;41.4;1.6;15.3;1.7;0.07
P.LIMA;615;2007;4;11;19.1;66.0;8.0;0.0;82.2;27.8;72.7;2.2;28.4;4.5;0.38
CHAVES;616;2007;4;11;18.9;56.0;7.0;0.0;84.2;43.3;95.6;2.7;43.3;7.3;0.91
CABRIL;619;2007;4;11;17.0;53.0;5.0;0.0;88.2;64.9;153.2;4.2;64.8;13.5;2.73
BRAGA;622;2007;4;11;17.2;71.0;11.0;0.0;85.3;34.9;82.0;3.8;34.9;8.6;1.23
C.BASTO;630;2007;4;11;17.3;62.0;15.0;0.1;84.6;38.6;86.0;4.3;38.5;10.1;1.62
MIRANDELA;632;2007;4;11;17.5;57.0;13.0;0.0;84.8;50.2;107.6;3.9;50.1;11.0;1.88
MCAVALEIRO;633;2007;4;11;16.2;65.0;8.0;0.0;79.1;28.2;77.7;1.6;29.5;3.1;0.20
M.DOURO;635;2007;4;11;17.6;59.0;6.0;0.0;83.8;31.1;75.2;2.4;31.0;5.3;0.52
MOGADOURO;637;2007;4;11;14.3;61.0;6.0;0.0;70.9;21.1;64.0;0.9;23.1;0.9;0.02
C.ANSIAES;644;2007;4;11;10.8;86.0;3.0;0.3;70.0;24.2;68.2;0.7;25.6;0.8;0.02
MONCORVO;654;2007;4;11;14.1;75.0;5.0;0.0;79.5;24.6;113.6;1.4;31.9;2.9;0.18
MOIM.BEIRA;663;2007;4;11;11.9;93.0;6.0;5.0;30.9;17.2;73.4;0.0;21.7;0.0;0.00
TRANCOSO;666;2007;4;11;9.5;87.0;4.0;5.0;31.5;5.6;61.6;0.0;9.1;0.0;0.00
AROUCA;669;2007;4;11;16.0;67.0;3.0;8.0;47.6;17.7;71.2;0.1;21.8;0.1;0.00
FC.RODRIGO;671;2007;4;11;11.7;93.0;5.0;0.7;74.1;23.4;142.8;0.9;33.2;1.7;0.07
GUARDA;683;2007;4;11;9.3;92.0;12.0;7.0;22.8;1.0;23.7;0.0;1.8;0.0;0.00
NELAS;685;2007;4;11;12.1;99.0;10.0;11.0;18.6;5.6;50.0;0.0;8.7;0.0;0.00
PAMP.SERRA;686;2007;4;11;7.9;100.0;15.0;12.0;14.3;0.8;2.4;0.0;0.9;0.0;0.00
COVILHA;687;2007;4;11;12.9;79.0;5.0;14.0;30.0;3.5;161.5;0.0;6.6;0.0;0.00
LOUSA;697;2007;4;11;12.4;91.0;6.0;12.0;26.0;5.9;35.5;0.0;8.3;0.0;0.00
AVEIRO/UNI;702;2007;4;11;17.5;68.0;11.0;2.0;72.1;22.8;86.8;1.2;27.5;2.0;0.09
ANADIA;705;2007;4;11;15.0;89.0;3.0;1.3;72.5;32.6;278.7;0.8;50.5;2.1;0.10
FIG.FOZ;713;2007;4;11;15.5;81.0;8.0;4.0;40.5;6.9;61.2;0.1;10.7;0.0;0.00
ANSIAO;716;2007;4;11;13.8;88.0;10.0;4.0;38.6;5.3;78.8;0.0;9.1;0.0;0.00
LEIRIA/Aer;718;2007;4;11;17.2;79.0;2.0;4.5;42.3;7.7;69.7;0.1;12.0;0.0;0.00
TOMAR;724;2007;4;11;17.9;75.0;11.0;4.0;57.9;13.5;108.2;0.6;20.6;0.6;0.01
ALCOBACA;726;2007;4;11;18.4;69.0;2.0;4.0;55.1;10.4;52.6;0.3;13.9;0.2;0.00
R.MAIOR;729;2007;4;11;18.2;70.0;10.0;3.6;61.8;14.4;99.3;0.8;21.1;0.7;0.01
SANTAREMFB;734;2007;4;11;19.0;66.0;4.0;1.0;79.8;41.9;135.9;1.4;47.3;3.9;0.30
D.PORTOS;739;2007;4;11;17.6;78.0;10.0;2.1;63.1;13.7;376.8;0.8;25.1;0.8;0.02
CORUCHE;744;2007;4;11;17.7;65.0;4.0;3.2;62.1;30.8;128.1;0.6;38.5;0.8;0.02
LAVRADIO;766;2007;4;11;16.4;96.0;8.0;7.0;30.6;18.0;130.5;0.0;26.8;0.0;0.00
SETUBAL;770;2007;4;11;16.9;80.0;6.0;0.0;83.6;35.8;283.7;2.3;54.4;7.4;0.94
ALCAC. SAL;776;2007;4;11;18.9;64.0;0.0;2.0;67.9;33.0;288.4;0.6;51.3;1.0;0.03
ALVALADE;783;2007;4;11;15.3;85.0;5.0;7.0;34.3;11.1;147.3;0.0;18.7;0.0;0.00
SABUGAL;800;2007;4;11;10.6;94.0;9.0;5.2;27.7;2.3;37.6;0.0;4.0;0.0;0.00
ZEBREIRA;803;2007;4;11;14.9;79.0;17.0;4.0;56.1;15.9;97.4;0.7;22.6;0.7;0.01
PROENCA;806;2007;4;11;13.5;88.0;10.0;8.4;35.6;5.3;33.1;0.0;7.6;0.0;0.00
ALVEGA;812;2007;4;11;16.0;84.0;9.0;15.0;31.2;7.0;60.7;0.0;10.9;0.0;0.00
AVIS;824;2007;4;11;16.6;69.0;9.0;10.0;50.3;21.9;193.6;0.3;34.2;0.3;0.00
ELVAS;835;2007;4;11;17.0;69.0;5.0;2.3;62.9;17.2;129.3;0.6;25.8;0.7;0.01
ESTREMOZ;837;2007;4;11;14.2;91.0;10.0;5.0;41.1;8.2;187.9;0.1;14.8;0.1;0.00
PORTEL;848;2007;4;11;17.0;88.0;3.0;23.0;19.8;8.5;132.2;0.0;14.6;0.0;0.00
AMARELEJA;850;2007;4;11;18.1;75.0;8.0;0.4;78.4;28.1;359.1;1.5;47.0;4.2;0.34
MERTOLA.VF;863;2007;4;11;14.7;96.0;6.0;0.2;64.4;22.5;768.2;0.7;41.8;1.2;0.04
N. CORVO;864;2007;4;11;17.5;73.0;6.0;0.0;72.8;24.7;208.0;0.9;38.1;1.9;0.09
ALCOUTIM;865;2007;4;11;16.3;81.0;16.0;0.0;82.6;122.4;764.6;3.4;174.8;18.2;4.61
C.MARIM;867;2007;4;11;18.3;71.0;6.0;0.1;85.0;22.0;182.0;2.9;33.7;6.5;0.75
PORTIMAO;878;2007;4;11;16.9;75.0;13.0;0.0;82.2;19.4;210.1;2.8;31.5;6.1;0.67
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2007;4;12;16.5;79.0;26.0;1.0;60.4;9.4;193.7;1.6;16.8;1.9;0.08
SINES/MC;541;2007;4;12;16.6;77.0;20.0;3.0;63.1;30.4;165.2;1.3;41.6;3.4;0.24
PORTO/PR;545;2007;4;12;16.0;73.0;13.0;0.0;79.6;28.1;87.0;2.1;31.1;4.5;0.40
COIMBRA/CE;548;2007;4;12;15.3;79.0;4.0;0.3;49.9;7.6;41.6;0.2;10.5;0.1;0.00
V.CASTELO;551;2007;4;12;16.1;79.0;9.0;0.0;76.4;17.2;70.2;1.3;21.3;1.8;0.08
FARO;554;2007;4;12;14.4;89.0;7.0;4.0;47.5;31.4;243.6;0.2;47.5;0.3;0.00
EVORA/CC;558;2007;4;12;16.1;77.0;10.0;9.0;33.1;2.9;71.2;0.0;5.2;0.0;0.00
VISEU/CC;560;2007;4;12;14.5;76.0;3.0;0.1;48.0;12.9;60.1;0.1;16.8;0.1;0.00
BEJA;562;2007;4;12;16.5;86.0;4.0;15.0;19.7;3.4;141.0;0.0;6.5;0.0;0.00
