ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
LAVRADIO;766;2005;2;5;9.8;82.0;2.0;0.0;82.9;31.3;365.4;1.8;51.5;5.4;0.54
SETUBAL;770;2005;2;5;12.7;60.0;10.0;0.0;86.4;44.4;460.0;4.2;71.5;14.2;2.98
ALCAC. SAL;776;2005;2;5;11.1;65.0;1.0;0.0;82.0;52.0;543.4;1.5;83.9;6.5;0.75
ALVALADE;783;2005;2;5;11.3;62.0;7.0;0.0;82.7;36.5;479.3;2.2;61.3;7.6;0.98
SABUGAL;800;2005;2;5;6.4;59.0;18.0;0.0;82.4;15.7;221.1;3.7;26.7;7.2;0.89
ZEBREIRA;803;2005;2;5;8.0;64.0;6.0;0.0;85.6;31.4;250.8;3.1;47.8;8.7;1.25
PROENCA;806;2005;2;5;8.8;70.0;15.0;0.0;84.7;56.1;535.8;4.3;89.0;16.4;3.84
ALVEGA;812;2005;2;5;10.9;75.0;9.0;0.0;84.3;49.0;925.5;3.0;86.6;12.2;2.27
AVIS;824;2005;2;5;10.7;60.0;4.0;0.0;86.7;44.6;502.2;3.3;73.0;11.8;2.14
ELVAS;835;2005;2;5;10.1;57.0;3.0;0.0;86.9;39.7;301.8;3.2;59.7;10.2;1.66
ESTREMOZ;837;2005;2;5;9.8;59.0;13.0;0.0;86.1;40.5;336.5;4.7;62.3;14.4;3.04
PORTEL;848;2005;2;5;12.5;57.0;4.0;0.0;84.4;37.2;456.9;2.4;61.9;8.1;1.10
AMARELEJA;850;2005;2;5;12.5;59.0;4.0;0.0;86.7;92.3;1382.7;3.3;158.2;17.1;4.16
MERTOLA.VF;863;2005;2;5;11.8;63.0;7.0;0.1;85.8;51.4;800.5;3.4;88.5;13.5;2.71
N. CORVO;864;2005;2;5;12.4;62.0;9.0;0.1;85.7;43.6;615.2;3.6;74.1;13.0;2.53
ALCOUTIM;865;2005;2;5;11.7;74.0;5.0;17.0;35.9;16.3;554.5;0.0;30.4;0.0;0.00
C.MARIM;867;2005;2;5;13.7;65.0;9.0;0.0;83.5;49.9;547.7;2.7;81.3;10.8;1.83
PORTIMAO;878;2005;2;5;15.2;62.0;6.0;0.0;84.3;42.3;398.6;2.6;66.8;9.1;1.37
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2005;2;6;12.9;56.0;15.0;1.0;81.4;42.7;475.5;2.8;69.7;10.2;1.65
SINES/MC;541;2005;2;6;11.1;66.0;13.0;5.0;56.6;35.0;573.1;0.6;60.7;1.7;0.07
PORTO/PR;545;2005;2;6;8.8;64.0;3.0;0.9;80.4;23.7;75.5;1.4;26.6;2.4;0.13
COIMBRA/CE;548;2005;2;6;8.4;75.0;10.0;0.0;82.9;18.4;143.0;2.6;27.9;5.3;0.52
V.CASTELO;551;2005;2;6;9.6;87.0;4.0;0.8;79.7;15.6;50.7;1.3;17.6;1.5;0.06
FARO;554;2005;2;6;12.5;65.0;9.0;0.1;85.2;51.9;616.2;3.4;85.7;13.4;2.70
EVORA/CC;558;2005;2;6;10.0;62.0;13.0;0.0;85.0;37.0;282.3;4.1;55.7;12.0;2.22
VISEU/CC;560;2005;2;6;4.4;69.0;2.0;0.4;84.2;15.9;70.2;2.1;20.3;3.3;0.23
BEJA;562;2005;2;6;9.7;70.0;15.0;0.0;83.3;26.7;534.0;3.6;47.4;9.8;1.56
V.REAL;567;2005;2;6;4.9;85.0;6.0;2.0;61.4;7.2;49.7;0.6;10.6;0.4;0.00
P.DOURADAS;568;2005;2;6;-1.1;91.0;3.0;2.0;58.6;11.7;24.1;0.4;11.7;0.3;0.00
C.BRANCO;570;2005;2;6;7.3;74.0;5.0;0.0;84.2;36.1;240.3;2.4;52.5;7.5;0.96
PORTALEGRE;571;2005;2;6;5.3;83.0;2.0;0.0;83.1;41.7;214.5;1.8;56.1;5.9;0.64
BRAGANCA;575;2005;2;6;3.5;82.0;20.0;0.0;81.7;7.9;123.4;3.7;13.6;4.8;0.44
LISBOA/GC;579;2005;2;6;10.7;62.0;11.0;1.0;79.4;32.1;439.3;1.9;54.3;6.0;0.65
MONCAO;605;2005;2;6;7.7;95.0;2.0;0.7;77.4;19.6;154.0;1.0;29.7;1.6;0.06
LAM.MOURO;606;2005;2;6;1.2;91.0;2.0;2.0;58.0;7.0;22.8;0.4;7.9;0.2;0.00
MONTALEGRE;611;2005;2;6;1.6;67.0;3.0;0.1;83.3;7.7;16.5;2.0;7.7;1.2;0.04
P.LIMA;615;2005;2;6;8.4;81.0;3.0;1.0;76.4;14.8;47.4;1.0;16.6;0.8;0.02
CHAVES;616;2005;2;6;7.6;61.0;2.0;0.1;83.1;10.3;139.5;1.8;17.4;2.4;0.13
CABRIL;619;2005;2;6;7.1;57.0;5.0;0.3;86.0;15.2;33.7;3.1;15.1;4.2;0.35
BRAGA;622;2005;2;6;5.8;100.0;1.0;0.7;75.8;15.4;77.6;0.8;20.6;0.8;0.02
C.BASTO;630;2005;2;6;5.6;79.0;3.0;0.3;83.4;22.1;124.2;2.0;30.6;4.2;0.35
MIRANDELA;632;2005;2;6;6.3;80.0;7.0;0.2;82.2;10.5;308.7;2.1;19.4;3.2;0.21
MCAVALEIRO;633;2005;2;6;4.6;81.0;4.0;0.1;82.2;9.1;477.9;1.8;17.3;2.4;0.12
M.DOURO;635;2005;2;6;2.6;88.0;3.0;5.8;34.6;4.2;282.2;0.0;8.1;0.0;0.00
MOGADOURO;637;2005;2;6;3.2;83.0;2.0;4.4;41.7;27.3;766.9;0.1;50.1;0.1;0.00
C.ANSIAES;644;2005;2;6;4.0;71.0;3.0;0.1;83.2;15.3;78.4;1.9;20.6;3.0;0.19
MONCORVO;654;2005;2;6;5.6;68.0;4.0;4.1;50.6;22.8;689.9;0.2;42.1;0.3;0.00
MOIM.BEIRA;663;2005;2;6;6.0;67.0;4.0;0.4;84.3;24.1;162.4;2.4;35.2;5.6;0.57
TRANCOSO;666;2005;2;6;3.2;78.0;4.0;1.8;64.4;11.5;145.4;0.6;19.3;0.6;0.01
AROUCA;669;2005;2;6;9.7;60.0;3.0;0.3;86.2;26.3;86.8;2.9;29.9;6.1;0.67
FC.RODRIGO;671;2005;2;6;4.4;76.0;1.0;1.0;74.6;16.8;348.0;0.8;30.0;0.9;0.02
GUARDA;683;2005;2;6;1.4;86.0;9.0;0.4;80.2;9.0;41.2;1.8;11.7;1.7;0.07
NELAS;685;2005;2;6;7.2;74.0;2.0;0.8;79.4;22.2;196.3;1.2;34.6;2.5;0.14
PAMP.SERRA;686;2005;2;6;4.1;68.0;5.0;0.0;84.3;42.6;293.7;2.5;62.6;8.5;1.20
COVILHA;687;2005;2;6;7.1;68.0;4.0;1.3;74.2;26.4;85.4;0.9;29.8;1.3;0.04
LOUSA;697;2005;2;6;9.6;64.0;3.0;0.0;83.9;22.3;191.7;2.1;34.6;5.0;0.46
AVEIRO/UNI;702;2005;2;6;10.8;77.0;0.0;0.6;79.0;18.7;96.1;1.0;25.2;1.4;0.05
ANADIA;705;2005;2;6;10.1;64.0;4.0;0.0;85.2;25.3;116.9;2.7;32.8;6.0;0.64
FIG.FOZ;713;2005;2;6;9.5;72.0;5.0;0.1;84.7;23.8;147.0;2.6;33.9;6.0;0.64
ANSIAO;716;2005;2;6;7.6;57.0;12.0;0.0;85.5;22.8;160.5;4.2;33.7;9.1;1.36
LEIRIA/Aer;718;2005;2;6;11.0;68.0;6.0;1.0;74.7;83.2;881.1;1.0;134.6;6.1;0.67
TOMAR;724;2005;2;6;10.3;56.0;13.0;0.0;84.2;31.0;293.4;3.6;49.1;10.1;1.64
ALCOBACA;726;2005;2;6;10.2;72.0;7.0;1.0;76.6;39.9;502.1;1.2;66.6;4.5;0.38
R.MAIOR;729;2005;2;6;10.8;66.0;12.0;0.2;82.0;27.8;235.6;2.6;42.9;7.0;0.86
SANTAREMFB;734;2005;2;6;11.3;61.0;8.0;0.0;83.5;38.3;331.1;2.6;59.4;8.5;1.20
D.PORTOS;739;2005;2;6;8.3;80.0;8.0;3.0;55.7;37.4;517.4;0.4;63.4;0.9;0.02
CORUCHE;744;2005;2;6;11.0;61.0;5.0;0.1;85.7;51.1;626.8;3.0;84.9;12.0;2.20
LAVRADIO;766;2005;2;6;10.5;62.0;6.0;1.0;78.2;31.9;367.0;1.3;52.4;4.0;0.32
SETUBAL;770;2005;2;6;11.2;63.0;3.0;0.4;85.7;45.0;461.7;2.7;72.4;10.1;1.62
ALCAC. SAL;776;2005;2;6;11.5;61.0;8.0;0.0;83.3;52.7;545.2;2.5;84.9;10.4;1.71
ALVALADE;783;2005;2;6;11.6;63.0;6.0;4.0;57.2;26.4;467.9;0.5;46.3;0.7;0.02
SABUGAL;800;2005;2;6;1.0;100.0;4.0;2.8;44.7;11.9;221.0;0.1;21.0;0.1;0.00
ZEBREIRA;803;2005;2;6;7.2;67.0;4.0;0.0;84.7;31.8;251.8;2.5;48.3;7.2;0.89
PROENCA;806;2005;2;6;8.6;68.0;9.0;0.2;84.3;56.5;537.1;3.0;89.5;12.4;2.34
ALVEGA;812;2005;2;6;11.4;68.0;7.0;0.5;84.3;49.6;927.3;2.7;87.4;11.4;2.01
AVIS;824;2005;2;6;9.8;57.0;6.0;0.1;86.3;45.3;503.7;3.4;73.9;12.3;2.32
ELVAS;835;2005;2;6;7.6;72.0;5.0;0.0;84.6;40.0;302.9;2.6;60.2;8.5;1.21
ESTREMOZ;837;2005;2;6;7.4;74.0;7.0;0.0;84.0;40.8;337.5;2.6;62.7;8.9;1.30
PORTEL;848;2005;2;6;10.1;65.0;10.0;0.0;84.4;37.8;458.4;3.2;62.6;10.6;1.79
AMARELEJA;850;2005;2;6;10.5;56.0;10.0;0.0;86.5;93.0;1384.3;4.3;159.3;20.9;5.92
MERTOLA.VF;863;2005;2;6;10.2;57.0;12.0;1.0;80.6;52.1;802.0;2.2;89.6;9.7;1.51
N. CORVO;864;2005;2;6;11.2;54.0;12.0;0.4;85.7;44.4;616.9;4.3;75.3;14.8;3.21
ALCOUTIM;865;2005;2;6;8.9;65.0;10.0;0.8;55.5;16.8;555.8;0.5;31.2;0.6;0.01
C.MARIM;867;2005;2;6;11.3;72.0;6.0;3.0;59.4;40.0;540.1;0.5;67.4;1.5;0.05
PORTIMAO;878;2005;2;6;13.6;55.0;10.0;3.0;67.8;34.4;394.3;1.0;56.4;3.0;0.19
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2005;2;7;11.3;63.0;10.0;2.0;69.9;39.1;477.2;1.0;65.0;3.7;0.27
SINES/MC;541;2005;2;7;9.8;65.0;12.0;9.0;42.3;18.2;526.4;0.1;33.5;0.1;0.00
PORTO/PR;545;2005;2;7;10.1;53.0;16.0;0.0;83.6;24.4;77.0;3.9;27.3;7.6;0.99
COIMBRA/CE;548;2005;2;7;8.3;75.0;6.0;0.0;82.7;18.7;144.2;2.1;28.3;4.3;0.36
V.CASTELO;551;2005;2;7;11.6;52.0;5.0;0.0;83.2;16.5;52.5;2.1;18.5;3.2;0.21
FARO;554;2005;2;7;9.6;74.0;17.0;0.0;83.7;52.3;617.6;4.1;86.3;15.6;3.51
EVORA/CC;558;2005;2;7;6.8;79.0;5.0;0.0;82.9;37.2;283.2;2.0;56.0;6.6;0.78
VISEU/CC;560;2005;2;7;2.8;80.0;19.0;0.0;81.9;16.0;70.4;3.7;20.4;6.1;0.66
BEJA;562;2005;2;7;4.5;100.0;5.0;3.0;43.1;20.7;525.5;0.1;37.6;0.1;0.00
V.REAL;567;2005;2;7;3.1;80.0;6.0;0.1;66.9;7.3;50.0;0.8;10.7;0.5;0.01
P.DOURADAS;568;2005;2;7;-2.8;98.0;7.0;3.0;32.7;8.3;21.1;0.0;8.4;0.0;0.00
C.BRANCO;570;2005;2;7;5.4;90.0;8.0;1.0;73.9;36.2;241.0;1.1;52.6;3.3;0.22
PORTALEGRE;571;2005;2;7;5.8;85.0;8.0;2.0;61.7;37.7;215.2;0.7;52.5;1.6;0.06
BRAGANCA;575;2005;2;7;4.9;63.0;10.0;0.0;82.3;8.2;124.0;2.4;14.1;3.1;0.20
LISBOA/GC;579;2005;2;7;8.1;76.0;10.0;2.0;64.3;29.1;440.5;0.8;50.0;2.3;0.11
MONCAO;605;2005;2;7;8.3;68.0;11.0;0.0;80.1;20.0;155.2;2.0;30.3;4.2;0.35
LAM.MOURO;606;2005;2;7;6.1;58.0;12.0;0.0;71.2;7.4;23.6;1.2;8.3;0.7;0.01
MONTALEGRE;611;2005;2;7;1.9;71.0;14.0;0.0;82.8;7.8;16.5;3.2;7.7;2.8;0.17
P.LIMA;615;2005;2;7;10.8;56.0;5.0;0.0;81.1;15.5;49.0;1.6;17.3;2.1;0.10
CHAVES;616;2005;2;7;6.0;72.0;1.0;0.0;83.0;10.6;140.3;1.7;17.8;2.3;0.12
CABRIL;619;2005;2;7;5.8;62.0;4.0;0.0;85.3;15.6;34.4;2.7;15.5;3.6;0.27
BRAGA;622;2005;2;7;10.6;58.0;3.0;0.0;80.2;16.1;79.2;1.4;21.3;1.9;0.08
C.BASTO;630;2005;2;7;7.8;58.0;10.0;0.0;83.8;22.6;125.3;3.0;31.2;6.4;0.73
MIRANDELA;632;2005;2;7;7.3;66.0;2.0;0.0;82.4;10.9;309.7;1.7;20.0;2.4;0.13
MCAVALEIRO;633;2005;2;7;5.0;75.0;12.0;0.0;82.2;9.3;478.5;2.7;17.8;4.0;0.31
M.DOURO;635;2005;2;7;1.8;96.0;11.0;0.4;38.1;4.2;282.2;0.0;8.1;0.0;0.00
MOGADOURO;637;2005;2;7;1.8;86.0;18.0;0.0;51.9;27.4;766.9;0.5;50.2;0.9;0.02
C.ANSIAES;644;2005;2;7;2.3;82.0;10.0;0.0;81.4;15.4;78.5;2.2;20.7;3.5;0.25
MONCORVO;654;2005;2;7;3.6;77.0;7.0;0.0;60.2;23.0;690.3;0.6;42.4;0.9;0.02
MOIM.BEIRA;663;2005;2;7;1.2;90.0;5.0;3.0;48.7;18.6;158.7;0.2;28.7;0.2;0.00
TRANCOSO;666;2005;2;7;0.3;92.0;16.0;0.0;66.6;11.5;145.2;1.3;19.2;1.4;0.05
AROUCA;669;2005;2;7;9.8;53.0;7.0;0.0;86.2;27.0;88.3;3.6;30.6;7.5;0.97
FC.RODRIGO;671;2005;2;7;0.8;93.0;16.0;0.0;74.6;16.8;347.8;1.7;30.0;3.5;0.25
GUARDA;683;2005;2;7;-1.9;99.0;5.0;2.0;53.4;7.4;40.7;0.3;10.2;0.2;0.00
NELAS;685;2005;2;7;5.6;86.0;19.0;1.2;70.0;22.3;197.0;1.6;34.8;3.8;0.28
PAMP.SERRA;686;2005;2;7;2.3;90.0;16.0;1.3;69.6;42.6;293.8;1.4;62.6;4.9;0.45
COVILHA;687;2005;2;7;3.0;95.0;5.0;3.1;41.4;20.2;82.5;0.1;25.1;0.1;0.00
LOUSA;697;2005;2;7;9.3;67.0;3.0;0.5;83.9;22.8;193.1;2.1;35.2;5.0;0.47
AVEIRO/UNI;702;2005;2;7;11.9;68.0;6.0;0.0;81.1;19.3;97.9;1.7;25.9;3.2;0.21
ANADIA;705;2005;2;7;9.9;63.0;2.0;0.1;85.2;25.9;118.4;2.4;33.5;5.4;0.54
FIG.FOZ;713;2005;2;7;9.8;61.0;10.0;0.1;84.7;24.4;148.5;3.4;34.6;7.7;1.01
ANSIAO;716;2005;2;7;8.7;59.0;10.0;1.0;79.7;23.4;161.8;1.8;34.3;4.2;0.35
LEIRIA/Aer;718;2005;2;7;11.3;63.0;2.0;0.0;79.0;83.9;882.8;1.1;135.5;6.8;0.80
TOMAR;724;2005;2;7;9.5;65.0;14.0;0.0;84.2;31.5;294.8;3.9;49.8;10.7;1.81
ALCOBACA;726;2005;2;7;10.0;65.0;8.0;0.0;80.2;40.5;503.6;1.7;67.4;6.5;0.74
R.MAIOR;729;2005;2;7;10.5;66.0;3.0;0.0;82.6;28.4;237.2;1.8;43.7;4.9;0.45
SANTAREMFB;734;2005;2;7;10.3;66.0;10.0;0.0;83.5;38.9;332.7;2.9;60.1;9.4;1.43
D.PORTOS;739;2005;2;7;9.1;72.0;10.0;0.2;67.8;37.8;518.7;1.0;64.0;3.4;0.23
CORUCHE;744;2005;2;7;10.6;65.0;15.0;0.2;85.1;51.7;628.4;4.6;85.7;16.7;3.97
LAVRADIO;766;2005;2;7;7.7;82.0;9.0;4.0;47.6;22.5;358.1;0.2;38.9;0.3;0.00
SETUBAL;770;2005;2;7;9.9;68.0;6.0;0.3;84.8;45.5;463.2;2.8;73.1;10.2;1.67
ALCAC. SAL;776;2005;2;7;11.4;61.0;6.0;0.0;83.8;53.4;547.0;2.4;85.8;10.2;1.65
ALVALADE;783;2005;2;7;10.4;66.0;10.0;0.0;70.6;27.0;469.5;1.1;47.1;2.9;0.18
SABUGAL;800;2005;2;7;0.4;98.0;12.0;1.3;38.4;11.9;220.8;0.0;21.0;0.0;0.00
ZEBREIRA;803;2005;2;7;6.5;81.0;8.0;0.5;82.3;32.0;252.7;2.2;48.6;6.5;0.75
PROENCA;806;2005;2;7;4.7;92.0;12.0;6.0;35.1;34.8;510.6;0.0;59.5;0.0;0.00
ALVEGA;812;2005;2;7;8.5;81.0;19.0;0.0;82.1;49.9;928.5;3.8;87.9;14.7;3.15
AVIS;824;2005;2;7;8.6;67.0;16.0;0.0;84.9;45.8;505.0;4.6;74.6;15.6;3.53
ELVAS;835;2005;2;7;8.3;75.0;11.0;2.0;66.9;36.4;304.1;1.0;56.0;3.1;0.20
ESTREMOZ;837;2005;2;7;7.2;80.0;13.0;0.0;82.2;41.0;338.5;2.8;63.0;9.5;1.47
PORTEL;848;2005;2;7;7.5;86.0;5.0;0.3;81.4;38.0;459.5;1.7;62.9;6.1;0.66
AMARELEJA;850;2005;2;7;9.6;66.0;1.0;0.0;85.4;93.5;1385.7;2.3;160.0;13.3;2.66
MERTOLA.VF;863;2005;2;7;7.6;86.0;4.0;0.0;80.1;52.3;803.1;1.4;89.9;6.4;0.74
N. CORVO;864;2005;2;7;9.9;72.0;8.0;0.8;80.3;44.8;618.4;1.8;75.9;7.1;0.87
ALCOUTIM;865;2005;2;7;7.5;79.0;7.0;0.0;64.4;17.1;556.9;0.7;31.7;0.9;0.02
C.MARIM;867;2005;2;7;11.1;70.0;18.0;1.0;68.9;40.5;541.8;1.5;68.3;5.7;0.59
PORTIMAO;878;2005;2;7;12.4;59.0;6.0;0.0;77.2;35.2;396.2;1.2;57.6;3.9;0.31
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2005;2;8;12.9;61.0;18.0;2.0;69.7;36.0;479.2;1.5;60.6;5.3;0.53
SINES/MC;541;2005;2;8;12.6;55.0;10.0;0.0;66.4;19.1;528.4;0.9;35.0;1.7;0.07
PORTO/PR;545;2005;2;8;12.6;50.0;8.0;0.0;85.3;25.4;79.0;3.3;28.1;6.6;0.77
COIMBRA/CE;548;2005;2;8;10.7;67.0;8.0;0.0;82.9;19.3;145.8;2.4;29.0;4.9;0.46
V.CASTELO;551;2005;2;8;13.7;58.0;3.0;0.0;84.2;17.4;54.7;2.2;19.4;3.4;0.24
FARO;554;2005;2;8;13.8;52.0;22.0;3.0;71.8;42.3;608.7;2.0;72.1;7.8;1.02
EVORA/CC;558;2005;2;8;11.9;64.0;9.0;0.4;83.4;37.9;285.0;2.7;56.9;8.5;1.21
VISEU/CC;560;2005;2;8;8.4;66.0;10.0;0.0;82.4;16.5;71.6;2.5;20.9;4.1;0.33
BEJA;562;2005;2;8;10.1;82.0;7.0;4.0;35.8;14.4;512.3;0.0;26.9;0.0;0.00
V.REAL;567;2005;2;8;8.3;71.0;6.0;0.0;73.5;7.7;51.2;1.0;11.2;0.6;0.01
P.DOURADAS;568;2005;2;8;3.5;86.0;19.0;2.0;37.2;6.8;21.4;0.1;7.6;0.0;0.00
C.BRANCO;570;2005;2;8;10.0;70.0;14.0;0.0;78.6;36.7;242.5;2.0;53.2;6.3;0.71
PORTALEGRE;571;2005;2;8;11.7;52.0;6.0;0.0;75.2;38.6;217.0;1.0;53.4;3.2;0.21
BRAGANCA;575;2005;2;8;8.6;58.0;11.0;0.0;83.4;8.8;125.3;3.0;14.9;4.0;0.32
LISBOA/GC;579;2005;2;8;9.8;71.0;15.0;0.4;73.9;29.5;442.0;1.5;50.6;4.7;0.42
MONCAO;605;2005;2;8;12.1;62.0;7.0;0.0;82.4;20.7;157.1;2.1;31.2;4.6;0.41
LAM.MOURO;606;2005;2;8;8.8;57.0;13.0;0.0;79.0;8.0;24.9;2.0;8.9;1.5;0.05
MONTALEGRE;611;2005;2;8;5.8;65.0;16.0;0.0;82.8;8.1;17.2;3.5;8.1;3.3;0.23
P.LIMA;615;2005;2;8;13.4;58.0;2.0;0.0;83.2;16.4;51.1;1.8;18.2;2.6;0.14
CHAVES;616;2005;2;8;11.6;58.0;6.0;0.0;84.0;11.4;142.1;2.5;18.9;3.8;0.30
CABRIL;619;2005;2;8;11.4;52.0;5.0;0.0;85.5;16.5;36.2;2.9;16.4;4.2;0.34
BRAGA;622;2005;2;8;11.6;61.0;0.0;0.0;81.7;16.8;81.0;1.4;22.1;2.0;0.10
C.BASTO;630;2005;2;8;12.0;52.0;10.0;0.1;85.1;23.5;127.2;3.5;32.1;7.7;1.00
MIRANDELA;632;2005;2;8;11.3;61.0;5.0;0.2;83.4;11.6;311.4;2.2;21.2;3.6;0.26
MCAVALEIRO;633;2005;2;8;9.6;62.0;12.0;0.0;83.1;9.9;479.9;3.0;18.8;4.7;0.42
M.DOURO;635;2005;2;8;8.9;68.0;12.0;0.1;58.5;4.7;283.5;0.7;8.9;0.4;0.01
MOGADOURO;637;2005;2;8;8.3;64.0;18.0;0.0;68.9;27.9;768.1;1.5;51.1;4.6;0.40
C.ANSIAES;644;2005;2;8;7.1;70.0;9.0;0.0;81.7;15.7;79.5;2.2;21.1;3.5;0.25
MONCORVO;654;2005;2;8;6.1;76.0;6.0;0.0;67.7;23.2;691.1;0.8;42.9;1.7;0.07
MOIM.BEIRA;663;2005;2;8;8.1;68.0;4.0;1.7;52.6;17.7;159.9;0.3;27.7;0.3;0.00
TRANCOSO;666;2005;2;8;2.3;93.0;10.0;0.0;68.1;11.5;145.3;1.0;19.2;0.9;0.02
AROUCA;669;2005;2;8;12.3;56.0;4.0;0.1;86.2;27.8;90.2;3.1;31.4;6.7;0.78
FC.RODRIGO;671;2005;2;8;0.2;84.0;2.0;0.0;75.3;16.8;347.5;0.9;30.0;1.1;0.03
GUARDA;683;2005;2;8;1.4;100.0;2.0;8.0;13.8;3.5;29.1;0.0;5.3;0.0;0.00
NELAS;685;2005;2;8;9.0;74.0;10.0;1.0;70.5;22.7;198.3;1.1;35.3;2.2;0.11
PAMP.SERRA;686;2005;2;8;7.6;66.0;12.0;0.0;76.5;43.0;294.9;1.5;63.0;5.5;0.55
COVILHA;687;2005;2;8;8.8;69.0;5.0;0.0;57.3;20.6;83.8;0.4;25.5;0.5;0.01
LOUSA;697;2005;2;8;11.7;57.0;3.0;0.0;84.4;23.6;194.9;2.3;36.2;5.5;0.55
AVEIRO/UNI;702;2005;2;8;12.3;74.0;8.0;0.0;81.5;19.8;99.8;2.0;26.5;3.9;0.30
ANADIA;705;2005;2;8;12.2;57.0;4.0;0.0;85.2;26.7;120.3;2.7;34.4;6.2;0.68
FIG.FOZ;713;2005;2;8;12.2;56.0;9.0;0.0;85.0;25.2;150.4;3.3;35.6;7.7;1.01
ANSIAO;716;2005;2;8;10.8;56.0;5.0;0.0;82.6;24.1;163.4;2.0;35.3;4.7;0.42
LEIRIA/Aer;718;2005;2;8;12.4;68.0;4.0;2.0;66.1;74.5;884.7;0.7;123.1;3.8;0.29
TOMAR;724;2005;2;8;12.6;64.0;10.0;0.0;84.2;32.2;296.8;3.1;50.7;9.2;1.37
ALCOBACA;726;2005;2;8;13.6;56.0;5.0;0.1;83.3;41.4;505.8;2.2;68.8;8.0;1.07
R.MAIOR;729;2005;2;8;12.9;63.0;6.0;0.0;83.4;29.1;239.2;2.3;44.7;6.4;0.73
SANTAREMFB;734;2005;2;8;11.8;65.0;10.0;0.0;83.5;39.5;334.5;2.9;61.0;9.5;1.46
D.PORTOS;739;2005;2;8;11.5;68.0;15.0;0.0;76.6;38.4;520.5;1.8;64.8;6.5;0.75
CORUCHE;744;2005;2;8;12.7;60.0;8.0;0.1;85.1;52.5;630.4;3.2;86.9;12.9;2.50
LAVRADIO;766;2005;2;8;9.9;72.0;7.0;1.0;58.4;22.9;359.6;0.5;39.6;0.7;0.02
SETUBAL;770;2005;2;8;11.8;64.0;7.0;0.0;84.8;46.2;465.0;2.9;74.0;10.9;1.86
ALCAC. SAL;776;2005;2;8;13.4;62.0;9.0;0.8;81.4;54.2;549.1;2.1;86.9;9.0;1.34
ALVALADE;783;2005;2;8;11.0;70.0;5.0;0.1;76.2;27.5;471.2;1.1;48.0;2.9;0.18
SABUGAL;800;2005;2;8;2.7;100.0;12.0;0.0;38.4;11.9;221.0;0.0;21.0;0.0;0.00
ZEBREIRA;803;2005;2;8;10.1;66.0;20.0;0.0;82.8;32.5;254.2;4.3;49.3;11.7;2.12
PROENCA;806;2005;2;8;10.0;73.0;13.0;0.8;54.1;35.2;512.1;0.5;60.1;1.0;0.02
ALVEGA;812;2005;2;8;12.2;68.0;16.0;0.0;82.7;50.5;930.4;3.5;88.9;13.9;2.87
AVIS;824;2005;2;8;12.2;59.0;8.0;0.0;84.9;46.6;506.9;3.1;75.7;11.6;2.09
ELVAS;835;2005;2;8;10.0;70.0;9.0;4.0;51.0;26.1;297.1;0.3;42.9;0.4;0.01
ESTREMOZ;837;2005;2;8;10.0;76.0;17.0;2.0;67.6;37.3;340.0;1.4;58.6;4.6;0.41
PORTEL;848;2005;2;8;11.8;68.0;12.0;0.4;82.4;38.6;461.3;2.7;63.8;9.3;1.42
AMARELEJA;850;2005;2;8;11.7;72.0;9.0;4.0;56.4;64.1;1275.7;0.5;114.0;2.4;0.13
MERTOLA.VF;863;2005;2;8;11.7;65.0;5.0;5.0;51.7;35.1;764.8;0.3;63.0;0.5;0.01
N. CORVO;864;2005;2;8;11.9;69.0;6.0;0.5;81.6;45.4;620.2;1.8;76.7;7.5;0.96
ALCOUTIM;865;2005;2;8;9.7;77.0;6.0;7.0;37.4;9.7;523.9;0.0;18.6;0.0;0.00
C.MARIM;867;2005;2;8;13.7;62.0;9.0;4.0;57.3;29.6;528.6;0.5;51.9;0.9;0.02
PORTIMAO;878;2005;2;8;13.7;65.0;9.0;1.0;76.8;35.9;398.4;1.3;58.6;4.6;0.40
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2005;2;9;14.9;59.0;9.0;0.0;79.3;36.9;481.6;1.7;62.0;5.9;0.62
SINES/MC;541;2005;2;9;15.3;50.0;14.0;0.0;80.5;20.3;530.9;2.4;37.0;5.9;0.63
PORTO/PR;545;2005;2;9;14.5;43.0;18.0;0.0;87.1;26.7;81.3;7.0;29.3;13.0;2.54
COIMBRA/CE;548;2005;2;9;12.6;63.0;7.0;0.0;83.6;20.0;147.8;2.5;29.9;5.2;0.51
V.CASTELO;551;2005;2;9;15.9;53.0;4.0;0.0;85.5;18.5;57.3;2.8;20.5;4.5;0.40
