ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SANTAREMFB;734;2003;4;1;19.2;71.0;5.0;0.0;65.8;2.8;9.3;0.7;3.2;0.3;0.00
D.PORTOS;739;2003;4;1;18.0;72.0;4.0;0.0;72.9;3.3;101.7;0.8;6.1;0.4;0.01
CORUCHE;744;2003;4;1;19.4;77.0;5.0;0.1;73.8;4.4;19.5;0.9;5.7;0.4;0.01
LAVRADIO;766;2003;4;1;17.6;87.0;9.0;0.0;74.2;2.7;105.2;1.2;5.1;0.5;0.01
SETUBAL;770;2003;4;1;20.2;66.0;6.0;0.0;77.9;4.5;15.2;1.3;5.1;0.5;0.01
ALCAC. SAL;776;2003;4;1;18.7;84.0;4.0;0.0;69.3;3.5;525.1;0.7;6.8;0.4;0.00
ALVALADE;783;2003;4;1;17.9;84.0;5.0;0.0;72.1;5.3;63.4;0.9;8.8;0.5;0.01
SABUGAL;800;2003;4;1;15.6;61.0;17.0;0.0;68.5;2.2;7.3;1.4;2.5;0.5;0.01
ZEBREIRA;803;2003;4;1;19.4;49.0;14.0;0.0;79.9;3.9;40.2;2.3;6.3;1.4;0.05
PROENCA;806;2003;4;1;19.1;52.0;18.0;0.0;82.2;26.6;195.3;3.6;39.6;8.9;1.31
ALVEGA;812;2003;4;1;22.1;54.0;14.0;0.0;80.8;5.2;182.0;2.5;9.7;2.4;0.13
AVIS;824;2003;4;1;20.4;96.0;4.0;0.0;38.0;1.0;9.6;0.0;1.6;0.0;0.00
ELVAS;835;2003;4;1;20.0;69.0;10.0;0.0;76.0;3.8;46.7;1.3;6.3;0.6;0.01
ESTREMOZ;837;2003;4;1;17.7;82.0;13.0;0.0;65.3;4.7;240.7;1.0;9.0;0.6;0.01
PORTEL;848;2003;4;1;19.3;74.0;9.0;0.0;74.0;3.2;291.2;1.1;6.2;0.5;0.01
AMARELEJA;850;2003;4;1;18.7;73.0;6.0;0.0;81.6;37.8;946.6;1.8;68.7;6.9;0.83
MERTOLA.VF;863;2003;4;1;19.4;69.0;10.0;0.0;79.8;5.8;125.4;1.8;10.5;1.5;0.06
N. CORVO;864;2003;4;1;17.2;72.0;0.0;0.0;82.2;14.2;216.7;1.5;24.5;2.4;0.13
ALCOUTIM;865;2003;4;1;16.3;77.0;1.0;0.0;81.6;6.6;43.5;1.4;9.5;0.8;0.02
C.MARIM;867;2003;4;1;18.3;75.0;4.0;0.0;81.7;8.2;232.5;1.7;15.0;1.9;0.08
PORTIMAO;878;2003;4;1;18.2;83.0;3.0;0.0;76.0;4.1;25.8;0.9;5.9;0.4;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2003;4;2;17.6;76.0;22.0;0.0;81.4;7.2;201.1;4.0;13.2;5.1;0.49
SINES/MC;541;2003;4;2;16.4;83.0;20.0;0.0;76.9;6.1;71.1;2.4;10.1;2.3;0.12
PORTO/PR;545;2003;4;2;14.9;73.0;19.0;0.0;81.3;8.7;13.4;3.4;8.5;3.3;0.22
COIMBRA/CE;548;2003;4;2;16.7;70.0;14.0;0.0;78.7;4.9;13.6;2.0;5.1;0.9;0.02
V.CASTELO;551;2003;4;2;16.0;62.0;12.0;0.0;82.9;6.0;14.3;2.9;6.0;2.1;0.10
FARO;554;2003;4;2;23.2;60.0;17.0;0.9;82.4;5.6;101.7;3.5;9.8;3.7;0.27
EVORA/CC;558;2003;4;2;17.7;64.0;28.0;0.0;83.0;5.6;27.7;6.6;7.5;6.2;0.68
VISEU/CC;560;2003;4;2;14.5;62.0;13.0;0.0;78.5;4.3;11.4;1.9;4.4;0.8;0.02
BEJA;562;2003;4;2;17.3;80.0;24.0;0.0;76.6;3.6;118.2;2.8;6.7;2.2;0.11
V.REAL;567;2003;4;2;13.8;67.0;13.0;0.0;74.9;3.6;11.5;1.5;4.0;0.6;0.01
P.DOURADAS;568;2003;4;2;10.3;68.0;38.0;0.0;69.0;2.1;7.2;4.1;2.4;2.1;0.10
C.BRANCO;570;2003;4;2;18.3;50.0;12.0;0.0;85.1;6.4;13.7;3.9;6.3;3.2;0.21
PORTALEGRE;571;2003;4;2;15.9;64.0;13.0;0.0;79.8;4.3;11.8;2.1;4.5;0.9;0.02
BRAGANCA;575;2003;4;2;14.9;58.0;16.0;0.0;80.3;5.0;10.3;2.6;4.9;1.5;0.06
LISBOA/GC;579;2003;4;2;16.6;68.0;19.0;0.0;80.8;4.4;13.3;3.2;4.8;2.1;0.10
MONCAO;605;2003;4;2;15.0;68.0;12.0;0.0;78.0;4.6;11.9;1.7;4.7;0.7;0.02
LAM.MOURO;606;2003;4;2;7.5;87.0;16.0;0.0;80.2;42.1;97.1;2.6;42.0;6.9;0.82
MONTALEGRE;611;2003;4;2;6.6;85.0;30.0;0.0;73.8;3.4;9.0;3.3;3.5;1.7;0.07
P.LIMA;615;2003;4;2;15.3;61.0;12.0;0.0;82.3;6.4;14.1;2.7;6.3;1.9;0.09
CHAVES;616;2003;4;2;13.2;67.0;21.0;0.0;72.3;3.5;10.0;2.0;3.8;0.7;0.02
CABRIL;619;2003;4;2;10.7;83.0;16.0;0.0;67.1;2.7;9.9;1.3;3.2;0.5;0.01
BRAGA;622;2003;4;2;15.9;67.0;19.0;0.0;82.6;8.2;17.8;4.0;8.1;3.8;0.29
C.BASTO;630;2003;4;2;15.6;54.0;19.0;0.0;85.6;11.3;49.3;6.0;14.3;7.8;1.03
MIRANDELA;632;2003;4;2;15.5;58.0;18.0;0.0;79.6;5.1;76.1;2.7;8.7;2.5;0.13
MCAVALEIRO;633;2003;4;2;14.0;65.0;26.0;0.0;79.4;4.4;10.0;4.0;4.3;2.7;0.16
M.DOURO;635;2003;4;2;13.7;65.0;26.0;0.0;80.7;4.1;17.1;4.6;5.1;3.4;0.24
MOGADOURO;637;2003;4;2;12.3;66.0;26.0;0.0;81.2;6.5;74.5;4.8;10.7;5.4;0.54
C.ANSIAES;644;2003;4;2;12.6;65.0;26.0;0.0;77.3;3.7;9.3;3.3;3.7;1.8;0.08
MONCORVO;654;2003;4;2;13.1;68.0;14.0;0.0;72.9;4.9;11.2;1.4;4.9;0.6;0.01
MOIM.BEIRA;663;2003;4;2;14.7;59.0;18.0;0.0;82.9;7.5;75.9;3.9;12.0;4.7;0.42
TRANCOSO;666;2003;4;2;12.1;66.0;20.0;0.0;77.1;3.3;36.6;2.4;5.4;1.3;0.04
AROUCA;669;2003;4;2;15.1;72.0;8.0;0.0;78.6;5.7;11.5;1.5;5.6;0.7;0.01
FC.RODRIGO;671;2003;4;2;12.1;78.0;29.0;0.0;80.9;34.2;656.6;5.4;60.5;15.6;3.53
GUARDA;683;2003;4;2;9.8;90.0;23.0;0.0;62.6;2.1;8.7;1.5;2.6;0.5;0.01
NELAS;685;2003;4;2;15.5;76.0;6.0;0.0;74.6;4.1;12.3;1.0;4.5;0.4;0.01
PAMP.SERRA;686;2003;4;2;11.8;79.0;18.0;0.0;75.2;3.9;10.7;1.9;4.1;0.8;0.02
COVILHA;687;2003;4;2;17.4;59.0;9.0;0.0;86.1;13.3;51.8;3.9;16.2;5.6;0.57
LOUSA;697;2003;4;2;17.3;74.0;5.0;0.0;75.3;4.8;14.0;1.0;5.1;0.4;0.01
AVEIRO/UNI;702;2003;4;2;15.8;72.0;34.0;0.1;83.0;22.0;77.0;9.0;25.7;14.7;3.17
ANADIA;705;2003;4;2;17.5;66.0;12.0;0.0;82.7;7.3;14.3;2.8;7.2;2.3;0.12
FIG.FOZ;713;2003;4;2;16.6;65.0;19.0;0.0;81.6;7.6;13.6;3.5;7.4;3.1;0.20
ANSIAO;716;2003;4;2;15.6;72.0;17.0;0.0;82.8;5.7;13.2;3.7;5.7;2.9;0.17
LEIRIA/Aer;718;2003;4;2;17.5;68.0;17.0;0.0;83.1;7.7;14.7;3.8;7.6;3.5;0.25
TOMAR;724;2003;4;2;18.3;66.0;17.0;0.0;83.2;7.7;32.7;3.9;9.7;4.1;0.33
ALCOBACA;726;2003;4;2;16.4;67.0;20.0;0.0;82.0;5.7;14.0;3.9;5.7;3.0;0.19
R.MAIOR;729;2003;4;2;16.4;69.0;24.0;0.0;80.4;6.5;14.0;4.0;6.4;3.3;0.23
SANTAREMFB;734;2003;4;2;17.7;65.0;17.0;0.0;78.7;4.4;13.4;2.4;4.8;1.0;0.03
D.PORTOS;739;2003;4;2;15.9;68.0;21.0;0.0;80.3;4.6;105.5;3.4;8.3;3.2;0.21
CORUCHE;744;2003;4;2;18.0;71.0;19.0;0.0;80.4;5.7;23.7;3.1;7.2;2.6;0.15
LAVRADIO;766;2003;4;2;17.3;74.0;17.0;0.0;79.7;3.9;109.3;2.6;7.1;2.0;0.09
SETUBAL;770;2003;4;2;18.7;65.0;16.0;0.0;82.7;6.2;19.5;3.5;6.9;2.9;0.18
ALCAC. SAL;776;2003;4;2;19.2;69.0;14.0;0.0;79.2;5.0;529.5;2.1;9.8;1.9;0.08
ALVALADE;783;2003;4;2;19.1;72.0;14.0;0.0;79.6;6.7;67.8;2.2;10.7;2.1;0.10
SABUGAL;800;2003;4;2;12.6;72.0;29.0;0.0;77.5;3.1;10.5;3.9;3.6;2.4;0.12
ZEBREIRA;803;2003;4;2;17.8;54.0;30.0;0.0;85.1;6.0;44.4;9.7;9.0;9.4;1.44
PROENCA;806;2003;4;2;18.2;51.0;16.0;0.0;85.8;28.9;199.5;5.3;42.4;12.7;2.43
ALVEGA;812;2003;4;2;19.4;64.0;20.0;0.0;83.9;7.0;186.4;5.0;12.8;6.2;0.68
AVIS;824;2003;4;2;18.0;77.0;17.0;0.0;62.6;2.1;13.8;1.1;3.0;0.4;0.01
ELVAS;835;2003;4;2;18.0;74.0;20.0;0.0;80.6;5.0;50.9;3.3;8.0;3.1;0.20
ESTREMOZ;837;2003;4;2;16.7;82.0;17.0;0.0;73.8;5.5;244.7;1.7;10.4;1.2;0.04
PORTEL;848;2003;4;2;18.0;71.0;17.0;0.0;80.4;4.5;295.4;2.8;8.7;2.6;0.14
AMARELEJA;850;2003;4;2;20.5;55.0;18.0;0.0;85.6;40.2;951.2;5.7;72.6;17.9;4.49
MERTOLA.VF;863;2003;4;2;19.8;63.0;18.0;0.0;83.8;7.7;129.9;4.5;13.4;5.7;0.59
N. CORVO;864;2003;4;2;19.6;59.0;18.0;0.0;85.0;16.3;221.2;5.2;27.5;9.8;1.54
ALCOUTIM;865;2003;4;2;19.8;56.0;18.0;0.0;85.3;8.8;48.0;5.4;12.1;6.5;0.75
C.MARIM;867;2003;4;2;23.2;48.0;18.0;0.0;87.2;11.3;237.6;7.1;20.1;10.8;1.82
PORTIMAO;878;2003;4;2;23.9;46.0;14.0;0.1;86.5;7.4;31.1;5.3;9.3;5.5;0.55
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2003;4;3;18.6;61.0;17.0;0.0;84.3;9.1;205.4;4.5;16.3;6.4;0.73
SINES/MC;541;2003;4;3;19.9;56.0;20.0;0.0;84.3;8.3;75.6;5.3;13.1;6.6;0.76
PORTO/PR;545;2003;4;3;20.3;36.0;26.0;0.0;88.7;12.0;18.0;13.2;11.8;13.7;2.78
COIMBRA/CE;548;2003;4;3;20.3;37.0;17.0;0.0;87.8;8.2;18.2;7.4;8.1;7.1;0.86
V.CASTELO;551;2003;4;3;19.1;41.0;17.0;0.0;87.7;8.9;18.7;7.2;8.8;7.2;0.90
FARO;554;2003;4;3;19.9;63.0;26.0;0.0;84.6;7.5;106.2;7.4;12.7;8.8;1.27
EVORA/CC;558;2003;4;3;18.1;49.0;24.0;0.0;86.4;8.0;31.9;8.6;9.8;8.9;1.29
VISEU/CC;560;2003;4;3;15.1;44.0;38.0;0.0;85.9;6.5;15.1;16.3;6.5;12.6;2.41
BEJA;562;2003;4;3;18.9;60.0;16.0;0.0;83.2;5.5;122.6;3.7;10.0;3.9;0.31
V.REAL;567;2003;4;3;15.2;52.0;12.0;0.0;82.7;5.5;15.2;2.9;5.8;2.0;0.09
P.DOURADAS;568;2003;4;3;11.4;47.0;20.0;0.0;81.0;3.7;10.2;3.5;3.9;2.1;0.10
C.BRANCO;570;2003;4;3;17.2;46.0;18.0;0.0;87.1;8.8;17.8;7.0;8.7;6.9;0.84
PORTALEGRE;571;2003;4;3;15.2;43.0;10.0;0.0;85.5;6.6;15.5;3.7;6.5;3.1;0.20
BRAGANCA;575;2003;4;3;15.1;49.0;5.0;0.0;84.5;7.0;14.0;2.5;6.9;1.8;0.08
LISBOA/GC;579;2003;4;3;18.9;42.0;25.0;0.0;87.3;7.2;17.7;10.2;7.2;9.0;1.32
MONCAO;605;2003;4;3;17.3;51.0;18.0;0.0;84.7;6.8;16.0;5.0;6.8;4.4;0.37
LAM.MOURO;606;2003;4;3;10.6;60.0;24.0;0.0;82.9;43.2;100.0;5.3;43.2;12.9;2.51
MONTALEGRE;611;2003;4;3;10.2;62.0;24.0;0.0;80.3;4.4;11.8;3.9;4.6;2.7;0.16
P.LIMA;615;2003;4;3;17.6;46.0;13.0;0.0;86.4;8.8;18.2;4.9;8.8;5.0;0.46
CHAVES;616;2003;4;3;16.3;51.0;4.0;0.0;81.2;5.6;13.9;1.6;5.6;0.7;0.02
CABRIL;619;2003;4;3;15.5;55.0;14.0;0.0;79.9;4.5;13.6;2.3;4.9;1.0;0.03
BRAGA;622;2003;4;3;18.3;46.0;17.0;0.0;86.7;10.7;22.0;6.3;10.6;7.0;0.84
C.BASTO;630;2003;4;3;17.1;43.0;15.0;0.0;87.6;13.8;53.3;6.4;16.8;9.0;1.33
MIRANDELA;632;2003;4;3;17.4;53.0;5.0;0.0;84.1;7.2;80.2;2.4;11.8;2.6;0.15
MCAVALEIRO;633;2003;4;3;14.4;51.0;5.0;0.0;83.7;6.2;13.5;2.3;6.2;1.3;0.05
M.DOURO;635;2003;4;3;13.8;52.0;10.0;0.0;84.3;5.8;20.5;3.2;6.8;2.6;0.14
MOGADOURO;637;2003;4;3;12.7;53.0;10.0;0.0;84.1;8.1;77.7;3.1;12.8;3.8;0.29
C.ANSIAES;644;2003;4;3;13.1;57.0;9.0;0.0;82.2;5.2;12.6;2.3;5.2;1.0;0.03
MONCORVO;654;2003;4;3;14.7;51.0;8.0;0.0;81.6;6.8;14.8;2.0;6.7;1.1;0.03
MOIM.BEIRA;663;2003;4;3;15.2;46.0;12.0;0.0;86.1;9.6;79.6;4.5;14.8;6.0;0.66
TRANCOSO;666;2003;4;3;10.7;54.0;18.0;0.0;82.5;4.6;39.5;3.7;7.1;3.3;0.22
AROUCA;669;2003;4;3;21.7;32.0;6.0;0.0;88.3;9.5;16.4;4.5;9.3;4.7;0.42
FC.RODRIGO;671;2003;4;3;12.8;61.0;27.0;0.0;83.4;35.5;659.9;6.6;62.6;18.6;4.78
GUARDA;683;2003;4;3;10.2;61.0;14.0;0.0;75.0;3.2;11.5;1.6;3.8;0.6;0.01
NELAS;685;2003;4;3;15.5;48.0;31.0;0.0;84.4;6.2;16.0;9.2;6.3;7.7;1.02
PAMP.SERRA;686;2003;4;3;17.9;37.0;6.0;0.0;85.4;6.8;14.9;3.0;6.7;2.4;0.12
COVILHA;687;2003;4;3;16.6;42.0;31.0;0.0;87.9;15.8;55.7;15.1;18.5;18.5;4.75
LOUSA;697;2003;4;3;20.7;39.0;17.0;0.0;86.9;8.0;18.7;6.5;8.0;6.2;0.69
AVEIRO/UNI;702;2003;4;3;19.4;47.0;6.0;0.0;86.5;24.6;81.4;3.5;28.1;7.0;0.85
ANADIA;705;2003;4;3;21.3;40.0;6.0;0.0;87.8;10.6;19.1;4.2;10.4;4.7;0.42
FIG.FOZ;713;2003;4;3;21.9;34.0;10.0;0.0;88.9;11.3;18.5;6.1;11.1;6.9;0.83
ANSIAO;716;2003;4;3;19.5;41.0;5.0;0.0;87.2;8.6;17.7;3.7;8.6;3.6;0.27
LEIRIA/Aer;718;2003;4;3;20.4;43.0;3.0;0.0;87.1;10.7;19.3;3.3;10.5;3.6;0.26
TOMAR;724;2003;4;3;21.6;41.0;7.0;0.0;87.9;10.9;37.5;4.5;12.7;5.6;0.57
ALCOBACA;726;2003;4;3;20.0;49.0;6.0;0.0;86.0;8.3;18.6;3.3;8.3;3.1;0.20
R.MAIOR;729;2003;4;3;20.8;40.0;6.0;0.0;87.1;9.7;18.7;3.8;9.6;4.0;0.32
SANTAREMFB;734;2003;4;3;20.4;43.0;9.0;0.0;86.3;7.4;18.0;4.0;7.4;3.6;0.26
D.PORTOS;739;2003;4;3;19.2;42.0;16.0;0.0;87.0;7.5;109.9;6.2;12.7;7.6;0.98
CORUCHE;744;2003;4;3;20.3;39.0;25.0;0.0;88.0;8.9;28.3;11.4;9.9;11.3;1.98
LAVRADIO;766;2003;4;3;19.7;45.0;19.0;0.0;86.6;6.7;113.8;6.9;11.6;7.9;1.05
SETUBAL;770;2003;4;3;20.6;40.0;15.0;0.0;88.1;9.4;24.2;6.9;9.5;7.2;0.89
ALCAC. SAL;776;2003;4;3;20.5;49.0;17.0;0.0;86.0;7.7;534.1;5.7;14.8;7.5;0.97
ALVALADE;783;2003;4;3;20.5;52.0;14.0;0.0;85.4;9.2;72.4;4.5;14.0;5.9;0.64
SABUGAL;800;2003;4;3;12.2;52.0;27.0;0.0;83.5;4.6;13.6;6.8;5.0;5.2;0.51
ZEBREIRA;803;2003;4;3;16.3;47.0;40.0;0.0;86.9;8.2;48.3;20.8;11.5;19.1;5.01
PROENCA;806;2003;4;3;18.1;38.0;26.0;0.0;88.7;31.8;203.7;13.1;45.7;25.8;8.55
ALVEGA;812;2003;4;3;21.3;41.0;20.0;0.0;88.4;10.2;191.2;9.3;18.0;12.6;2.42
AVIS;824;2003;4;3;19.1;59.0;20.0;0.0;79.8;4.1;18.2;3.1;5.3;2.1;0.10
ELVAS;835;2003;4;3;17.3;50.0;22.0;0.0;85.6;7.2;55.0;6.9;10.9;7.7;1.00
ESTREMOZ;837;2003;4;3;15.8;63.0;34.0;0.0;81.9;7.0;248.5;7.9;13.1;9.4;1.44
PORTEL;848;2003;4;3;18.3;54.0;24.0;0.0;85.2;6.7;299.6;7.2;12.6;8.6;1.23
AMARELEJA;850;2003;4;3;19.7;42.0;16.0;0.0;88.2;43.1;955.7;7.4;77.5;22.5;6.71
MERTOLA.VF;863;2003;4;3;19.6;62.0;13.0;0.0;84.9;9.6;134.4;4.0;16.3;5.7;0.60
N. CORVO;864;2003;4;3;20.2;50.0;16.0;0.0;86.9;18.9;225.8;6.2;31.2;12.1;2.25
ALCOUTIM;865;2003;4;3;19.2;55.0;16.0;0.0;86.2;11.0;52.4;5.5;14.4;7.3;0.91
C.MARIM;867;2003;4;3;21.3;45.0;17.0;0.0;88.3;14.3;242.4;7.9;24.9;13.0;2.56
PORTIMAO;878;2003;4;3;19.5;60.0;16.0;0.0;86.5;9.4;35.6;5.9;11.3;6.7;0.79
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2003;4;4;16.1;53.0;21.0;0.0;85.8;11.1;209.3;6.8;19.5;10.2;1.65
SINES/MC;541;2003;4;4;17.0;44.0;21.0;0.0;87.2;10.8;79.6;8.3;16.1;10.9;1.85
PORTO/PR;545;2003;4;4;17.8;36.0;10.0;0.0;89.4;14.9;22.2;6.5;14.7;8.4;1.19
COIMBRA/CE;548;2003;4;4;16.6;40.0;13.0;0.0;88.4;10.8;22.1;6.6;10.7;7.3;0.91
V.CASTELO;551;2003;4;4;17.5;43.0;12.0;0.0;88.1;11.5;22.8;6.0;11.4;6.9;0.82
FARO;554;2003;4;4;16.6;51.0;29.0;0.0;86.3;9.6;110.1;10.8;15.8;13.3;2.67
EVORA/CC;558;2003;4;4;15.0;45.0;20.0;0.0;87.2;10.1;35.6;7.9;11.8;9.0;1.32
VISEU/CC;560;2003;4;4;12.5;36.0;42.0;0.0;88.2;8.6;18.3;27.4;8.5;20.7;5.80
BEJA;562;2003;4;4;16.0;42.0;21.0;0.0;87.1;7.9;126.4;8.1;13.7;9.9;1.57
V.REAL;567;2003;4;4;12.7;48.0;16.0;0.0;85.4;7.2;18.4;5.0;7.3;4.6;0.40
P.DOURADAS;568;2003;4;4;7.8;50.0;38.0;0.0;84.2;4.8;12.6;12.8;4.9;9.3;1.41
C.BRANCO;570;2003;4;4;13.9;47.0;13.0;0.0;87.1;10.7;21.3;5.5;10.6;6.1;0.67
PORTALEGRE;571;2003;4;4;12.3;46.0;15.0;0.0;86.4;8.4;18.7;5.5;8.3;5.4;0.54
BRAGANCA;575;2003;4;4;13.0;45.0;18.0;0.0;86.4;8.9;17.3;6.4;8.8;6.4;0.72
LISBOA/GC;579;2003;4;4;15.5;42.0;18.0;0.0;87.9;9.5;21.4;7.9;9.5;8.0;1.09
MONCAO;605;2003;4;4;18.2;44.0;13.0;0.0;87.4;9.4;20.2;5.7;9.3;5.9;0.63
LAM.MOURO;606;2003;4;4;11.0;44.0;13.0;0.0;85.7;44.8;102.9;4.4;44.8;11.3;2.00
MONTALEGRE;611;2003;4;4;9.6;50.0;21.0;0.0;84.0;5.7;14.5;5.3;5.7;4.3;0.36
P.LIMA;615;2003;4;4;17.5;38.0;5.0;0.0;88.4;11.6;22.3;4.4;11.5;5.1;0.49
CHAVES;616;2003;4;4;14.7;49.0;13.0;0.0;85.1;7.6;17.5;4.1;7.5;3.8;0.29
CABRIL;619;2003;4;4;14.1;49.0;13.0;0.0;84.6;6.4;17.1;3.8;6.6;3.2;0.22
BRAGA;622;2003;4;4;17.3;44.0;12.0;0.0;87.7;13.2;26.1;5.6;13.1;7.0;0.85
C.BASTO;630;2003;4;4;16.1;37.0;12.0;0.0;88.7;16.4;57.2;6.6;19.1;9.8;1.54
MIRANDELA;632;2003;4;4;15.5;45.0;18.0;0.0;86.7;9.4;83.9;6.6;14.7;8.6;1.23
MCAVALEIRO;633;2003;4;4;12.7;45.0;23.0;0.0;86.2;8.0;16.7;8.0;8.0;7.5;0.96
M.DOURO;635;2003;4;4;12.0;43.0;50.0;0.0;86.8;7.6;23.6;33.5;8.4;23.7;7.40
MOGADOURO;637;2003;4;4;10.2;36.0;50.0;0.0;87.5;9.9;80.5;37.1;15.1;31.8;12.43
C.ANSIAES;644;2003;4;4;11.0;51.0;28.0;0.0;84.8;6.6;15.5;8.4;6.6;7.3;0.91
MONCORVO;654;2003;4;4;13.1;36.0;30.0;0.0;87.3;9.0;18.1;13.1;8.9;12.0;2.22
MOIM.BEIRA;663;2003;4;4;12.9;37.0;28.0;0.0;88.0;11.7;82.9;13.3;17.3;16.3;3.80
TRANCOSO;666;2003;4;4;10.0;40.0;30.0;0.0;86.2;6.2;42.3;11.4;9.1;10.8;1.83
AROUCA;669;2003;4;4;16.7;33.0;13.0;0.0;89.6;12.4;20.4;7.8;12.2;9.0;1.34
FC.RODRIGO;671;2003;4;4;11.1;55.0;37.0;0.0;84.7;36.8;662.9;13.0;64.7;30.4;11.44
GUARDA;683;2003;4;4;8.0;51.0;26.0;0.0;81.9;4.3;13.9;5.2;4.8;3.9;0.30
NELAS;685;2003;4;4;13.4;41.0;33.0;0.0;87.2;8.3;19.4;15.1;8.2;13.0;2.56
PAMP.SERRA;686;2003;4;4;12.9;37.0;26.0;0.0;87.9;8.9;18.2;11.7;8.8;10.9;1.87
COVILHA;687;2003;4;4;13.4;40.0;37.0;0.0;88.1;17.9;59.1;20.9;20.4;24.4;7.78
LOUSA;697;2003;4;4;18.6;44.0;9.0;0.0;87.9;10.7;23.0;5.0;10.6;5.6;0.57
AVEIRO/UNI;702;2003;4;4;18.8;27.0;17.0;0.0;90.7;28.1;85.7;11.1;30.9;18.9;4.94
ANADIA;705;2003;4;4;18.6;30.0;19.0;0.0;90.4;13.9;23.4;11.8;13.8;13.4;2.68
FIG.FOZ;713;2003;4;4;17.6;32.0;15.0;0.0;90.1;14.4;22.6;9.2;14.2;11.1;1.93
ANSIAO;716;2003;4;4;15.9;36.0;14.0;0.0;88.8;11.2;21.5;7.3;11.1;8.1;1.11
LEIRIA/Aer;718;2003;4;4;17.9;40.0;12.0;0.0;88.4;13.5;23.5;6.3;13.3;7.8;1.03
TOMAR;724;2003;4;4;16.8;39.0;17.0;0.0;88.6;13.5;41.5;8.3;14.9;10.5;1.75
ALCOBACA;726;2003;4;4;17.4;37.0;16.0;0.0;88.6;11.1;22.7;7.9;11.0;8.7;1.24
R.MAIOR;729;2003;4;4;16.7;39.0;12.0;0.0;88.4;12.3;22.7;6.3;12.2;7.4;0.94
SANTAREMFB;734;2003;4;4;16.2;41.0;12.0;0.0;87.9;9.9;21.9;5.8;9.8;6.2;0.68
D.PORTOS;739;2003;4;4;15.6;42.0;22.0;0.0;87.9;9.8;113.7;9.6;16.2;12.2;2.29
CORUCHE;744;2003;4;4;16.8;42.0;20.0;0.0;88.2;11.4;32.3;9.1;12.1;10.3;1.67
LAVRADIO;766;2003;4;4;16.4;43.0;16.0;0.0;87.7;9.1;117.7;6.9;15.3;9.1;1.36
SETUBAL;770;2003;4;4;17.0;40.0;10.0;0.0;88.5;12.0;28.2;5.8;12.0;6.8;0.82
ALCAC. SAL;776;2003;4;4;16.8;46.0;16.0;0.0;87.2;10.0;538.1;6.4;19.2;9.6;1.50
ALVALADE;783;2003;4;4;17.1;39.0;20.0;0.0;88.2;11.9;76.4;9.1;17.1;12.1;2.23
SABUGAL;800;2003;4;4;10.0;47.0;37.0;0.0;85.6;6.0;16.4;14.8;6.3;11.5;2.05
ZEBREIRA;803;2003;4;4;13.3;48.0;16.0;0.0;86.9;10.0;51.6;6.2;13.5;7.8;1.02
PROENCA;806;2003;4;4;14.1;49.0;16.0;0.0;88.3;33.7;207.2;7.5;47.9;17.7;4.39
ALVEGA;812;2003;4;4;16.4;44.0;18.0;0.0;88.4;12.6;195.1;8.5;21.7;12.9;2.51
AVIS;824;2003;4;4;15.7;79.0;16.0;0.0;80.7;5.0;22.0;2.7;6.3;2.0;0.09
ELVAS;835;2003;4;4;14.4;50.0;14.0;0.0;86.2;9.1;58.5;5.1;13.1;6.4;0.72
ESTREMOZ;837;2003;4;4;13.4;61.0;20.0;0.0;83.7;8.4;251.9;4.8;15.5;6.7;0.78
PORTEL;848;2003;4;4;15.6;47.0;21.0;0.0;86.7;8.8;303.4;7.8;16.5;10.4;1.72
AMARELEJA;850;2003;4;4;16.1;25.0;20.0;0.0;90.9;46.2;959.6;13.4;82.5;34.9;14.65
MERTOLA.VF;863;2003;4;4;17.9;39.0;12.0;0.0;88.1;12.4;138.6;6.0;20.3;9.3;1.41
N. CORVO;864;2003;4;4;18.1;31.0;16.0;0.0;89.9;22.1;230.0;9.5;35.7;18.0;4.54
ALCOUTIM;865;2003;4;4;15.5;36.0;17.0;0.0;88.5;13.6;56.1;8.2;16.9;11.0;1.90
C.MARIM;867;2003;4;4;17.6;38.0;17.0;0.0;89.0;17.1;246.5;8.7;29.2;15.3;3.40
PORTIMAO;878;2003;4;4;18.8;44.0;12.0;0.0;87.9;12.1;39.9;5.8;13.8;7.4;0.93
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2003;4;5;17.2;57.0;24.0;0.0;85.8;13.0;213.4;7.9;22.6;12.5;2.37
SINES/MC;541;2003;4;5;19.0;49.0;13.0;0.0;87.4;13.3;84.0;5.7;19.0;8.6;1.23
