ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
CHAVES;616;2015;1;17;1.1;97.0;3.0;0.1;22.4;2.0;0.6;0.0;1.3;0.0;0.00
MONTALEGRE;611;2015;1;17;0.7;95.0;3.0;0.0;4.3;1.5;0.0;0.0;0.6;0.0;0.00
C.BASTO;630;2015;1;17;3.8;100.0;2.0;0.3;0.0;0.8;0.8;0.0;0.4;0.0;0.00
BRAGANCA;575;2015;1;17;0.6;91.0;5.0;0.0;39.0;3.7;8.5;0.0;3.7;0.0;0.00
MIRANDELA;632;2015;1;17;0.6;100.0;0.0;0.3;27.8;3.1;4.1;0.0;2.8;0.0;0.00
M.DOURO;635;2015;1;17;-0.6;79.0;5.0;0.3;44.7;4.4;10.4;0.1;4.4;0.0;0.00
MOGADOURO;637;2015;1;17;3.5;79.0;12.0;0.1;44.8;4.3;2.2;0.1;3.7;0.1;0.00
MCAVALEIRO;633;2015;1;17;3.1;91.0;4.0;0.1;35.8;3.6;5.0;0.0;3.4;0.0;0.00
C.ANSIAES;644;2015;1;17;4.5;81.0;7.0;0.3;37.6;3.4;4.2;0.0;3.1;0.0;0.00
MONCORVO;654;2015;1;17;0.4;99.0;1.0;0.1;44.3;3.6;10.4;0.1;3.9;0.0;0.00
AVEIRO/UNI;702;2015;1;17;8.0;82.0;11.0;1.6;35.9;3.3;2.4;0.0;2.8;0.0;0.00
ANADIA;705;2015;1;17;6.5;93.0;10.0;0.9;16.0;4.7;2.0;0.0;4.0;0.0;0.00
AROUCA;669;2015;1;17;7.6;82.0;2.0;0.1;24.2;4.8;1.9;0.0;4.1;0.0;0.00
VISEU/CC;560;2015;1;17;3.2;94.0;9.0;1.2;6.2;3.2;0.4;0.0;2.4;0.0;0.00
MOIM.BEIRA;663;2015;1;17;2.3;89.0;0.0;1.4;19.0;3.5;0.3;0.0;2.7;0.0;0.00
NELAS;685;2015;1;17;3.0;100.0;1.0;1.2;9.8;5.6;0.8;0.0;4.8;0.0;0.00
GUARDA;683;2015;1;17;2.0;69.0;7.0;0.4;42.9;6.9;11.8;0.1;6.7;0.0;0.00
P.DOURADAS;568;2015;1;17;2.0;69.0;7.0;0.4;36.4;5.5;0.1;0.0;4.6;0.0;0.00
FC.RODRIGO;671;2015;1;17;0.6;91.0;13.0;0.0;63.2;3.4;3.4;0.9;3.0;0.3;0.00
TRANCOSO;666;2015;1;17;3.0;83.0;12.0;0.4;28.6;4.8;1.9;0.0;4.1;0.0;0.00
SABUGAL;800;2015;1;17;6.2;63.0;7.0;0.0;50.4;7.0;17.8;0.2;7.1;0.1;0.00
COIMBRA/CE;548;2015;1;17;8.4;100.0;3.0;3.4;2.1;3.0;4.0;0.0;2.7;0.0;0.00
LOUSA;697;2015;1;17;4.3;94.0;3.0;2.2;21.2;3.8;1.6;0.0;3.1;0.0;0.00
PAMP.SERRA;686;2015;1;17;4.6;86.0;5.0;4.4;11.3;5.1;4.1;0.0;4.6;0.0;0.00
FIG.FOZ;713;2015;1;17;9.0;94.0;2.0;2.1;32.6;2.9;4.5;0.0;2.7;0.0;0.00
LEIRIA/AER;718;2015;1;17;10.8;78.0;7.0;9.4;28.8;2.6;1.6;0.0;2.1;0.0;0.00
ANSIAO;716;2015;1;17;7.7;100.0;5.0;7.3;0.0;2.5;1.1;0.0;1.8;0.0;0.00
ALCOBACA;726;2015;1;17;10.0;80.0;1.0;2.1;33.0;4.4;10.3;0.0;4.4;0.0;0.00
C.BRANCO;570;2015;1;17;8.2;70.0;5.0;0.9;34.6;6.8;21.7;0.0;7.6;0.0;0.00
COVILHA;687;2015;1;17;3.4;88.0;2.0;0.1;25.5;4.6;1.1;0.0;3.8;0.0;0.00
ZEBREIRA;803;2015;1;17;8.2;70.0;5.0;0.9;34.6;6.8;21.7;0.0;7.6;0.0;0.00
PROENCA;806;2015;1;17;9.0;70.0;9.0;3.5;28.5;3.8;1.3;0.0;3.1;0.0;0.00
LISBOA/GC;579;2015;1;17;11.5;71.0;6.0;0.4;58.3;6.0;19.3;0.5;6.8;0.2;0.00
D.PORTOS;739;2015;1;17;11.5;77.0;10.0;3.2;42.6;4.8;25.9;0.1;6.6;0.0;0.00
SANTAREMFB;734;2015;1;17;6.8;83.0;3.0;0.2;53.1;6.4;16.8;0.3;6.5;0.1;0.00
R.MAIOR;729;2015;1;17;9.7;100.0;4.0;1.6;32.5;5.9;9.9;0.0;5.7;0.0;0.00
CORUCHE;744;2015;1;17;6.7;98.0;4.0;0.5;48.0;5.7;23.2;0.2;7.1;0.1;0.00
TOMAR;724;2015;1;17;5.8;100.0;5.0;6.0;8.4;2.3;4.6;0.0;2.2;0.0;0.00
ALVEGA;812;2015;1;17;3.9;97.0;1.0;6.5;10.4;3.1;8.8;0.0;3.3;0.0;0.00
PORTALEGRE;571;2015;1;17;8.1;72.0;7.0;2.8;30.2;5.1;3.2;0.0;4.5;0.0;0.00
ELVAS;835;2015;1;17;6.3;94.0;9.0;0.1;46.3;6.5;26.1;0.2;8.0;0.1;0.00
AVIS;824;2015;1;17;4.5;99.0;1.0;1.9;27.7;4.9;22.8;0.0;6.4;0.0;0.00
EVORA/CC;558;2015;1;17;9.2;85.0;4.0;3.8;30.3;3.3;10.8;0.0;3.8;0.0;0.00
ESTREMOZ;837;2015;1;17;9.1;94.0;8.0;1.9;35.6;5.6;32.3;0.0;7.8;0.0;0.00
PORTEL;848;2015;1;17;10.4;85.0;7.0;0.2;49.6;6.9;30.6;0.2;8.8;0.1;0.00
SETUBAL;770;2015;1;17;11.1;98.0;3.0;1.8;27.3;4.4;19.5;0.0;5.6;0.0;0.00
ALCAC.SAL;776;2015;1;17;10.3;88.0;6.0;1.7;38.5;4.2;12.9;0.0;4.6;0.0;0.00
ALVALADE;783;2015;1;17;11.8;63.0;1.0;0.8;56.2;7.8;20.2;0.3;7.9;0.2;0.00
SINES/MC;541;2015;1;17;12.4;63.0;14.0;2.4;61.1;7.1;34.1;0.9;9.4;0.5;0.01
BARREIRO;766;2015;1;17;12.2;65.0;4.0;3.2;43.9;3.6;12.1;0.1;4.1;0.0;0.00
BEJA;562;2015;1;17;10.2;77.0;6.0;0.2;54.4;7.2;14.4;0.4;7.1;0.2;0.00
AMARELEJA;851;2015;1;17;5.4;100.0;3.0;0.7;40.7;6.3;28.6;0.0;8.1;0.0;0.00
MERTOLA.VF;863;2015;1;17;7.9;89.0;3.0;0.5;57.2;7.3;33.3;0.4;9.5;0.2;0.00
N.CORVO;864;2015;1;17;10.9;75.0;7.0;1.7;50.4;6.9;34.5;0.2;9.2;0.1;0.00
FARO;554;2015;1;17;12.3;58.0;8.0;0.1;70.9;10.7;34.4;0.9;12.0;0.6;0.01
C.MARIM;867;2015;1;17;12.0;63.0;8.0;0.3;71.5;10.2;37.6;1.0;12.1;0.6;0.01
ALCOUTIM;865;2015;1;17;9.9;75.0;0.0;1.6;45.8;7.9;39.5;0.1;10.5;0.1;0.00
PORTIMAO;878;2015;1;17;14.1;66.0;2.0;0.9;46.9;9.7;40.1;0.1;12.1;0.1;0.00
SAGRES;533;2015;1;17;13.3;60.0;14.0;1.8;66.5;7.7;31.9;1.1;9.6;0.7;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2015;1;18;8.1;99.0;1.0;15.9;0.7;0.0;1.2;0.0;0.0;0.0;0.00
MONCAO;605;2015;1;18;8.8;100.0;1.0;15.7;0.0;0.0;1.3;0.0;0.0;0.0;0.00
LAM.MOURO;606;2015;1;18;5.4;99.0;6.0;9.4;1.1;0.0;0.7;0.0;0.0;0.0;0.00
P.LIMA;615;2015;1;18;8.8;100.0;1.0;15.7;0.0;0.0;1.3;0.0;0.0;0.0;0.00
BRAGA;622;2015;1;18;7.3;100.0;1.0;13.9;0.0;0.0;1.0;0.0;0.0;0.0;0.00
CABRIL;619;2015;1;18;4.7;99.0;0.0;18.1;0.4;0.0;0.6;0.0;0.0;0.0;0.00
PORTO/PR;545;2015;1;18;8.5;88.0;10.0;11.6;19.5;0.3;1.2;0.0;0.3;0.0;0.00
V.REAL;567;2015;1;18;4.3;95.0;3.0;5.9;11.6;1.0;0.5;0.0;0.3;0.0;0.00
CHAVES;616;2015;1;18;5.0;91.0;2.0;2.6;19.9;0.9;1.2;0.0;0.6;0.0;0.00
MONTALEGRE;611;2015;1;18;0.3;99.0;3.0;10.4;0.7;0.1;0.0;0.0;0.0;0.0;0.00
C.BASTO;630;2015;1;18;6.3;99.0;4.0;14.0;1.0;0.0;0.8;0.0;0.0;0.0;0.00
BRAGANCA;575;2015;1;18;1.7;97.0;1.0;10.7;9.1;1.3;0.0;0.0;0.4;0.0;0.00
MIRANDELA;632;2015;1;18;7.3;83.0;1.0;5.5;19.6;1.3;1.0;0.0;0.8;0.0;0.00
M.DOURO;635;2015;1;18;4.2;87.0;2.0;4.4;26.5;2.2;6.1;0.0;2.3;0.0;0.00
MOGADOURO;637;2015;1;18;4.4;87.0;9.0;4.6;29.5;2.1;0.5;0.0;1.3;0.0;0.00
MCAVALEIRO;633;2015;1;18;4.2;97.0;1.0;8.7;10.0;1.3;0.5;0.0;0.6;0.0;0.00
C.ANSIAES;644;2015;1;18;4.1;86.0;5.0;5.1;24.1;1.4;0.4;0.0;0.7;0.0;0.00
MONCORVO;654;2015;1;18;5.4;82.0;1.0;7.7;21.9;1.5;0.9;0.0;0.9;0.0;0.00
AVEIRO/UNI;702;2015;1;18;10.3;79.0;8.0;12.5;26.0;1.3;1.6;0.0;1.0;0.0;0.00
ANADIA;705;2015;1;18;9.4;86.0;10.0;9.9;18.7;2.0;1.4;0.0;1.5;0.0;0.00
AROUCA;669;2015;1;18;9.8;74.0;7.0;9.4;27.2;2.3;1.5;0.0;1.7;0.0;0.00
VISEU/CC;560;2015;1;18;6.5;79.0;3.0;10.7;14.1;1.2;0.9;0.0;0.7;0.0;0.00
MOIM.BEIRA;663;2015;1;18;3.6;95.0;0.0;13.2;4.1;1.2;0.4;0.0;0.4;0.0;0.00
NELAS;685;2015;1;18;8.3;77.0;2.0;9.1;15.3;2.6;1.2;0.0;2.0;0.0;0.00
GUARDA;683;2015;1;18;-1.1;100.0;6.0;6.9;12.2;3.3;2.4;0.0;2.8;0.0;0.00
P.DOURADAS;568;2015;1;18;-1.1;100.0;6.0;6.9;10.1;2.5;0.0;0.0;1.5;0.0;0.00
FC.RODRIGO;671;2015;1;18;-0.5;98.0;5.0;0.0;63.6;3.4;3.0;0.6;3.0;0.2;0.00
TRANCOSO;666;2015;1;18;3.5;91.0;3.0;6.7;14.1;2.1;0.3;0.0;1.3;0.0;0.00
SABUGAL;800;2015;1;18;3.5;94.0;13.0;8.7;19.1;3.2;6.1;0.0;3.1;0.0;0.00
COIMBRA/CE;548;2015;1;18;9.7;98.0;7.0;11.1;2.6;0.9;1.5;0.0;0.7;0.0;0.00
LOUSA;697;2015;1;18;10.1;85.0;3.0;7.2;18.3;1.7;1.5;0.0;1.2;0.0;0.00
PAMP.SERRA;686;2015;1;18;4.4;91.0;12.0;4.0;13.9;2.7;0.5;0.0;1.9;0.0;0.00
FIG.FOZ;713;2015;1;18;10.7;80.0;7.0;13.8;23.9;1.1;1.6;0.0;0.9;0.0;0.00
LEIRIA/AER;718;2015;1;18;9.4;79.0;12.0;17.6;24.8;0.9;1.4;0.0;0.7;0.0;0.00
ANSIAO;716;2015;1;18;6.4;98.0;15.0;21.2;3.0;0.6;0.9;0.0;0.3;0.0;0.00
ALCOBACA;726;2015;1;18;12.1;85.0;7.0;15.4;20.5;1.8;1.9;0.0;1.4;0.0;0.00
C.BRANCO;570;2015;1;18;4.4;100.0;12.0;19.9;3.3;2.7;0.5;0.0;1.9;0.0;0.00
COVILHA;687;2015;1;18;4.0;95.0;1.0;22.3;4.3;1.6;0.4;0.0;0.9;0.0;0.00
ZEBREIRA;803;2015;1;18;4.4;100.0;12.0;19.9;3.3;2.7;0.5;0.0;1.9;0.0;0.00
PROENCA;806;2015;1;18;3.9;100.0;12.0;24.2;1.6;1.2;0.4;0.0;0.5;0.0;0.00
LISBOA/GC;579;2015;1;18;8.8;100.0;16.0;51.9;5.0;2.2;1.3;0.0;1.6;0.0;0.00
D.PORTOS;739;2015;1;18;8.2;98.0;11.0;22.7;7.2;1.7;1.2;0.0;1.2;0.0;0.00
SANTAREMFB;734;2015;1;18;7.9;97.0;9.0;30.1;9.3;2.5;1.1;0.0;1.8;0.0;0.00
R.MAIOR;729;2015;1;18;9.5;100.0;5.0;31.1;1.6;2.2;1.4;0.0;1.6;0.0;0.00
CORUCHE;744;2015;1;18;8.4;99.0;12.0;18.2;7.9;2.2;1.2;0.0;1.6;0.0;0.00
TOMAR;724;2015;1;18;8.7;85.0;12.0;20.2;17.5;0.6;1.3;0.0;0.5;0.0;0.00
ALVEGA;812;2015;1;18;7.9;83.0;17.0;19.7;20.5;1.1;1.1;0.0;0.7;0.0;0.00
PORTALEGRE;571;2015;1;18;9.2;100.0;5.0;12.3;4.5;2.0;1.4;0.0;1.5;0.0;0.00
ELVAS;835;2015;1;18;7.1;100.0;9.0;24.8;4.7;2.5;1.0;0.0;1.8;0.0;0.00
AVIS;824;2015;1;18;7.8;98.0;13.0;18.1;5.4;1.8;1.1;0.0;1.3;0.0;0.00
EVORA/CC;558;2015;1;18;11.6;91.0;6.0;28.2;12.2;1.1;1.8;0.0;0.9;0.0;0.00
ESTREMOZ;837;2015;1;18;7.6;100.0;11.0;17.7;3.9;2.1;5.7;0.0;2.2;0.0;0.00
PORTEL;848;2015;1;18;12.4;91.0;1.0;15.2;14.3;3.0;9.1;0.0;3.3;0.0;0.00
SETUBAL;770;2015;1;18;10.2;67.0;8.0;31.9;28.2;1.9;1.5;0.0;1.5;0.0;0.00
ALCAC.SAL;776;2015;1;18;12.9;100.0;2.0;20.3;3.9;1.4;2.0;0.0;1.2;0.0;0.00
ALVALADE;783;2015;1;18;14.1;92.0;12.0;20.8;20.4;3.3;2.2;0.0;2.8;0.0;0.00
SINES/MC;541;2015;1;18;13.2;92.0;23.0;22.0;23.9;3.0;2.1;0.0;2.4;0.0;0.00
BARREIRO;766;2015;1;18;9.5;100.0;14.0;33.4;3.4;1.1;1.4;0.0;0.8;0.0;0.00
BEJA;562;2015;1;18;11.9;97.0;7.0;22.9;10.7;2.9;1.8;0.0;2.3;0.0;0.00
AMARELEJA;851;2015;1;18;11.1;100.0;8.0;18.1;4.8;2.5;2.2;0.0;2.0;0.0;0.00
MERTOLA.VF;863;2015;1;18;11.3;90.0;14.0;15.5;23.9;3.2;11.0;0.0;3.7;0.0;0.00
N.CORVO;864;2015;1;18;14.1;89.0;10.0;10.3;26.5;3.2;21.4;0.0;4.7;0.0;0.00
FARO;554;2015;1;18;14.8;86.0;6.0;24.1;26.4;4.7;2.4;0.0;4.1;0.0;0.00
C.MARIM;867;2015;1;18;16.0;78.0;4.0;27.5;31.0;4.6;2.6;0.0;4.0;0.0;0.00
ALCOUTIM;865;2015;1;18;14.9;89.0;0.0;19.0;13.8;3.5;11.6;0.0;4.0;0.0;0.00
PORTIMAO;878;2015;1;18;15.3;100.0;12.0;38.1;3.6;3.8;2.5;0.0;3.3;0.0;0.00
SAGRES;533;2015;1;18;13.3;98.0;23.0;28.3;12.7;3.1;2.1;0.0;2.5;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2015;1;19;10.4;60.0;6.0;4.5;28.7;0.6;1.6;0.0;0.6;0.0;0.00
MONCAO;605;2015;1;19;8.5;82.0;1.0;3.2;11.8;0.2;1.2;0.0;0.3;0.0;0.00
LAM.MOURO;606;2015;1;19;1.7;93.0;13.0;9.9;7.6;0.0;0.0;0.0;0.0;0.0;0.00
P.LIMA;615;2015;1;19;9.9;60.0;6.0;3.2;28.2;0.5;1.5;0.0;0.6;0.0;0.00
BRAGA;622;2015;1;19;8.9;59.0;6.0;2.2;27.6;0.5;2.3;0.0;0.7;0.0;0.00
CABRIL;619;2015;1;19;5.2;70.0;10.0;2.7;22.8;0.2;1.2;0.0;0.3;0.0;0.00
PORTO/PR;545;2015;1;19;9.8;58.0;14.0;2.1;46.0;0.6;2.7;0.2;0.7;0.0;0.00
V.REAL;567;2015;1;19;6.7;61.0;17.0;1.2;39.5;1.4;1.4;0.1;1.0;0.0;0.00
CHAVES;616;2015;1;19;7.5;64.0;0.0;2.1;30.2;0.5;2.3;0.0;0.7;0.0;0.00
MONTALEGRE;611;2015;1;19;0.3;85.0;9.0;4.4;11.9;0.0;0.0;0.0;0.0;0.0;0.00
C.BASTO;630;2015;1;19;8.6;56.0;14.0;1.4;33.7;0.5;2.1;0.0;0.6;0.0;0.00
BRAGANCA;575;2015;1;19;6.4;60.0;9.0;0.5;35.5;1.7;0.9;0.0;1.1;0.0;0.00
MIRANDELA;632;2015;1;19;8.8;61.0;24.0;1.2;50.3;1.8;2.3;0.6;1.5;0.2;0.00
M.DOURO;635;2015;1;19;6.1;69.0;9.0;1.6;41.8;2.0;6.9;0.1;2.3;0.0;0.00
MOGADOURO;637;2015;1;19;3.8;69.0;22.0;2.4;43.4;1.1;0.9;0.2;0.7;0.0;0.00
MCAVALEIRO;633;2015;1;19;7.1;60.0;13.0;0.8;37.7;1.7;1.5;0.0;1.3;0.0;0.00
C.ANSIAES;644;2015;1;19;5.6;67.0;12.0;2.0;40.8;0.9;1.1;0.1;0.6;0.0;0.00
MONCORVO;654;2015;1;19;6.4;63.0;7.0;3.1;35.3;0.7;0.9;0.0;0.4;0.0;0.00
AVEIRO/UNI;702;2015;1;19;10.4;60.0;13.0;1.0;52.6;1.9;3.2;0.4;1.7;0.1;0.00
ANADIA;705;2015;1;19;9.9;65.0;7.0;2.4;38.2;1.4;2.9;0.0;1.3;0.0;0.00
AROUCA;669;2015;1;19;8.8;56.0;5.0;4.8;36.9;1.2;1.3;0.0;0.8;0.0;0.00
VISEU/CC;560;2015;1;19;7.1;54.0;24.0;3.9;42.4;0.5;1.0;0.2;0.4;0.0;0.00
MOIM.BEIRA;663;2015;1;19;6.5;55.0;4.0;2.5;24.7;0.7;1.3;0.0;0.5;0.0;0.00
NELAS;685;2015;1;19;8.4;57.0;5.0;2.3;36.1;1.9;2.4;0.0;1.6;0.0;0.00
GUARDA;683;2015;1;19;0.3;74.0;20.0;8.7;22.1;1.1;0.0;0.0;0.2;0.0;0.00
P.DOURADAS;568;2015;1;19;0.3;74.0;20.0;8.7;21.1;0.7;0.0;0.0;0.0;0.0;0.00
FC.RODRIGO;671;2015;1;19;7.0;97.0;14.0;0.0;64.7;3.4;4.0;1.1;3.1;0.4;0.00
TRANCOSO;666;2015;1;19;4.2;62.0;15.0;5.7;31.2;0.8;0.5;0.0;0.2;0.0;0.00
SABUGAL;800;2015;1;19;4.0;66.0;27.0;4.2;37.7;1.5;2.1;0.1;1.3;0.0;0.00
COIMBRA/CE;548;2015;1;19;8.4;66.0;8.0;2.6;25.5;0.4;2.7;0.0;0.6;0.0;0.00
LOUSA;697;2015;1;19;8.5;53.0;5.0;1.9;40.5;1.5;2.7;0.0;1.3;0.0;0.00
PAMP.SERRA;686;2015;1;19;3.7;65.0;27.0;5.3;34.4;1.1;0.4;0.0;0.4;0.0;0.00
FIG.FOZ;713;2015;1;19;11.2;55.0;13.0;2.1;50.0;1.0;3.3;0.3;1.1;0.1;0.00
LEIRIA/AER;718;2015;1;19;10.2;52.0;14.0;1.6;52.4;1.1;2.9;0.4;1.2;0.1;0.00
ANSIAO;716;2015;1;19;7.5;66.0;12.0;5.3;27.5;0.4;1.1;0.0;0.4;0.0;0.00
ALCOBACA;726;2015;1;19;11.0;65.0;15.0;2.8;43.8;1.1;3.6;0.1;1.3;0.0;0.00
C.BRANCO;570;2015;1;19;8.6;47.0;23.0;0.7;41.9;3.3;1.8;0.2;2.7;0.1;0.00
COVILHA;687;2015;1;19;7.5;54.0;25.0;2.3;37.8;1.1;1.5;0.1;0.8;0.0;0.00
ZEBREIRA;803;2015;1;19;8.6;47.0;23.0;0.7;41.9;3.3;1.8;0.2;2.7;0.1;0.00
PROENCA;806;2015;1;19;9.8;47.0;14.0;1.9;38.1;1.2;1.9;0.0;1.0;0.0;0.00
LISBOA/GC;579;2015;1;19;11.1;51.0;30.0;0.4;49.7;2.9;3.0;0.7;2.5;0.2;0.00
D.PORTOS;739;2015;1;19;10.5;61.0;26.0;1.6;42.8;1.8;2.8;0.2;1.6;0.1;0.00
SANTAREMFB;734;2015;1;19;10.9;46.0;18.0;0.7;49.0;3.3;2.8;0.4;2.8;0.1;0.00
R.MAIOR;729;2015;1;19;11.1;49.0;23.0;3.3;44.0;1.6;1.7;0.2;1.2;0.1;0.00
CORUCHE;744;2015;1;19;10.4;51.0;21.0;0.4;47.9;2.9;2.8;0.4;2.5;0.1;0.00
TOMAR;724;2015;1;19;10.1;61.0;18.0;3.6;43.4;0.5;1.5;0.2;0.6;0.0;0.00
ALVEGA;812;2015;1;19;11.9;46.0;17.0;2.4;53.2;1.1;2.9;0.5;1.1;0.1;0.00
PORTALEGRE;571;2015;1;19;8.4;56.0;23.0;1.4;37.9;2.5;2.6;0.1;2.1;0.0;0.00
ELVAS;835;2015;1;19;10.4;50.0;23.0;1.9;42.5;2.3;2.6;0.2;2.0;0.1;0.00
AVIS;824;2015;1;19;10.8;49.0;10.0;0.9;38.7;2.5;2.7;0.0;2.2;0.0;0.00
EVORA/CC;558;2015;1;19;9.1;60.0;26.0;2.0;45.0;0.8;3.1;0.3;1.0;0.1;0.00
ESTREMOZ;837;2015;1;19;8.1;50.0;27.0;1.6;41.0;2.2;6.9;0.2;2.4;0.1;0.00
PORTEL;848;2015;1;19;9.8;60.0;20.0;0.5;48.6;3.5;10.6;0.4;3.9;0.1;0.00
SETUBAL;770;2015;1;19;11.4;93.0;21.0;0.5;39.2;2.0;3.3;0.1;1.8;0.0;0.00
ALCAC.SAL;776;2015;1;19;12.5;51.0;8.0;0.0;39.5;2.2;4.0;0.0;2.1;0.0;0.00
ALVALADE;783;2015;1;19;11.1;50.0;25.0;1.5;56.3;4.1;3.9;1.1;3.6;0.4;0.01
SINES/MC;541;2015;1;19;10.8;50.0;40.0;0.5;64.3;3.7;3.7;3.8;3.3;2.2;0.11
BARREIRO;766;2015;1;19;11.5;48.0;27.0;0.2;49.3;1.9;3.2;0.6;1.7;0.2;0.00
BEJA;562;2015;1;19;9.8;48.0;24.0;1.3;49.1;3.6;3.3;0.5;3.2;0.2;0.00
AMARELEJA;851;2015;1;19;9.3;54.0;36.0;0.4;48.2;3.1;3.6;0.8;2.8;0.3;0.00
MERTOLA.VF;863;2015;1;19;9.0;50.0;25.0;1.3;56.5;3.8;12.3;1.1;4.3;0.5;0.01
N.CORVO;864;2015;1;19;9.1;61.0;27.0;1.5;54.6;3.7;22.7;1.1;5.3;0.5;0.01
FARO;554;2015;1;19;11.6;41.0;29.0;0.2;66.4;5.6;4.2;2.4;5.1;1.3;0.04
C.MARIM;867;2015;1;19;11.0;45.0;31.0;7.0;54.3;2.7;1.7;1.3;2.2;0.4;0.01
ALCOUTIM;865;2015;1;19;8.2;61.0;23.0;4.4;40.4;1.9;8.0;0.1;2.4;0.0;0.00
PORTIMAO;878;2015;1;19;12.9;45.0;20.0;0.6;48.0;4.7;4.5;0.3;4.3;0.1;0.00
SAGRES;533;2015;1;19;12.2;45.0;40.0;0.9;60.3;4.0;4.0;3.1;3.6;1.6;0.07
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2015;1;20;8.1;82.0;11.0;12.6;23.0;0.2;1.2;0.0;0.3;0.0;0.00
MONCAO;605;2015;1;20;8.7;88.0;4.0;6.3;12.8;0.1;1.3;0.0;0.2;0.0;0.00
LAM.MOURO;606;2015;1;20;2.3;93.0;7.0;5.0;6.4;0.0;0.1;0.0;0.0;0.0;0.00
P.LIMA;615;2015;1;20;9.6;67.0;11.0;6.3;36.4;0.4;1.4;0.0;0.5;0.0;0.00
BRAGA;622;2015;1;20;9.5;65.0;11.0;5.5;38.0;0.5;1.4;0.0;0.5;0.0;0.00
CABRIL;619;2015;1;20;4.4;98.0;1.0;4.5;10.4;0.0;0.5;0.0;0.0;0.0;0.00
PORTO/PR;545;2015;1;20;10.0;67.0;15.0;7.2;42.5;0.5;1.5;0.1;0.5;0.0;0.00
V.REAL;567;2015;1;20;6.3;88.0;3.0;2.6;31.7;0.5;2.2;0.0;0.6;0.0;0.00
CHAVES;616;2015;1;20;5.4;83.0;3.0;2.0;32.0;0.1;3.0;0.0;0.2;0.0;0.00
MONTALEGRE;611;2015;1;20;0.8;94.0;14.0;2.4;13.3;0.0;0.0;0.0;0.0;0.0;0.00
C.BASTO;630;2015;1;20;6.3;99.0;5.0;3.5;17.5;0.0;0.8;0.0;0.0;0.0;0.00
BRAGANCA;575;2015;1;20;4.4;82.0;12.0;1.2;44.3;1.8;1.4;0.1;1.3;0.0;0.00
MIRANDELA;632;2015;1;20;7.0;87.0;5.0;0.7;54.9;1.9;3.3;0.4;1.8;0.1;0.00
M.DOURO;635;2015;1;20;1.8;97.0;10.0;0.5;44.1;2.0;6.9;0.1;2.3;0.0;0.00
MOGADOURO;637;2015;1;20;2.6;97.0;21.0;1.1;40.7;1.1;1.1;0.1;0.7;0.0;0.00
MCAVALEIRO;633;2015;1;20;4.5;82.0;21.0;0.3;52.5;1.8;2.0;0.6;1.5;0.2;0.00
C.ANSIAES;644;2015;1;20;5.1;83.0;13.0;1.3;47.1;1.0;1.7;0.2;0.8;0.1;0.00
MONCORVO;654;2015;1;20;4.3;86.0;6.0;0.2;44.5;0.8;1.4;0.1;0.6;0.0;0.00
AVEIRO/UNI;702;2015;1;20;11.1;67.0;16.0;7.3;45.5;0.8;1.7;0.2;0.7;0.0;0.00
ANADIA;705;2015;1;20;9.8;88.0;6.0;3.3;31.2;0.4;1.5;0.0;0.5;0.0;0.00
AROUCA;669;2015;1;20;7.7;79.0;7.0;1.3;45.4;1.4;2.4;0.1;1.2;0.0;0.00
VISEU/CC;560;2015;1;20;4.7;89.0;26.0;3.2;36.3;0.1;0.6;0.1;0.1;0.0;0.00
MOIM.BEIRA;663;2015;1;20;3.7;87.0;5.0;0.9;32.0;0.8;1.7;0.0;0.7;0.0;0.00
NELAS;685;2015;1;20;7.2;82.0;14.0;1.6;44.4;1.6;3.4;0.1;1.5;0.0;0.00
GUARDA;683;2015;1;20;-0.2;100.0;26.0;1.2;18.9;1.1;0.0;0.0;0.2;0.0;0.00
P.DOURADAS;568;2015;1;20;-0.2;100.0;26.0;1.2;18.1;0.7;0.0;0.0;0.0;0.0;0.00
FC.RODRIGO;671;2015;1;20;10.0;90.0;39.0;0.0;70.0;3.5;5.5;4.5;3.3;2.8;0.16
TRANCOSO;666;2015;1;20;3.8;86.0;13.0;0.6;42.5;0.9;0.9;0.1;0.5;0.0;0.00
SABUGAL;800;2015;1;20;2.4;95.0;8.0;0.4;41.4;1.5;2.2;0.1;1.3;0.0;0.00
COIMBRA/CE;548;2015;1;20;8.6;100.0;10.0;4.6;10.0;0.0;1.3;0.0;0.0;0.0;0.00
LOUSA;697;2015;1;20;9.7;77.0;5.0;2.2;43.2;0.9;4.2;0.1;1.1;0.0;0.00
PAMP.SERRA;686;2015;1;20;2.5;100.0;23.0;2.9;19.2;0.1;0.2;0.0;0.0;0.0;0.00
