ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2004;1;27;17.1;83.0;14.0;0.0;81.9;24.8;225.6;2.9;38.9;7.2;0.89
SINES/MC;541;2004;1;27;14.9;99.0;21.0;1.7;57.9;8.9;173.4;1.0;15.8;0.8;0.02
PORTO/PR;545;2004;1;27;15.0;89.0;10.0;14.0;18.8;0.2;2.4;0.0;0.4;0.0;0.00
COIMBRA/CE;548;2004;1;27;13.7;100.0;11.0;17.0;0.0;0.0;7.7;0.0;0.0;0.0;0.00
V.CASTELO;551;2004;1;27;16.1;87.0;15.0;13.0;22.3;0.3;2.6;0.0;0.4;0.0;0.00
FARO;554;2004;1;27;16.1;90.0;26.0;0.0;79.9;17.9;183.8;4.2;28.8;8.4;1.16
EVORA/CC;558;2004;1;27;15.2;94.0;28.0;6.0;37.7;3.8;247.2;0.1;7.3;0.0;0.00
VISEU/CC;560;2004;1;27;10.7;95.0;16.0;20.0;8.5;0.1;1.6;0.0;0.2;0.0;0.00
BEJA;562;2004;1;27;14.6;100.0;26.0;4.0;31.9;1.2;121.7;0.0;2.4;0.0;0.00
V.REAL;567;2004;1;27;11.2;79.0;8.0;17.0;22.4;0.3;1.7;0.0;0.4;0.0;0.00
P.DOURADAS;568;2004;1;27;5.5;100.0;59.0;53.0;0.0;0.0;0.7;0.0;0.0;0.0;0.00
C.BRANCO;570;2004;1;27;14.7;87.0;19.0;2.0;61.0;10.6;67.9;1.1;15.3;0.9;0.02
PORTALEGRE;571;2004;1;27;11.8;100.0;20.0;19.3;2.2;1.0;8.5;0.0;1.5;0.0;0.00
BRAGANCA;575;2004;1;27;12.1;78.0;30.0;11.0;36.8;0.4;1.9;0.1;0.5;0.0;0.00
LISBOA/GC;579;2004;1;27;15.8;93.0;22.0;6.0;39.2;3.7;47.3;0.1;6.2;0.0;0.00
MONCAO;605;2004;1;27;14.0;90.0;18.0;0.0;58.9;1.2;183.8;0.9;2.3;0.3;0.00
LAM.MOURO;606;2004;1;27;8.5;90.0;22.0;8.8;15.8;0.1;1.2;0.0;0.2;0.0;0.00
MONTALEGRE;611;2004;1;27;7.7;91.0;24.0;19.4;15.7;0.3;1.1;0.0;0.4;0.0;0.00
P.LIMA;615;2004;1;27;14.3;87.0;4.0;26.6;14.2;0.2;2.3;0.0;0.4;0.0;0.00
CHAVES;616;2004;1;27;13.6;80.0;13.0;5.3;40.4;0.5;18.6;0.1;0.9;0.0;0.00
CABRIL;619;2004;1;27;10.6;96.0;22.0;37.3;7.8;0.1;1.6;0.0;0.1;0.0;0.00
BRAGA;622;2004;1;27;14.1;88.0;10.0;0.0;62.2;3.4;28.4;0.8;5.3;0.3;0.00
C.BASTO;630;2004;1;27;13.8;70.0;22.0;0.0;50.9;2.0;16.7;0.6;3.0;0.2;0.00
MIRANDELA;632;2004;1;27;15.9;61.0;28.0;2.1;74.0;4.5;83.7;3.0;8.0;2.6;0.15
MCAVALEIRO;633;2004;1;27;12.3;71.0;28.0;0.0;80.1;13.4;346.5;4.7;24.4;8.4;1.18
M.DOURO;635;2004;1;27;11.3;76.0;30.0;9.4;44.4;0.4;50.9;0.3;0.7;0.1;0.00
MOGADOURO;637;2004;1;27;11.2;72.0;30.0;0.0;80.7;23.0;783.9;5.6;42.9;13.3;2.64
C.ANSIAES;644;2004;1;27;10.2;82.0;8.0;7.4;23.6;0.3;1.5;0.0;0.4;0.0;0.00
MONCORVO;654;2004;1;27;13.3;69.0;24.0;0.0;81.9;48.9;963.4;4.7;86.9;17.2;4.19
MOIM.BEIRA;663;2004;1;27;12.2;67.0;30.0;5.5;50.2;1.4;30.4;0.8;2.5;0.3;0.00
TRANCOSO;666;2004;1;27;9.5;87.0;31.0;0.0;61.7;1.2;198.2;2.2;2.3;0.7;0.01
AROUCA;669;2004;1;27;14.1;82.0;11.0;27.9;23.6;0.9;2.2;0.0;0.9;0.0;0.00
FC.RODRIGO;671;2004;1;27;12.2;90.0;22.0;0.0;75.4;6.7;360.8;2.4;12.7;2.7;0.16
GUARDA;683;2004;1;27;8.6;93.0;31.0;8.4;18.2;0.1;5.0;0.0;0.2;0.0;0.00
NELAS;685;2004;1;27;13.6;93.0;11.0;34.7;11.2;0.1;2.2;0.0;0.2;0.0;0.00
PAMP.SERRA;686;2004;1;27;11.1;94.0;12.0;7.1;9.6;0.5;1.7;0.0;0.6;0.0;0.00
COVILHA;687;2004;1;27;13.5;76.0;20.0;11.6;34.8;1.2;2.1;0.0;1.0;0.0;0.00
LOUSA;697;2004;1;27;14.7;98.0;11.0;2.2;11.2;0.0;15.1;0.0;0.1;0.0;0.00
AVEIRO/UNI;702;2004;1;27;15.8;91.0;18.0;8.5;24.3;0.5;33.3;0.0;1.0;0.0;0.00
ANADIA;705;2004;1;27;15.9;85.0;7.0;0.0;63.8;15.6;283.4;0.7;27.4;0.8;0.02
FIG.FOZ;713;2004;1;27;14.9;96.0;13.0;11.4;12.8;0.8;40.9;0.0;1.5;0.0;0.00
ANSIAO;716;2004;1;27;12.9;98.0;11.0;8.6;21.8;4.9;86.4;0.0;8.6;0.0;0.00
LEIRIA/Aer;718;2004;1;27;15.6;95.0;16.0;2.4;35.2;1.8;83.4;0.0;3.4;0.0;0.00
TOMAR;724;2004;1;27;15.2;98.0;16.0;2.4;49.4;14.5;244.1;0.3;25.2;0.4;0.00
ALCOBACA;726;2004;1;27;15.2;95.0;18.0;24.5;20.4;2.6;34.6;0.0;4.4;0.0;0.00
R.MAIOR;729;2004;1;27;15.6;96.0;13.0;11.2;22.8;5.5;66.7;0.0;9.1;0.0;0.00
SANTAREMFB;734;2004;1;27;15.4;98.0;16.0;5.0;33.4;6.0;78.6;0.0;10.1;0.0;0.00
D.PORTOS;739;2004;1;27;15.4;89.0;13.0;0.0;77.5;12.7;410.1;1.7;23.6;3.0;0.19
CORUCHE;744;2004;1;27;16.8;100.0;20.0;5.9;25.3;4.6;189.6;0.0;8.6;0.0;0.00
LAVRADIO;766;2004;1;27;16.6;89.0;15.0;2.7;58.1;5.2;90.7;0.8;9.1;0.4;0.01
SETUBAL;770;2004;1;27;16.2;93.0;14.0;4.8;41.9;8.0;83.9;0.1;12.9;0.1;0.00
ALCAC. SAL;776;2004;1;27;16.4;96.0;21.0;0.0;77.0;14.1;296.8;2.5;25.2;4.7;0.42
ALVALADE;783;2004;1;27;16.0;99.0;21.0;4.6;33.2;5.3;129.5;0.0;9.7;0.0;0.00
SABUGAL;800;2004;1;27;10.9;91.0;12.0;5.6;23.4;1.9;35.5;0.0;3.3;0.0;0.00
ZEBREIRA;803;2004;1;27;14.5;87.0;20.0;1.7;63.9;13.8;88.1;1.4;19.8;1.8;0.08
PROENCA;806;2004;1;27;12.9;100.0;12.0;18.0;2.3;2.0;18.8;0.0;3.2;0.0;0.00
ALVEGA;812;2004;1;27;15.3;100.0;9.0;0.4;72.9;8.8;140.4;1.1;15.2;0.8;0.02
AVIS;824;2004;1;27;14.9;100.0;17.0;5.3;27.3;5.7;218.5;0.0;10.7;0.0;0.00
ELVAS;835;2004;1;27;14.6;100.0;12.0;5.0;28.3;3.0;40.7;0.0;5.1;0.0;0.00
ESTREMOZ;837;2004;1;27;13.8;99.0;28.0;0.0;74.2;21.6;857.1;3.0;40.7;7.7;1.01
PORTEL;848;2004;1;27;15.1;96.0;26.0;0.0;75.4;10.0;291.2;2.9;18.4;4.5;0.39
AMARELEJA;850;2004;1;27;15.8;91.0;21.0;0.0;77.0;42.5;920.3;2.5;76.2;9.7;1.52
MERTOLA.VF;863;2004;1;27;14.9;96.0;18.0;0.8;71.4;3.9;109.3;1.6;7.1;0.8;0.02
N. CORVO;864;2004;1;27;15.2;96.0;20.0;1.3;65.2;14.8;509.6;1.5;27.6;2.7;0.16
ALCOUTIM;865;2004;1;27;15.4;87.0;21.0;0.0;79.2;18.3;228.3;3.0;30.4;6.5;0.74
C.MARIM;867;2004;1;27;17.9;78.0;20.0;0.0;81.7;15.0;185.0;3.8;25.0;7.0;0.84
PORTIMAO;878;2004;1;27;17.5;87.0;14.0;0.0;80.4;23.4;110.9;2.4;30.6;5.2;0.50
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2004;1;28;14.2;70.0;20.0;2.0;71.8;22.6;227.9;1.8;36.3;4.4;0.37
SINES/MC;541;2004;1;28;12.0;70.0;17.0;5.0;50.8;5.4;166.6;0.4;10.1;0.3;0.00
PORTO/PR;545;2004;1;28;11.1;55.0;10.0;0.0;50.2;0.9;4.1;0.3;1.1;0.1;0.00
COIMBRA/CE;548;2004;1;28;9.4;70.0;8.0;6.0;25.0;0.4;1.7;0.0;0.5;0.0;0.00
V.CASTELO;551;2004;1;28;11.6;55.0;5.0;0.1;49.9;1.0;4.4;0.2;1.3;0.1;0.00
FARO;554;2004;1;28;15.9;58.0;14.0;0.7;82.3;18.8;186.4;3.0;30.0;6.3;0.72
EVORA/CC;558;2004;1;28;12.1;72.0;8.0;15.0;31.3;1.7;210.2;0.0;3.4;0.0;0.00
VISEU/CC;560;2004;1;28;7.7;55.0;20.0;0.3;43.3;0.6;2.7;0.2;0.8;0.0;0.00
BEJA;562;2004;1;28;11.6;84.0;10.0;9.0;25.8;0.3;107.3;0.0;0.5;0.0;0.00
V.REAL;567;2004;1;28;8.8;57.0;4.0;0.0;46.1;0.8;3.0;0.1;1.0;0.0;0.00
P.DOURADAS;568;2004;1;28;2.9;63.0;14.0;3.0;25.3;0.2;0.2;0.0;0.0;0.0;0.00
C.BRANCO;570;2004;1;28;10.0;53.0;14.0;2.0;65.9;9.5;69.4;1.1;14.2;0.8;0.02
PORTALEGRE;571;2004;1;28;7.9;67.0;17.0;23.0;30.1;0.4;1.1;0.0;0.4;0.0;0.00
BRAGANCA;575;2004;1;28;7.8;54.0;10.0;0.0;60.0;0.9;3.0;0.7;1.0;0.2;0.00
LISBOA/GC;579;2004;1;28;12.5;58.0;15.0;7.0;47.4;2.1;39.3;0.3;3.7;0.1;0.00
MONCAO;605;2004;1;28;9.8;76.0;8.0;2.0;55.8;0.7;185.3;0.4;1.5;0.1;0.00
LAM.MOURO;606;2004;1;28;4.8;66.0;18.0;0.0;41.9;0.3;1.8;0.1;0.5;0.0;0.00
MONTALEGRE;611;2004;1;28;4.5;57.0;6.0;0.5;38.6;0.6;1.6;0.0;0.6;0.0;0.00
P.LIMA;615;2004;1;28;10.8;59.0;7.0;0.2;43.0;0.8;3.9;0.1;1.1;0.0;0.00
CHAVES;616;2004;1;28;7.2;72.0;4.0;0.0;54.3;0.8;19.6;0.3;1.4;0.1;0.00
CABRIL;619;2004;1;28;8.4;48.0;7.0;0.0;38.7;0.7;2.8;0.0;0.9;0.0;0.00
BRAGA;622;2004;1;28;10.4;54.0;3.0;0.0;73.6;4.1;30.0;0.8;6.1;0.4;0.01
C.BASTO;630;2004;1;28;10.7;52.0;3.0;0.0;67.6;2.7;18.3;0.7;3.9;0.3;0.00
MIRANDELA;632;2004;1;28;8.6;63.0;6.0;0.0;78.7;4.9;85.0;1.4;8.6;0.8;0.02
MCAVALEIRO;633;2004;1;28;7.7;54.0;6.0;0.0;82.6;13.9;347.6;2.1;25.3;3.9;0.30
M.DOURO;635;2004;1;28;7.2;59.0;12.0;0.5;63.8;0.8;51.9;0.9;1.6;0.3;0.00
MOGADOURO;637;2004;1;28;6.4;58.0;17.0;0.0;82.6;23.4;784.8;3.6;43.5;9.4;1.43
C.ANSIAES;644;2004;1;28;6.5;63.0;6.0;0.0;44.9;0.6;2.4;0.1;0.8;0.0;0.00
MONCORVO;654;2004;1;28;6.9;59.0;4.0;0.0;82.8;49.3;964.3;1.9;87.4;8.5;1.19
MOIM.BEIRA;663;2004;1;28;8.8;50.0;11.0;0.0;69.7;2.0;31.7;1.1;3.5;0.4;0.01
TRANCOSO;666;2004;1;28;5.3;62.0;13.0;0.0;72.4;1.5;198.9;1.3;2.9;0.5;0.01
AROUCA;669;2004;1;28;11.4;48.0;8.0;0.0;54.9;1.7;4.0;0.4;1.7;0.1;0.00
FC.RODRIGO;671;2004;1;28;6.8;68.0;17.0;0.0;79.2;7.0;361.7;2.5;13.4;3.0;0.19
GUARDA;683;2004;1;28;4.1;64.0;17.0;0.0;43.5;0.3;5.4;0.2;0.6;0.0;0.00
NELAS;685;2004;1;28;8.7;57.0;22.0;0.8;45.7;0.6;3.5;0.3;0.9;0.1;0.00
PAMP.SERRA;686;2004;1;28;7.7;59.0;5.0;0.0;34.5;0.9;2.8;0.0;1.0;0.0;0.00
COVILHA;687;2004;1;28;9.7;48.0;17.0;0.1;64.2;1.9;3.5;1.2;1.8;0.4;0.00
LOUSA;697;2004;1;28;10.9;79.0;4.0;0.0;28.8;0.3;16.8;0.0;0.6;0.0;0.00
AVEIRO/UNI;702;2004;1;28;12.5;56.0;3.0;2.0;44.2;0.7;35.3;0.1;1.4;0.0;0.00
ANADIA;705;2004;1;28;12.3;57.0;6.0;0.0;75.6;16.3;285.3;1.1;28.5;1.8;0.07
FIG.FOZ;713;2004;1;28;11.9;56.0;10.0;3.0;40.9;0.7;40.1;0.1;1.3;0.0;0.00
ANSIAO;716;2004;1;28;8.7;78.0;5.0;0.0;38.3;5.2;87.7;0.0;9.0;0.0;0.00
LEIRIA/Aer;718;2004;1;28;11.9;69.0;2.0;0.5;52.1;2.3;85.2;0.2;4.3;0.1;0.00
TOMAR;724;2004;1;28;12.7;58.0;5.0;0.0;67.6;15.2;246.1;0.7;26.4;0.8;0.02
ALCOBACA;726;2004;1;28;12.1;67.0;7.0;0.0;46.0;3.1;36.5;0.1;5.2;0.1;0.00
R.MAIOR;729;2004;1;28;13.7;60.0;4.0;0.0;49.5;6.2;68.9;0.2;10.2;0.1;0.00
SANTAREMFB;734;2004;1;28;12.1;66.0;10.0;15.0;35.0;2.9;54.6;0.0;5.2;0.0;0.00
D.PORTOS;739;2004;1;28;12.6;62.0;5.0;0.0;81.2;13.3;412.1;1.7;24.7;2.9;0.18
CORUCHE;744;2004;1;28;13.0;71.0;10.0;0.0;50.6;5.1;191.6;0.3;9.6;0.2;0.00
LAVRADIO;766;2004;1;28;12.4;59.0;12.0;5.0;53.2;3.2;85.6;0.4;5.8;0.2;0.00
SETUBAL;770;2004;1;28;13.3;63.0;8.0;0.9;61.3;8.7;86.0;0.7;13.8;0.5;0.01
ALCAC. SAL;776;2004;1;28;14.0;67.0;6.0;0.0;80.6;14.7;299.0;1.6;26.2;3.0;0.19
ALVALADE;783;2004;1;28;13.0;71.0;10.0;3.0;45.2;3.7;128.2;0.1;6.9;0.1;0.00
SABUGAL;800;2004;1;28;5.6;63.0;22.0;0.0;50.7;2.2;36.2;0.5;3.8;0.2;0.00
ZEBREIRA;803;2004;1;28;10.5;50.0;11.0;3.0;61.7;10.7;86.7;0.8;16.4;0.6;0.01
PROENCA;806;2004;1;28;10.8;52.0;16.0;5.0;39.0;1.2;14.5;0.1;2.0;0.0;0.00
ALVEGA;812;2004;1;28;12.9;54.0;20.0;0.8;79.8;9.6;142.4;3.0;16.4;4.4;0.37
AVIS;824;2004;1;28;11.5;59.0;12.0;1.8;51.3;5.3;220.3;0.3;10.0;0.2;0.00
ELVAS;835;2004;1;28;12.3;66.0;12.0;15.0;35.7;1.4;19.0;0.0;2.4;0.0;0.00
ESTREMOZ;837;2004;1;28;10.7;65.0;12.0;0.0;79.5;22.1;858.7;2.0;41.5;5.2;0.51
PORTEL;848;2004;1;28;12.0;77.0;8.0;0.0;78.2;10.4;293.1;1.4;19.1;1.9;0.08
AMARELEJA;850;2004;1;28;13.0;71.0;9.0;1.6;70.0;41.3;922.3;1.0;74.4;3.9;0.30
MERTOLA.VF;863;2004;1;28;11.3;79.0;9.0;0.2;75.6;4.2;111.0;1.3;7.7;0.7;0.01
N. CORVO;864;2004;1;28;11.9;75.0;17.0;6.0;47.9;8.8;486.2;0.3;16.8;0.2;0.00
ALCOUTIM;865;2004;1;28;11.4;70.0;18.0;0.0;81.3;18.8;230.1;3.2;31.2;7.0;0.84
C.MARIM;867;2004;1;28;14.6;61.0;17.0;8.1;56.8;8.5;170.6;0.8;15.1;0.6;0.01
PORTIMAO;878;2004;1;28;16.1;70.0;7.0;3.0;62.6;18.6;110.3;0.7;26.2;0.7;0.02
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2004;1;29;11.7;94.0;16.0;1.0;65.8;22.7;229.7;1.2;36.4;2.7;0.16
SINES/MC;541;2004;1;29;9.8;97.0;13.0;2.0;38.5;4.1;168.1;0.0;7.8;0.0;0.00
PORTO/PR;545;2004;1;29;9.7;60.0;12.0;0.0;68.3;1.4;5.6;1.1;1.7;0.3;0.00
COIMBRA/CE;548;2004;1;29;11.3;72.0;6.0;0.0;46.2;0.8;3.4;0.1;1.0;0.0;0.00
V.CASTELO;551;2004;1;29;10.9;58.0;6.0;0.0;67.3;1.6;6.1;0.8;1.9;0.2;0.00
FARO;554;2004;1;29;11.1;86.0;9.0;0.0;80.8;19.0;188.1;2.0;30.4;4.1;0.34
EVORA/CC;558;2004;1;29;10.2;81.0;7.0;0.0;46.8;2.0;211.7;0.2;3.8;0.1;0.00
VISEU/CC;560;2004;1;29;7.8;54.0;7.0;0.0;62.9;1.1;3.8;0.7;1.3;0.2;0.00
BEJA;562;2004;1;29;11.0;79.0;12.0;0.0;46.4;0.6;109.0;0.2;1.2;0.1;0.00
V.REAL;567;2004;1;29;6.8;70.0;3.0;0.0;58.3;1.1;3.9;0.4;1.3;0.1;0.00
P.DOURADAS;568;2004;1;29;2.3;69.0;2.0;0.0;38.9;0.3;0.3;0.0;0.0;0.0;0.00
C.BRANCO;570;2004;1;29;7.1;67.0;8.0;0.0;73.7;9.8;70.4;1.1;14.6;0.8;0.02
PORTALEGRE;571;2004;1;29;10.2;58.0;13.0;0.0;57.7;1.0;2.6;0.7;1.0;0.2;0.00
BRAGANCA;575;2004;1;29;3.9;77.0;1.0;0.1;65.0;1.0;3.4;0.6;1.2;0.2;0.00
LISBOA/GC;579;2004;1;29;7.5;91.0;5.0;0.4;52.8;2.2;40.4;0.3;3.9;0.1;0.00
MONCAO;605;2004;1;29;4.7;85.0;14.0;0.0;63.2;0.8;185.9;1.0;1.6;0.3;0.00
LAM.MOURO;606;2004;1;29;5.7;50.0;7.0;0.0;61.6;0.7;2.5;0.6;0.8;0.2;0.00
MONTALEGRE;611;2004;1;29;4.3;58.0;4.0;0.1;55.2;0.9;2.1;0.3;0.9;0.1;0.00
P.LIMA;615;2004;1;29;8.6;65.0;2.0;0.0;57.4;1.2;5.2;0.4;1.5;0.1;0.00
CHAVES;616;2004;1;29;-0.3;100.0;0.0;0.1;54.3;0.8;19.2;0.3;1.4;0.1;0.00
CABRIL;619;2004;1;29;7.9;62.0;0.0;0.0;50.6;1.1;3.9;0.2;1.3;0.0;0.00
BRAGA;622;2004;1;29;8.5;80.0;0.0;0.0;75.0;4.3;31.2;0.8;6.4;0.4;0.00
C.BASTO;630;2004;1;29;6.8;65.0;0.0;0.0;72.0;3.0;19.2;0.7;4.4;0.3;0.00
MIRANDELA;632;2004;1;29;1.0;98.0;2.0;0.0;75.7;4.9;84.9;0.9;8.6;0.5;0.01
MCAVALEIRO;633;2004;1;29;6.2;63.0;8.0;0.0;82.8;14.2;348.4;2.4;25.8;4.5;0.39
M.DOURO;635;2004;1;29;6.6;64.0;6.0;0.1;72.4;1.1;52.8;0.9;2.2;0.3;0.00
MOGADOURO;637;2004;1;29;7.7;55.0;7.0;0.0;83.7;23.9;785.9;2.5;44.4;6.9;0.83
C.ANSIAES;644;2004;1;29;3.5;82.0;8.0;0.0;54.5;0.7;2.7;0.4;0.9;0.1;0.00
MONCORVO;654;2004;1;29;4.5;70.0;9.0;0.0;82.8;49.5;964.8;2.5;87.8;10.5;1.76
MOIM.BEIRA;663;2004;1;29;8.6;58.0;6.0;0.0;77.2;2.5;33.0;1.2;4.2;0.5;0.01
TRANCOSO;666;2004;1;29;7.6;50.0;7.0;0.0;79.5;2.0;200.0;1.5;4.0;0.6;0.01
AROUCA;669;2004;1;29;8.2;71.0;2.0;0.1;64.3;2.0;5.2;0.6;2.1;0.2;0.00
FC.RODRIGO;671;2004;1;29;8.1;65.0;12.0;0.0;81.3;7.4;362.9;2.4;14.1;3.0;0.19
GUARDA;683;2004;1;29;4.0;69.0;13.0;0.0;59.3;0.5;5.8;0.8;0.8;0.2;0.00
NELAS;685;2004;1;29;8.6;66.0;0.0;0.0;55.5;1.0;4.8;0.3;1.3;0.1;0.00
PAMP.SERRA;686;2004;1;29;7.1;64.0;26.0;0.0;60.0;1.3;3.8;1.5;1.4;0.4;0.01
COVILHA;687;2004;1;29;6.1;70.0;2.0;0.0;70.3;2.2;4.3;0.7;2.1;0.2;0.00
LOUSA;697;2004;1;29;6.8;95.0;1.0;0.0;31.8;0.3;17.7;0.0;0.7;0.0;0.00
AVEIRO/UNI;702;2004;1;29;9.2;67.0;10.0;0.0;62.2;1.1;36.7;0.8;2.1;0.2;0.00
ANADIA;705;2004;1;29;9.5;57.0;10.0;0.0;80.8;16.9;286.7;2.0;29.4;4.3;0.35
FIG.FOZ;713;2004;1;29;11.4;66.0;17.0;0.0;64.0;1.2;41.9;1.2;2.3;0.4;0.00
ANSIAO;716;2004;1;29;8.7;69.0;17.0;0.0;59.7;5.6;89.0;0.9;9.6;0.6;0.01
LEIRIA/Aer;718;2004;1;29;11.7;68.0;11.0;0.0;68.2;2.8;87.0;1.0;5.2;0.4;0.01
TOMAR;724;2004;1;29;11.0;69.0;12.0;0.0;75.9;15.7;247.8;1.5;27.0;2.7;0.16
ALCOBACA;726;2004;1;29;12.1;59.0;9.0;0.0;66.7;3.8;38.4;0.9;6.0;0.4;0.01
R.MAIOR;729;2004;1;29;9.6;82.0;4.0;0.0;58.6;6.4;70.3;0.5;10.5;0.3;0.00
SANTAREMFB;734;2004;1;29;9.8;80.0;5.0;0.1;48.9;3.2;56.1;0.2;5.6;0.1;0.00
D.PORTOS;739;2004;1;29;10.2;81.0;10.0;0.0;81.2;13.6;413.6;2.2;25.1;4.0;0.32
CORUCHE;744;2004;1;29;12.0;73.0;5.0;0.1;63.9;5.5;193.5;0.6;10.3;0.4;0.01
LAVRADIO;766;2004;1;29;10.0;85.0;4.0;0.3;60.4;3.4;87.1;0.5;6.2;0.2;0.00
SETUBAL;770;2004;1;29;10.1;92.0;4.0;0.3;64.2;8.8;87.5;0.6;14.1;0.5;0.01
ALCAC. SAL;776;2004;1;29;10.3;86.0;7.0;0.5;80.3;14.9;300.6;1.7;26.5;3.1;0.20
ALVALADE;783;2004;1;29;11.0;93.0;2.0;0.0;49.4;3.8;129.9;0.2;7.1;0.1;0.00
SABUGAL;800;2004;1;29;7.5;63.0;17.0;0.0;67.9;2.6;37.3;1.4;4.4;0.6;0.01
ZEBREIRA;803;2004;1;29;7.7;69.0;10.0;0.0;71.4;11.0;87.8;1.1;16.8;0.9;0.02
PROENCA;806;2004;1;29;7.8;64.0;10.0;0.0;58.8;1.6;15.6;0.6;2.5;0.2;0.00
ALVEGA;812;2004;1;29;9.4;74.0;12.0;0.0;80.7;9.9;143.8;2.2;16.9;3.1;0.21
AVIS;824;2004;1;29;11.5;69.0;6.0;0.0;65.7;5.8;222.1;0.7;10.9;0.5;0.01
ELVAS;835;2004;1;29;9.3;82.0;5.0;0.0;48.3;1.6;20.4;0.2;2.7;0.1;0.00
ESTREMOZ;837;2004;1;29;11.6;70.0;5.0;0.0;81.1;22.6;860.5;1.6;42.4;4.4;0.37
PORTEL;848;2004;1;29;11.6;75.0;11.0;0.0;80.0;10.8;294.9;2.0;19.8;3.0;0.19
AMARELEJA;850;2004;1;29;13.0;63.0;6.0;0.0;77.7;41.9;924.3;1.2;75.3;5.1;0.48
MERTOLA.VF;863;2004;1;29;10.8;73.0;12.0;0.0;79.0;4.6;112.6;1.9;8.3;1.2;0.04
N. CORVO;864;2004;1;29;12.0;89.0;8.0;0.0;56.3;9.0;488.1;0.5;17.2;0.4;0.01
ALCOUTIM;865;2004;1;29;12.1;76.0;9.0;0.0;81.4;19.2;232.0;2.1;31.8;4.6;0.41
C.MARIM;867;2004;1;29;12.1;74.0;4.0;0.0;67.2;8.9;172.5;0.7;15.8;0.5;0.01
PORTIMAO;878;2004;1;29;10.4;100.0;5.0;3.0;33.3;14.0;108.7;0.0;21.2;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2004;1;30;16.1;82.0;14.0;0.5;73.5;23.1;232.3;1.4;37.0;3.4;0.24
SINES/MC;541;2004;1;30;14.0;92.0;13.0;17.0;18.1;1.5;133.6;0.0;3.0;0.0;0.00
PORTO/PR;545;2004;1;30;11.4;90.0;15.0;8.0;32.4;0.2;1.8;0.0;0.3;0.0;0.00
COIMBRA/CE;548;2004;1;30;12.1;89.0;14.0;8.0;27.9;0.2;1.9;0.0;0.3;0.0;0.00
V.CASTELO;551;2004;1;30;11.0;93.0;1.0;6.0;26.8;0.3;1.7;0.0;0.4;0.0;0.00
FARO;554;2004;1;30;16.4;84.0;8.0;10.0;38.4;9.7;169.2;0.0;17.0;0.0;0.00
EVORA/CC;558;2004;1;30;13.1;94.0;12.0;7.0;22.9;0.5;198.9;0.0;1.0;0.0;0.00
VISEU/CC;560;2004;1;30;8.1;92.0;11.0;8.0;26.3;0.1;1.2;0.0;0.2;0.0;0.00
BEJA;562;2004;1;30;13.6;100.0;12.0;7.0;13.1;0.0;99.6;0.0;0.0;0.0;0.00
V.REAL;567;2004;1;30;6.1;97.0;0.0;10.0;14.0;0.0;0.8;0.0;0.0;0.0;0.00
P.DOURADAS;568;2004;1;30;2.6;99.0;1.0;6.0;12.9;0.0;0.2;0.0;0.0;0.0;0.00
C.BRANCO;570;2004;1;30;6.2;99.0;13.0;16.0;13.9;4.2;44.0;0.0;6.8;0.0;0.00
PORTALEGRE;571;2004;1;30;9.0;100.0;8.0;8.0;15.0;0.0;1.3;0.0;0.0;0.0;0.00
BRAGANCA;575;2004;1;30;3.6;99.0;4.0;6.0;21.9;0.0;0.4;0.0;0.0;0.0;0.00
LISBOA/GC;579;2004;1;30;10.5;98.0;8.0;81.0;6.2;0.4;1.6;0.0;0.5;0.0;0.00
MONCAO;605;2004;1;30;9.3;97.0;8.0;1.1;55.9;0.8;187.3;0.5;1.7;0.1;0.00
LAM.MOURO;606;2004;1;30;6.8;98.0;14.0;6.0;22.8;0.0;0.9;0.0;0.0;0.0;0.00
MONTALEGRE;611;2004;1;30;3.6;97.0;4.0;11.0;13.8;0.0;0.4;0.0;0.0;0.0;0.00
P.LIMA;615;2004;1;30;10.9;94.0;5.0;5.0;27.8;0.1;1.7;0.0;0.2;0.0;0.00
CHAVES;616;2004;1;30;6.7;99.0;5.0;8.6;14.3;0.0;8.2;0.0;0.0;0.0;0.00
CABRIL;619;2004;1;30;6.4;97.0;0.0;16.0;8.8;0.0;0.9;0.0;0.1;0.0;0.00
BRAGA;622;2004;1;30;9.1;98.0;3.0;12.0;17.0;1.6;14.5;0.0;2.5;0.0;0.00
C.BASTO;630;2004;1;30;8.8;97.0;0.0;8.4;19.6;1.0;8.9;0.0;1.5;0.0;0.00
MIRANDELA;632;2004;1;30;7.5;95.0;5.0;7.0;26.7;2.2;75.1;0.0;4.0;0.0;0.00
