ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;5;18;19.6;79.0;10.0;0.9;79.6;34.3;129.8;1.8;41.3;4.8;0.43
SINES/MC;541;2011;5;18;18.3;80.0;5.0;15.0;34.3;11.1;60.4;0.0;15.2;0.0;0.00
PORTO/PR;545;2011;5;18;23.8;54.0;14.0;0.3;87.2;56.1;218.0;5.8;68.3;17.6;4.37
COIMBRA/CE;548;2011;5;18;17.9;95.0;4.0;10.0;23.1;19.0;129.2;0.0;27.8;0.0;0.00
V.CASTELO;551;2011;5;18;22.5;56.0;15.0;0.0;88.6;50.5;193.7;7.5;61.2;20.0;5.46
FARO;554;2011;5;18;17.4;80.0;6.0;80.0;31.2;12.5;37.5;0.0;13.6;0.0;0.00
EVORA/CC;558;2011;5;18;20.2;73.0;13.0;18.0;47.5;17.4;93.9;0.2;23.7;0.2;0.00
VISEU/CC;560;2011;5;18;15.5;81.0;26.0;43.0;42.1;14.2;22.0;0.2;14.0;0.1;0.00
BEJA;562;2011;5;18;16.8;90.0;9.0;0.8;67.9;28.5;83.1;0.9;30.7;1.4;0.05
V.REAL;567;2011;5;18;24.5;50.0;8.0;0.0;87.7;51.9;198.9;4.6;62.8;14.2;2.99
P.DOURADAS;568;2011;5;18;10.7;99.0;12.0;4.0;26.8;13.2;76.4;0.0;18.4;0.0;0.00
C.BRANCO;570;2011;5;18;17.1;84.0;19.0;3.0;49.3;20.9;83.8;0.4;25.8;0.4;0.01
PORTALEGRE;571;2011;5;18;14.5;94.0;14.0;26.0;16.0;5.1;5.0;0.0;4.7;0.0;0.00
BRAGANCA;575;2011;5;18;22.3;49.0;16.0;0.0;88.3;44.8;100.2;7.6;44.8;17.2;4.17
LISBOA/GC;579;2011;5;18;19.4;82.0;16.0;12.0;41.2;12.1;78.1;0.1;17.5;0.1;0.00
MONCAO;605;2011;5;18;23.6;58.0;9.0;0.0;88.5;51.9;185.5;5.4;61.1;15.8;3.61
LAM.MOURO;606;2011;5;18;18.7;76.0;13.0;0.0;84.8;23.0;111.7;4.0;30.3;8.2;1.13
MONTALEGRE;611;2011;5;18;19.6;53.0;19.0;0.0;87.6;27.2;61.1;8.0;27.1;13.7;2.81
P.LIMA;615;2011;5;18;27.5;45.0;7.0;0.0;90.0;47.4;140.6;6.1;51.5;15.8;3.60
CHAVES;616;2011;5;18;25.1;39.0;12.0;0.6;89.8;48.2;100.3;7.6;48.1;17.8;4.46
CABRIL;619;2011;5;18;25.3;42.0;9.0;0.0;89.5;42.5;162.4;6.3;51.4;16.1;3.71
BRAGA;622;2011;5;18;27.8;36.0;6.0;0.0;91.0;52.9;131.4;6.7;52.9;17.1;4.13
C.BASTO;630;2011;5;18;26.1;45.0;11.0;0.0;89.2;47.7;103.0;6.6;47.6;16.0;3.69
MIRANDELA;632;2011;5;18;27.9;43.0;18.0;0.0;89.8;57.3;208.2;10.3;67.9;26.5;8.99
MCAVALEIRO;633;2011;5;18;23.2;48.0;15.0;0.0;88.1;46.1;133.0;6.9;49.4;17.0;4.08
M.DOURO;635;2011;5;18;24.4;54.0;14.0;0.0;87.4;50.3;164.9;6.0;57.1;16.4;3.83
MOGADOURO;637;2011;5;18;23.0;43.0;16.0;0.0;88.8;47.8;105.3;8.1;47.7;18.7;4.83
C.ANSIAES;644;2011;5;18;21.0;58.0;10.0;0.2;85.6;25.2;58.9;3.8;25.2;7.0;0.86
MONCORVO;654;2011;5;18;16.6;85.0;7.0;9.0;39.1;20.6;137.9;0.0;30.0;0.0;0.00
MOIM.BEIRA;663;2011;5;18;20.8;59.0;15.0;0.5;79.9;51.1;155.7;2.4;56.1;7.7;1.00
TRANCOSO;666;2011;5;18;13.8;84.0;6.0;0.2;70.9;40.1;127.0;0.9;44.8;2.1;0.10
AROUCA;669;2011;5;18;23.2;69.0;4.0;17.0;45.0;20.3;115.2;0.1;28.2;0.1;0.00
FC.RODRIGO;671;2011;5;18;16.3;82.0;8.0;0.1;53.0;16.1;183.2;0.3;26.4;0.4;0.00
GUARDA;683;2011;5;18;14.2;89.0;8.0;2.0;44.2;17.5;89.6;0.1;23.5;0.1;0.00
NELAS;685;2011;5;18;17.7;82.0;15.0;0.5;82.9;48.8;132.1;3.4;50.7;9.8;1.54
PAMP.SERRA;686;2011;5;18;15.1;81.0;14.0;0.1;79.3;25.1;78.4;2.1;27.9;4.3;0.36
COVILHA;687;2011;5;18;15.9;96.0;15.0;6.0;20.9;13.7;83.1;0.0;19.4;0.0;0.00
LOUSA;697;2011;5;18;19.0;88.0;3.0;13.0;26.0;19.0;104.2;0.0;26.1;0.0;0.00
AVEIRO/UNI;702;2011;5;18;20.3;76.0;9.0;0.0;84.4;56.0;193.2;3.1;64.9;10.4;1.72
ANADIA;705;2011;5;18;21.3;83.0;1.0;3.0;45.6;25.0;101.4;0.1;30.9;0.1;0.00
FIG.FOZ;713;2011;5;18;18.4;95.0;9.0;31.0;20.4;12.4;86.3;0.0;18.2;0.0;0.00
ANSIAO;716;2011;5;18;18.3;91.0;13.0;9.0;28.7;10.0;40.6;0.0;12.4;0.0;0.00
LEIRIA/Aer;718;2011;5;18;18.1;100.0;5.0;22.0;6.0;10.2;83.7;0.0;15.7;0.0;0.00
TOMAR;724;2011;5;18;19.8;87.0;4.0;20.0;23.9;11.2;75.0;0.0;16.3;0.0;0.00
ALCOBACA;726;2011;5;18;18.9;88.0;8.0;4.0;35.6;14.6;79.3;0.0;20.0;0.0;0.00
R.MAIOR;729;2011;5;18;18.1;93.0;11.0;8.8;27.0;15.6;219.7;0.0;26.5;0.0;0.00
SANTAREMFB;734;2011;5;18;17.7;96.0;9.0;0.0;78.2;156.4;324.6;1.5;156.1;9.2;1.38
D.PORTOS;739;2011;5;18;17.6;94.0;11.0;16.0;25.0;16.9;109.1;0.0;24.3;0.0;0.00
CORUCHE;744;2011;5;18;19.2;86.0;12.0;39.0;31.1;10.6;200.7;0.0;18.8;0.0;0.00
LAVRADIO;766;2011;5;18;19.8;85.0;16.0;9.0;42.7;16.9;104.8;0.1;24.1;0.1;0.00
SETUBAL;770;2011;5;18;18.8;100.0;5.0;13.0;9.7;8.8;69.4;0.0;13.4;0.0;0.00
ALCAC. SAL;776;2011;5;18;19.5;85.0;6.0;34.0;31.9;20.9;92.4;0.0;26.7;0.0;0.00
ALVALADE;783;2011;5;18;17.0;93.0;9.0;0.0;80.4;38.4;91.4;1.9;38.4;4.7;0.42
SABUGAL;800;2011;5;18;13.6;95.0;5.0;7.0;25.2;7.0;53.8;0.0;10.6;0.0;0.00
ZEBREIRA;803;2011;5;18;15.9;97.0;19.0;0.0;77.1;51.4;123.8;2.3;51.4;6.9;0.84
PROENCA;806;2011;5;18;17.0;97.0;21.0;8.0;14.0;8.6;59.9;0.0;12.6;0.0;0.00
ALVEGA;812;2011;5;18;19.0;93.0;12.0;19.0;27.6;45.9;226.2;0.0;60.9;0.0;0.00
AVIS;824;2011;5;18;19.8;82.0;18.0;24.0;38.9;10.6;99.6;0.1;16.8;0.1;0.00
ELVAS;835;2011;5;18;19.4;85.0;13.0;13.0;35.0;11.9;200.7;0.0;20.8;0.0;0.00
ESTREMOZ;837;2011;5;18;19.6;91.0;10.0;5.0;31.2;11.1;137.3;0.0;18.5;0.0;0.00
PORTEL;848;2011;5;18;20.3;75.0;9.0;5.0;54.4;23.3;198.8;0.4;36.1;0.6;0.01
AMARELEJA;850;2011;5;18;19.8;92.0;3.0;5.0;36.9;31.0;155.0;0.0;41.3;0.0;0.00
MERTOLA.VF;863;2011;5;18;16.6;94.0;8.0;4.0;39.4;16.1;109.0;0.0;23.5;0.0;0.00
N. CORVO;864;2011;5;18;14.2;100.0;9.0;15.0;12.1;11.2;137.9;0.0;18.7;0.0;0.00
ALCOUTIM;865;2011;5;18;13.7;100.0;10.0;53.0;8.0;9.3;10.5;0.0;9.0;0.0;0.00
C.MARIM;867;2011;5;18;15.0;95.0;10.0;29.5;20.2;23.4;144.6;0.0;33.3;0.0;0.00
PORTIMAO;878;2011;5;18;18.1;100.0;3.0;32.0;7.9;9.4;107.2;0.0;15.5;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;5;19;21.9;73.0;14.0;3.0;68.1;28.5;132.8;1.2;37.1;2.7;0.16
SINES/MC;541;2011;5;19;23.2;59.0;21.0;1.0;72.3;13.7;67.0;2.0;18.1;2.8;0.17
PORTO/PR;545;2011;5;19;21.9;65.0;11.0;7.0;62.0;34.8;209.2;0.8;49.1;2.0;0.09
COIMBRA/CE;548;2011;5;19;23.3;56.0;5.0;0.2;61.7;21.8;135.8;0.6;31.1;0.7;0.01
V.CASTELO;551;2011;5;19;23.0;57.0;11.0;10.0;63.9;28.7;178.4;0.9;40.9;1.9;0.08
FARO;554;2011;5;19;20.6;77.0;24.0;0.7;62.5;13.8;43.6;1.6;15.4;1.7;0.07
EVORA/CC;558;2011;5;19;22.6;58.0;13.0;0.8;74.6;20.0;100.4;1.4;26.7;2.6;0.15
VISEU/CC;560;2011;5;19;20.7;56.0;10.0;1.0;69.9;16.7;28.1;1.0;16.5;0.8;0.02
BEJA;562;2011;5;19;21.7;63.0;13.0;6.0;62.1;19.1;80.5;0.9;24.0;0.9;0.02
V.REAL;567;2011;5;19;21.0;61.0;4.0;0.0;87.4;54.2;205.1;3.6;65.3;11.9;2.17
P.DOURADAS;568;2011;5;19;13.6;82.0;12.0;0.8;45.7;13.9;81.3;0.2;19.5;0.1;0.00
C.BRANCO;570;2011;5;19;19.8;65.0;8.0;4.0;55.9;16.2;84.8;0.5;21.9;0.4;0.01
PORTALEGRE;571;2011;5;19;19.7;67.0;6.0;7.0;39.4;4.0;6.0;0.0;3.8;0.0;0.00
BRAGANCA;575;2011;5;19;20.6;60.0;13.0;2.0;77.7;42.7;106.3;1.8;42.7;4.8;0.43
LISBOA/GC;579;2011;5;19;22.5;66.0;17.0;2.0;66.7;12.4;84.6;1.3;18.1;1.5;0.06
MONCAO;605;2011;5;19;25.7;49.0;12.0;0.1;88.5;55.5;192.5;6.4;64.5;18.3;4.68
LAM.MOURO;606;2011;5;19;16.7;88.0;5.0;3.0;54.2;18.2;113.9;0.3;26.0;0.4;0.00
MONTALEGRE;611;2011;5;19;18.1;66.0;4.0;2.0;72.1;26.0;66.8;0.8;26.3;0.9;0.02
P.LIMA;615;2011;5;19;25.5;58.0;6.0;8.0;64.4;29.2;132.8;0.7;37.7;1.0;0.03
CHAVES;616;2011;5;19;23.4;48.0;2.0;1.0;85.1;51.6;106.9;2.4;51.4;7.2;0.90
CABRIL;619;2011;5;19;23.9;54.0;2.0;16.0;54.3;21.3;135.1;0.3;30.6;0.3;0.00
BRAGA;622;2011;5;19;25.7;43.0;6.0;2.0;82.9;51.6;138.4;2.2;53.4;6.8;0.80
C.BASTO;630;2011;5;19;24.8;49.0;6.0;0.1;89.2;51.2;109.9;5.2;51.1;13.9;2.85
MIRANDELA;632;2011;5;19;25.4;56.0;6.0;0.0;89.0;60.4;215.2;5.0;71.0;16.2;3.76
MCAVALEIRO;633;2011;5;19;20.9;61.0;10.0;9.0;60.0;26.7;122.5;0.7;34.5;0.9;0.02
M.DOURO;635;2011;5;19;21.3;65.0;9.0;10.0;57.0;27.9;150.8;0.5;38.1;0.7;0.02
MOGADOURO;637;2011;5;19;20.7;60.0;9.0;0.0;87.7;50.1;111.4;4.8;50.0;12.9;2.51
C.ANSIAES;644;2011;5;19;19.0;66.0;6.0;0.0;85.6;27.0;64.7;3.1;27.0;6.1;0.68
MONCORVO;654;2011;5;19;22.0;53.0;5.0;0.6;69.5;23.5;144.3;0.8;33.4;1.1;0.03
MOIM.BEIRA;663;2011;5;19;22.4;52.0;6.0;0.0;85.5;54.1;162.1;3.0;59.0;9.8;1.53
TRANCOSO;666;2011;5;19;18.8;57.0;8.0;1.0;77.9;42.4;132.8;1.4;47.1;4.0;0.32
AROUCA;669;2011;5;19;21.6;70.0;2.0;2.0;55.0;19.7;121.5;0.3;28.0;0.3;0.00
FC.RODRIGO;671;2011;5;19;19.5;66.0;8.0;3.0;59.4;13.8;185.3;0.6;23.2;0.6;0.01
GUARDA;683;2011;5;19;17.2;70.0;7.0;5.0;46.1;12.2;88.1;0.1;18.2;0.1;0.00
NELAS;685;2011;5;19;23.3;56.0;8.0;0.3;85.9;51.6;138.7;3.6;53.5;10.6;1.77
PAMP.SERRA;686;2011;5;19;18.6;63.0;20.0;0.0;83.5;27.0;84.2;4.7;30.0;9.5;1.47
COVILHA;687;2011;5;19;20.3;67.0;8.0;1.3;52.6;15.6;89.2;0.3;21.7;0.3;0.00
LOUSA;697;2011;5;19;25.3;45.0;4.0;2.0;64.6;20.5;111.2;0.6;28.1;0.7;0.02
AVEIRO/UNI;702;2011;5;19;22.8;64.0;17.0;0.0;85.2;58.3;199.7;5.1;67.4;15.9;3.66
ANADIA;705;2011;5;19;25.6;54.0;5.0;0.4;75.2;28.2;108.4;1.0;34.2;1.9;0.09
FIG.FOZ;713;2011;5;19;24.5;60.0;5.0;0.4;59.7;15.1;93.1;0.5;21.5;0.5;0.01
ANSIAO;716;2011;5;19;21.7;59.0;8.0;0.0;64.4;12.5;46.9;0.8;15.0;0.6;0.01
LEIRIA/Aer;718;2011;5;19;23.8;64.0;10.0;0.1;52.1;12.6;90.4;0.3;18.6;0.3;0.00
TOMAR;724;2011;5;19;24.0;57.0;12.0;0.0;67.5;14.0;81.7;1.1;19.6;0.9;0.02
ALCOBACA;726;2011;5;19;23.9;53.0;7.0;0.3;71.3;17.7;86.0;0.9;23.4;0.9;0.02
R.MAIOR;729;2011;5;19;22.3;62.0;16.0;1.5;64.4;17.9;226.1;1.2;29.9;2.1;0.10
SANTAREMFB;734;2011;5;19;23.2;59.0;10.0;0.0;84.4;159.0;331.2;3.2;158.7;16.9;4.05
D.PORTOS;739;2011;5;19;21.8;64.0;16.0;6.0;54.9;11.9;105.9;0.6;18.6;0.5;0.01
CORUCHE;744;2011;5;19;23.6;59.0;13.0;15.0;55.3;7.3;172.6;0.6;13.2;0.4;0.01
LAVRADIO;766;2011;5;19;23.2;61.0;10.0;3.0;63.5;15.1;108.3;0.8;22.4;0.8;0.02
SETUBAL;770;2011;5;19;23.6;75.0;8.0;10.0;37.3;5.7;59.9;0.0;9.2;0.0;0.00
ALCAC. SAL;776;2011;5;19;25.1;57.0;13.0;28.0;57.3;11.0;48.2;0.7;14.0;0.5;0.01
ALVALADE;783;2011;5;19;23.3;63.0;17.0;0.0;84.6;40.8;98.0;4.7;40.8;11.2;1.97
SABUGAL;800;2011;5;19;17.0;73.0;8.0;1.0;49.7;8.3;59.3;0.2;12.3;0.2;0.00
ZEBREIRA;803;2011;5;19;19.8;75.0;12.0;0.0;80.8;52.8;129.8;2.3;52.8;7.0;0.86
PROENCA;806;2011;5;19;20.3;75.0;14.0;0.0;49.5;10.0;66.0;0.3;14.5;0.2;0.00
ALVEGA;812;2011;5;19;24.0;60.0;10.0;0.0;67.0;48.5;232.9;0.9;63.8;3.3;0.22
AVIS;824;2011;5;19;23.0;62.0;10.0;6.0;56.4;8.2;96.9;0.5;13.5;0.4;0.00
ELVAS;835;2011;5;19;22.2;63.0;9.0;22.0;47.3;7.2;155.4;0.2;12.9;0.1;0.00
ESTREMOZ;837;2011;5;19;20.7;77.0;8.0;14.0;35.8;6.3;115.7;0.0;11.0;0.0;0.00
PORTEL;848;2011;5;19;24.6;53.0;16.0;0.2;81.0;26.5;205.6;2.8;40.1;7.2;0.91
AMARELEJA;850;2011;5;19;24.1;62.0;8.0;20.0;50.1;14.2;119.6;0.2;21.9;0.2;0.00
MERTOLA.VF;863;2011;5;19;21.5;68.0;20.0;15.0;52.9;9.1;87.4;0.6;14.4;0.5;0.01
N. CORVO;864;2011;5;19;19.5;87.0;12.0;15.0;23.5;5.6;113.9;0.0;10.0;0.0;0.00
ALCOUTIM;865;2011;5;19;20.2;87.0;21.0;17.0;28.9;4.7;6.0;0.0;4.4;0.0;0.00
C.MARIM;867;2011;5;19;21.8;75.0;21.0;14.0;46.6;11.9;122.7;0.3;19.1;0.3;0.00
PORTIMAO;878;2011;5;19;21.6;66.0;13.0;1.0;50.0;11.4;113.5;0.3;18.3;0.3;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;5;20;23.3;71.0;16.0;0.0;79.9;30.4;139.4;2.5;39.3;6.4;0.72
SINES/MC;541;2011;5;20;22.8;69.0;18.0;9.0;60.5;8.8;59.3;1.0;12.8;0.7;0.02
PORTO/PR;545;2011;5;20;20.4;75.0;8.0;0.1;74.1;36.2;215.3;1.1;51.0;3.2;0.22
COIMBRA/CE;548;2011;5;20;22.7;64.0;6.0;28.0;47.5;10.5;85.8;0.2;16.1;0.1;0.00
V.CASTELO;551;2011;5;20;21.2;65.0;12.0;0.2;78.7;30.8;184.6;1.8;43.4;5.0;0.47
FARO;554;2011;5;20;20.8;81.0;14.0;0.0;73.7;14.9;49.7;1.5;17.0;1.7;0.07
EVORA/CC;558;2011;5;20;24.4;48.0;14.0;0.3;86.1;23.5;107.2;4.9;30.4;9.9;1.58
VISEU/CC;560;2011;5;20;22.2;62.0;8.0;11.7;55.0;10.2;17.1;0.4;10.0;0.3;0.00
BEJA;562;2011;5;20;23.8;51.0;12.0;5.0;69.1;15.1;80.3;1.1;20.5;1.2;0.04
V.REAL;567;2011;5;20;22.2;62.0;6.0;19.0;52.9;25.3;166.5;0.3;36.6;0.4;0.01
P.DOURADAS;568;2011;5;20;15.1;82.0;6.0;40.0;23.9;6.2;16.0;0.0;6.3;0.0;0.00
C.BRANCO;570;2011;5;20;23.2;48.0;6.0;0.0;79.3;19.5;91.4;1.4;25.5;2.5;0.14
PORTALEGRE;571;2011;5;20;22.4;46.0;7.0;0.0;73.7;7.3;12.4;1.0;7.2;0.5;0.01
BRAGANCA;575;2011;5;20;22.7;46.0;6.0;4.0;70.8;33.8;107.6;0.9;37.9;1.7;0.07
LISBOA/GC;579;2011;5;20;24.8;55.0;12.0;0.0;83.0;15.5;91.5;3.0;21.7;5.1;0.48
MONCAO;605;2011;5;20;25.4;56.0;6.0;0.2;88.5;58.6;199.5;4.7;67.6;15.0;3.28
LAM.MOURO;606;2011;5;20;18.6;85.0;12.0;33.0;30.2;7.8;56.5;0.0;11.6;0.0;0.00
MONTALEGRE;611;2011;5;20;21.3;61.0;8.0;21.9;51.7;12.3;35.5;0.3;13.2;0.2;0.00
P.LIMA;615;2011;5;20;24.8;61.0;7.0;0.0;80.2;31.9;139.7;1.6;40.6;4.3;0.35
CHAVES;616;2011;5;20;24.9;40.0;10.0;0.0;89.2;55.7;113.8;6.3;55.6;16.8;4.03
CABRIL;619;2011;5;20;23.3;69.0;8.0;1.0;71.2;23.3;141.7;1.0;33.0;1.8;0.07
BRAGA;622;2011;5;20;24.5;58.0;6.0;14.0;58.6;26.6;117.4;0.5;34.0;0.6;0.01
C.BASTO;630;2011;5;20;24.6;64.0;6.0;3.0;71.9;42.9;113.6;0.9;44.1;2.2;0.11
MIRANDELA;632;2011;5;20;26.9;49.0;8.0;0.0;89.0;64.2;222.4;5.6;74.6;18.0;4.54
MCAVALEIRO;633;2011;5;20;22.7;49.0;3.0;0.3;79.0;29.9;129.0;1.2;37.9;2.8;0.17
M.DOURO;635;2011;5;20;23.6;44.0;7.0;0.0;81.2;31.5;157.5;1.8;42.0;4.9;0.46
MOGADOURO;637;2011;5;20;22.5;52.0;7.0;3.5;72.6;40.5;113.6;1.0;42.9;2.3;0.12
C.ANSIAES;644;2011;5;20;21.7;56.0;6.0;0.8;84.3;29.6;71.0;2.6;29.6;5.5;0.55
MONCORVO;654;2011;5;20;21.5;64.0;6.0;13.0;50.5;12.8;124.6;0.2;20.3;0.2;0.00
MOIM.BEIRA;663;2011;5;20;23.7;43.0;6.0;0.0;88.5;57.8;168.8;4.6;62.3;14.2;2.97
TRANCOSO;666;2011;5;20;20.7;49.0;6.0;0.0;85.0;45.3;138.9;2.8;49.9;8.3;1.15
AROUCA;669;2011;5;20;22.0;71.0;7.0;16.0;44.5;10.3;97.0;0.1;16.3;0.1;0.00
FC.RODRIGO;671;2011;5;20;22.0;57.0;5.0;1.0;74.6;16.4;191.7;1.0;27.0;1.3;0.04
GUARDA;683;2011;5;20;19.2;62.0;6.0;16.0;43.7;7.4;65.5;0.1;11.5;0.1;0.00
NELAS;685;2011;5;20;23.5;61.0;6.0;9.0;59.4;30.0;128.4;0.5;37.9;0.7;0.02
PAMP.SERRA;686;2011;5;20;18.2;72.0;10.0;27.0;44.4;11.2;41.6;0.1;13.4;0.1;0.00
COVILHA;687;2011;5;20;22.5;60.0;6.0;0.7;73.6;18.1;95.7;1.0;24.6;1.0;0.03
LOUSA;697;2011;5;20;25.1;49.0;3.0;6.0;63.0;15.5;108.6;0.6;22.9;0.6;0.01
AVEIRO/UNI;702;2011;5;20;22.9;66.0;8.0;0.0;85.2;60.4;206.2;3.3;69.8;11.4;2.03
ANADIA;705;2011;5;20;25.1;61.0;5.0;4.0;66.5;22.3;110.1;0.7;29.6;0.8;0.02
FIG.FOZ;713;2011;5;20;22.3;72.0;14.0;0.0;76.2;16.8;99.5;1.7;23.7;2.8;0.17
ANSIAO;716;2011;5;20;21.8;64.0;5.0;4.0;59.7;10.2;48.7;0.5;13.4;0.4;0.00
LEIRIA/Aer;718;2011;5;20;24.3;67.0;5.0;0.1;72.9;14.8;97.2;0.9;21.4;0.8;0.02
TOMAR;724;2011;5;20;26.0;48.0;10.0;0.7;84.0;17.7;88.8;3.0;23.6;5.5;0.56
ALCOBACA;726;2011;5;20;23.4;70.0;13.0;0.0;80.8;19.6;92.6;2.4;25.7;4.5;0.40
R.MAIOR;729;2011;5;20;22.7;61.0;5.0;0.5;78.8;20.3;232.6;1.3;33.4;2.7;0.16
SANTAREMFB;734;2011;5;20;25.3;49.0;6.0;1.0;85.0;162.5;338.2;2.9;162.2;15.6;3.50
D.PORTOS;739;2011;5;20;24.9;50.0;5.0;0.0;79.1;15.3;112.8;1.3;22.9;2.0;0.09
CORUCHE;744;2011;5;20;26.2;45.0;10.0;0.6;82.4;11.3;179.7;2.5;19.5;3.9;0.30
LAVRADIO;766;2011;5;20;24.0;55.0;13.0;0.0;82.0;18.1;115.0;2.8;26.0;5.3;0.52
SETUBAL;770;2011;5;20;25.4;60.0;9.0;0.0;72.0;8.5;66.9;1.1;12.9;0.7;0.02
ALCAC. SAL;776;2011;5;20;27.1;47.0;7.0;0.0;82.5;14.9;55.5;2.1;17.9;3.1;0.20
ALVALADE;783;2011;5;20;25.3;51.0;11.0;2.0;81.2;40.2;105.0;2.3;41.1;5.9;0.63
SABUGAL;800;2011;5;20;20.1;59.0;8.0;15.0;49.3;5.8;40.6;0.2;8.6;0.1;0.00
ZEBREIRA;803;2011;5;20;22.4;58.0;7.0;0.9;82.4;55.4;136.2;2.1;55.4;6.8;0.81
PROENCA;806;2011;5;20;24.5;55.0;8.0;0.0;77.0;13.0;72.8;1.3;18.0;1.4;0.05
ALVEGA;812;2011;5;20;26.2;45.0;9.0;0.0;85.2;52.5;240.0;3.4;67.8;11.6;2.09
AVIS;824;2011;5;20;24.7;50.0;9.0;0.0;80.8;11.6;103.8;2.0;18.1;2.8;0.17
ELVAS;835;2011;5;20;23.8;46.0;13.0;0.1;79.7;10.7;162.1;2.1;18.4;3.1;0.21
ESTREMOZ;837;2011;5;20;22.3;65.0;14.0;0.3;69.1;8.5;122.1;1.2;14.4;0.9;0.02
PORTEL;848;2011;5;20;25.5;49.0;16.0;2.0;82.2;27.2;212.6;3.3;41.2;8.4;1.17
AMARELEJA;850;2011;5;20;25.1;55.0;8.0;0.6;77.1;17.3;126.5;1.3;25.8;2.2;0.11
MERTOLA.VF;863;2011;5;20;24.4;49.0;6.0;0.0;78.8;12.5;94.2;1.4;18.8;1.7;0.07
N. CORVO;864;2011;5;20;24.3;60.0;11.0;0.2;65.9;8.3;120.7;1.0;14.1;0.7;0.01
ALCOUTIM;865;2011;5;20;22.3;69.0;5.0;0.0;58.4;6.6;12.4;0.5;6.5;0.2;0.00
C.MARIM;867;2011;5;20;23.6;74.0;5.0;0.0;67.2;13.6;129.4;0.7;21.5;0.7;0.01
PORTIMAO;878;2011;5;20;24.9;86.0;10.0;1.0;62.0;12.4;120.4;0.8;19.7;0.7;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;5;21;23.2;70.0;11.0;0.0;83.1;32.3;146.0;2.9;41.6;7.4;0.95
SINES/MC;541;2011;5;21;21.8;72.0;19.0;0.0;77.1;10.5;65.6;2.3;15.0;2.9;0.18
PORTO/PR;545;2011;5;21;18.4;74.0;7.0;0.0;79.1;37.5;221.0;1.5;52.7;4.6;0.41
COIMBRA/CE;548;2011;5;21;19.3;79.0;5.0;0.0;63.0;11.6;91.7;0.6;17.7;0.5;0.01
V.CASTELO;551;2011;5;21;16.9;81.0;11.0;0.0;80.0;31.7;190.0;2.0;44.7;5.5;0.56
FARO;554;2011;5;21;24.1;55.0;14.0;0.0;84.6;17.9;56.4;4.0;20.0;6.5;0.74
EVORA/CC;558;2011;5;21;27.5;34.0;4.0;0.0;90.7;28.5;114.6;5.8;35.1;12.2;2.29
VISEU/CC;560;2011;5;21;22.5;54.0;9.0;8.0;59.9;7.9;12.7;0.6;7.7;0.3;0.00
BEJA;562;2011;5;21;26.6;41.0;8.0;0.0;86.4;19.4;87.5;3.8;25.0;7.1;0.87
V.REAL;567;2011;5;21;24.8;55.0;8.0;0.0;78.3;28.4;173.4;1.4;40.3;3.7;0.27
P.DOURADAS;568;2011;5;21;19.8;79.0;8.0;2.0;44.0;6.0;22.0;0.1;7.1;0.1;0.00
C.BRANCO;570;2011;5;21;26.3;38.0;5.0;0.0;88.5;24.0;98.5;4.4;29.8;9.0;1.32
PORTALEGRE;571;2011;5;21;24.0;44.0;8.0;0.0;85.9;11.0;19.1;3.6;10.8;4.0;0.32
BRAGANCA;575;2011;5;21;23.9;51.0;6.0;0.0;83.6;37.0;114.3;2.3;40.9;6.1;0.67
LISBOA/GC;579;2011;5;21;25.1;62.0;8.0;0.0;85.4;18.1;98.4;3.3;24.8;6.2;0.69
MONCAO;605;2011;5;21;23.9;66.0;17.0;8.0;65.7;34.7;189.2;1.3;47.6;3.6;0.27
LAM.MOURO;606;2011;5;21;19.5;85.0;13.0;0.0;51.7;8.6;62.4;0.4;12.8;0.3;0.00
MONTALEGRE;611;2011;5;21;20.0;58.0;13.0;3.2;64.8;10.9;38.5;1.0;12.8;0.7;0.01
P.LIMA;615;2011;5;21;18.7;82.0;6.0;0.0;80.6;32.8;145.5;1.6;42.0;4.4;0.37
CHAVES;616;2011;5;21;25.7;41.0;11.0;0.0;89.8;59.9;120.8;7.3;59.7;19.4;5.19
CABRIL;619;2011;5;21;22.5;71.0;8.0;4.0;61.1;17.8;142.4;0.7;27.2;0.7;0.02
BRAGA;622;2011;5;21;19.6;73.0;11.0;0.0;73.6;28.1;123.3;1.2;35.8;2.8;0.17
C.BASTO;630;2011;5;21;24.4;70.0;9.0;19.0;51.9;19.6;84.2;0.3;24.8;0.3;0.00
