ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
ALVEGA;812;2016;3;24;19.1;37.0;0.0;0.0;74.9;4.6;19.1;0.8;5.7;0.3;0.00
PORTALEGRE;571;2016;3;24;15.3;47.0;5.0;0.0;76.9;2.9;6.1;1.1;2.8;0.4;0.01
ELVAS;835;2016;3;24;18.3;44.0;6.0;0.0;82.8;7.2;154.8;2.1;12.8;2.3;0.12
AVIS;824;2016;3;24;17.0;38.0;3.0;0.0;78.8;4.0;174.0;1.2;7.6;0.6;0.01
EVORA/CC;558;2016;3;24;16.8;44.0;11.0;0.0;81.1;5.8;242.8;2.3;11.0;2.3;0.12
ESTREMOZ;837;2016;3;24;16.1;44.0;4.0;0.3;80.6;7.7;111.0;1.5;13.2;1.3;0.04
PORTEL;848;2016;3;24;17.4;45.0;5.0;0.0;74.3;8.2;397.9;1.0;15.7;0.8;0.02
SETUBAL;770;2016;3;24;18.5;53.0;10.0;0.0;82.3;6.6;44.9;2.5;9.6;2.4;0.12
ALCAC.SAL;776;2016;3;24;18.5;51.0;10.0;0.0;81.1;11.3;232.6;2.1;20.2;3.3;0.22
ALVALADE;783;2016;3;24;19.2;66.0;10.0;0.0;83.1;12.5;348.4;2.7;22.9;4.8;0.44
SINES/MC;541;2016;3;24;15.3;66.0;21.0;0.0;83.2;13.7;208.5;4.7;23.5;8.2;1.12
BARREIRO;766;2016;3;24;18.0;54.0;8.0;0.1;80.1;7.2;157.9;1.7;12.9;1.7;0.07
BEJA;562;2016;3;24;16.5;50.0;10.0;0.1;81.7;5.4;125.4;2.3;9.8;2.1;0.10
AMARELEJA;851;2016;3;24;16.4;50.0;10.0;0.0;81.7;7.4;254.9;2.2;13.8;2.7;0.16
MERTOLA.VF;863;2016;3;24;16.4;54.0;12.0;0.0;75.5;10.7;631.2;1.5;20.5;2.0;0.10
N.CORVO;864;2016;3;24;17.3;54.0;16.0;0.0;85.0;20.3;498.2;4.8;36.9;10.7;1.82
FARO;554;2016;3;24;20.0;32.0;10.0;0.0;89.4;32.1;336.5;6.6;51.9;16.8;4.00
C.MARIM;867;2016;3;24;18.7;36.0;10.0;0.0;89.1;25.8;449.1;6.2;45.1;14.9;3.24
ALCOUTIM;865;2016;3;24;16.1;46.0;6.0;0.0;81.7;16.8;466.5;1.9;30.8;4.0;0.32
PORTIMAO;878;2016;3;24;20.6;34.0;13.0;0.0;87.9;19.3;278.1;6.2;33.0;12.5;2.38
SAGRES;533;2016;3;24;15.3;66.0;28.0;0.0;80.8;6.6;143.1;5.0;11.8;5.9;0.63
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;3;25;12.5;81.0;3.0;0.0;82.2;8.7;23.9;1.7;9.1;1.0;0.02
MONCAO;605;2016;3;25;13.7;74.0;7.0;0.0;83.8;7.2;19.6;2.5;7.5;1.9;0.09
LAM.MOURO;606;2016;3;25;11.5;75.0;7.0;0.0;75.8;2.5;7.1;1.1;2.7;0.4;0.00
P.LIMA;615;2016;3;25;12.8;69.0;3.0;0.0;85.4;10.5;16.7;2.5;10.3;2.5;0.14
BRAGA;622;2016;3;25;13.4;69.0;3.0;0.0;85.3;7.4;15.0;2.5;7.3;1.9;0.08
CABRIL;619;2016;3;25;10.9;81.0;3.0;0.0;79.4;5.0;11.8;1.3;5.0;0.5;0.01
PORTO/PR;545;2016;3;25;13.7;66.0;12.0;0.0;84.9;9.4;16.0;3.8;9.2;3.9;0.30
V.REAL;567;2016;3;25;12.5;63.0;9.0;0.0;83.4;6.4;12.9;2.7;6.3;1.9;0.08
CHAVES;616;2016;3;25;13.9;58.0;9.0;0.0;83.8;9.8;25.1;2.7;9.9;2.8;0.16
MONTALEGRE;611;2016;3;25;11.5;75.0;7.0;0.0;75.4;2.5;5.8;1.1;2.5;0.4;0.00
C.BASTO;630;2016;3;25;13.8;81.0;5.0;0.0;82.4;5.8;14.1;1.9;5.8;0.9;0.02
BRAGANCA;575;2016;3;25;12.1;71.0;8.0;0.0;81.8;7.1;16.3;2.1;7.0;1.2;0.04
MIRANDELA;632;2016;3;25;15.0;56.0;2.0;0.0;85.1;11.5;29.7;2.4;11.7;2.6;0.15
M.DOURO;635;2016;3;25;12.1;71.0;8.0;0.0;81.1;4.7;9.6;1.9;4.6;0.8;0.02
MOGADOURO;637;2016;3;25;12.5;59.0;13.0;0.0;84.0;5.9;9.1;3.6;5.6;2.7;0.16
MCAVALEIRO;633;2016;3;25;12.1;71.0;8.0;0.0;81.8;7.1;16.3;2.1;7.0;1.2;0.04
C.ANSIAES;644;2016;3;25;13.5;58.0;7.0;0.0;84.2;7.7;11.1;2.6;7.5;2.1;0.10
MONCORVO;654;2016;3;25;12.7;56.0;10.0;0.0;84.0;6.5;12.2;3.0;6.4;2.3;0.12
AVEIRO/UNI;702;2016;3;25;15.9;65.0;4.0;0.0;83.5;7.0;22.0;2.1;7.8;1.5;0.06
ANADIA;705;2016;3;25;15.6;69.0;3.0;0.0;80.8;5.0;10.9;1.4;4.9;0.6;0.01
AROUCA;669;2016;3;25;13.8;56.0;1.0;0.0;84.3;6.4;9.8;2.1;6.2;1.0;0.03
VISEU/CC;560;2016;3;25;12.8;55.0;9.0;0.0;86.1;6.3;11.5;4.0;6.1;3.2;0.22
MOIM.BEIRA;663;2016;3;25;14.6;50.0;4.0;0.0;83.9;6.4;11.6;2.2;6.3;1.3;0.04
NELAS;685;2016;3;25;13.3;56.0;7.0;0.0;83.7;5.5;14.5;2.5;5.6;1.6;0.06
GUARDA;683;2016;3;25;9.6;64.0;20.0;0.0;79.9;2.6;5.3;3.1;2.5;1.1;0.03
P.DOURADAS;568;2016;3;25;10.5;68.0;14.0;0.0;70.8;2.3;4.7;1.3;2.2;0.4;0.01
FC.RODRIGO;671;2016;3;25;11.5;65.0;9.0;0.0;80.7;4.4;19.5;2.0;5.6;0.9;0.02
TRANCOSO;666;2016;3;25;10.4;68.0;12.0;0.0;81.7;3.7;9.4;2.5;3.7;0.9;0.02
SABUGAL;800;2016;3;25;13.7;36.0;12.0;0.0;86.2;8.0;18.3;4.6;8.0;4.4;0.37
COIMBRA/CE;548;2016;3;25;14.5;68.0;6.0;0.0;82.0;4.5;9.3;1.9;4.4;0.8;0.02
LOUSA;697;2016;3;25;17.1;50.0;5.0;0.0;85.7;5.7;10.7;3.0;5.5;2.1;0.10
PAMP.SERRA;686;2016;3;25;12.1;54.0;9.0;0.0;81.7;3.5;9.5;2.2;3.7;0.8;0.02
FIG.FOZ;713;2016;3;25;14.9;75.0;8.0;0.0;82.6;6.2;17.0;2.3;6.5;1.5;0.06
LEIRIA/AER;718;2016;3;25;15.9;64.0;10.0;0.0;84.2;5.0;10.1;3.2;4.9;2.1;0.10
ANSIAO;716;2016;3;25;15.8;59.0;14.0;0.0;83.4;4.3;9.4;3.5;4.2;2.2;0.11
ALCOBACA;726;2016;3;25;15.5;71.0;6.0;0.0;79.1;2.5;14.5;1.4;3.5;0.5;0.01
C.BRANCO;570;2016;3;25;14.9;53.0;5.0;0.0;85.0;7.2;19.9;2.7;7.5;2.2;0.11
COVILHA;687;2016;3;25;15.5;41.0;8.0;0.0;87.6;13.9;37.9;4.5;14.5;6.0;0.65
ZEBREIRA;803;2016;3;25;12.8;53.0;5.0;0.0;85.0;8.4;171.2;2.7;15.0;3.6;0.26
PROENCA;806;2016;3;25;15.2;53.0;13.0;0.0;85.3;7.6;19.7;4.2;7.7;3.9;0.31
LISBOA/GC;579;2016;3;25;14.9;60.0;10.0;0.0;84.3;7.2;47.4;3.1;10.4;3.4;0.23
D.PORTOS;739;2016;3;25;16.2;69.0;14.0;0.0;82.7;4.7;120.5;3.1;8.6;2.9;0.18
SANTAREMFB;734;2016;3;25;16.5;60.0;10.0;0.0;83.7;5.3;81.3;2.9;9.1;2.8;0.16
R.MAIOR;729;2016;3;25;16.1;64.0;9.0;0.0;84.8;5.3;11.0;3.2;5.2;2.2;0.11
CORUCHE;744;2016;3;25;16.3;67.0;12.0;0.1;81.9;6.4;166.5;2.5;11.6;2.8;0.16
TOMAR;724;2016;3;25;15.6;69.0;14.0;0.0;84.0;5.6;33.9;3.7;7.9;3.5;0.25
ALVEGA;812;2016;3;25;17.6;56.0;12.0;0.0;82.8;6.0;22.0;2.9;7.1;2.3;0.12
PORTALEGRE;571;2016;3;25;10.7;81.0;12.0;0.0;78.4;3.3;7.7;1.7;3.3;0.6;0.01
ELVAS;835;2016;3;25;16.1;66.0;16.0;0.0;83.6;8.2;157.4;3.8;14.5;5.1;0.49
AVIS;824;2016;3;25;14.4;60.0;11.0;0.0;82.7;5.1;176.3;2.7;9.4;2.6;0.15
EVORA/CC;558;2016;3;25;15.0;62.0;17.0;0.0;83.5;6.8;245.2;4.1;12.8;5.1;0.49
ESTREMOZ;837;2016;3;25;14.1;66.0;13.0;0.0;82.6;8.6;113.2;3.0;14.4;3.9;0.31
PORTEL;848;2016;3;25;15.5;63.0;11.0;0.1;80.8;9.2;400.4;2.1;17.5;3.0;0.19
SETUBAL;770;2016;3;25;16.9;61.0;9.0;0.0;84.1;7.8;47.6;2.9;11.1;3.2;0.21
ALCAC.SAL;776;2016;3;25;16.6;61.0;13.0;0.0;83.8;12.5;235.3;3.4;22.0;6.0;0.64
ALVALADE;783;2016;3;25;17.1;66.0;10.0;0.0;83.8;13.6;351.2;3.0;24.7;5.7;0.59
SINES/MC;541;2016;3;25;14.9;66.0;19.0;0.0;83.7;14.6;210.9;4.5;24.9;8.2;1.13
BARREIRO;766;2016;3;25;16.7;55.0;7.0;0.0;84.0;8.6;160.6;2.6;15.1;3.5;0.24
BEJA;562;2016;3;25;15.3;62.0;17.0;0.1;83.7;6.5;127.9;4.2;11.5;5.0;0.46
AMARELEJA;851;2016;3;25;14.4;64.0;6.0;0.0;83.1;8.4;257.2;2.2;15.4;2.9;0.18
MERTOLA.VF;863;2016;3;25;14.8;61.0;12.0;0.0;81.5;11.8;633.6;2.5;22.5;4.3;0.36
N.CORVO;864;2016;3;25;15.4;68.0;14.0;0.0;85.0;21.2;500.7;4.4;38.3;10.3;1.67
FARO;554;2016;3;25;16.0;62.0;14.0;0.0;87.0;33.2;339.1;5.6;53.4;15.1;3.31
C.MARIM;867;2016;3;25;17.9;51.0;18.0;0.0;88.6;27.4;452.0;8.6;47.6;19.5;5.24
ALCOUTIM;865;2016;3;25;16.2;53.0;1.0;0.0;84.2;18.2;469.1;2.0;33.2;4.4;0.38
PORTIMAO;878;2016;3;25;17.1;60.0;7.0;0.0;87.1;20.5;280.9;4.0;34.7;8.9;1.31
SAGRES;533;2016;3;25;14.9;66.0;17.0;0.0;82.9;7.5;145.5;3.8;13.3;4.8;0.44
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;3;26;13.7;99.0;18.0;17.8;15.5;3.7;2.2;0.0;3.1;0.0;0.00
MONCAO;605;2016;3;26;15.2;87.0;27.0;3.5;57.2;4.7;18.7;1.3;5.8;0.6;0.01
LAM.MOURO;606;2016;3;26;9.2;96.0;15.0;8.5;25.2;0.7;1.4;0.0;0.6;0.0;0.00
P.LIMA;615;2016;3;26;15.8;82.0;18.0;26.4;39.3;4.8;2.5;0.1;4.2;0.0;0.00
BRAGA;622;2016;3;26;16.2;82.0;18.0;14.0;43.0;3.7;2.6;0.1;3.1;0.1;0.00
CABRIL;619;2016;3;26;11.7;100.0;10.0;26.1;10.7;1.8;1.8;0.0;1.4;0.0;0.00
PORTO/PR;545;2016;3;26;14.0;94.0;30.0;3.5;49.6;6.2;14.9;0.7;6.2;0.3;0.00
V.REAL;567;2016;3;26;13.0;84.0;12.0;1.4;71.1;6.8;14.9;1.2;6.7;0.6;0.01
CHAVES;616;2016;3;26;15.9;74.0;18.0;1.3;76.6;10.6;27.7;2.1;10.8;2.1;0.10
MONTALEGRE;611;2016;3;26;9.2;96.0;15.0;16.4;19.0;0.6;1.4;0.0;0.6;0.0;0.00
C.BASTO;630;2016;3;26;14.7;100.0;17.0;26.1;11.2;2.2;2.4;0.0;1.8;0.0;0.00
BRAGANCA;575;2016;3;26;12.2;84.0;18.0;0.0;81.2;7.5;18.2;3.2;7.5;2.8;0.17
MIRANDELA;632;2016;3;26;16.7;76.0;26.0;0.0;83.9;12.2;32.4;6.7;12.6;8.1;1.10
M.DOURO;635;2016;3;26;12.9;92.0;23.0;0.0;78.7;4.9;11.6;3.2;4.9;2.1;0.10
MOGADOURO;637;2016;3;26;11.4;86.0;38.0;0.0;80.9;6.2;10.9;8.6;6.0;7.1;0.88
MCAVALEIRO;633;2016;3;26;12.2;84.0;18.0;0.0;81.2;7.5;18.2;3.2;7.5;2.8;0.17
C.ANSIAES;644;2016;3;26;13.4;76.0;19.0;0.0;83.4;8.3;13.2;4.5;8.1;4.3;0.36
MONCORVO;654;2016;3;26;13.7;76.0;23.0;0.0;83.4;7.1;14.4;5.5;7.0;5.0;0.47
AVEIRO/UNI;702;2016;3;26;16.4;89.0;23.0;2.8;59.2;5.0;24.7;1.2;6.6;0.6;0.01
ANADIA;705;2016;3;26;15.4;99.0;5.0;0.9;72.2;5.0;13.4;0.9;5.2;0.4;0.00
AROUCA;669;2016;3;26;16.0;76.0;16.0;2.0;70.6;5.7;12.4;1.4;5.6;0.6;0.01
VISEU/CC;560;2016;3;26;10.9;100.0;22.0;2.6;48.6;4.2;13.2;0.4;4.7;0.2;0.00
MOIM.BEIRA;663;2016;3;26;11.9;81.0;7.0;0.8;78.4;6.8;13.4;1.4;6.7;0.7;0.01
NELAS;685;2016;3;26;13.5;97.0;19.0;1.7;61.9;4.7;16.6;1.2;5.5;0.5;0.01
GUARDA;683;2016;3;26;8.6;100.0;16.0;0.0;74.4;2.6;6.6;1.7;2.6;0.6;0.01
P.DOURADAS;568;2016;3;26;7.8;99.0;10.0;0.3;70.9;2.3;5.8;1.1;2.3;0.3;0.00
FC.RODRIGO;671;2016;3;26;12.7;85.0;28.0;0.0;80.7;4.8;21.5;5.1;6.1;4.3;0.35
TRANCOSO;666;2016;3;26;9.6;98.0;27.0;0.8;74.3;3.7;10.8;2.9;4.0;1.6;0.06
SABUGAL;800;2016;3;26;9.2;99.0;14.0;0.1;76.6;8.0;19.7;1.7;8.0;0.9;0.02
COIMBRA/CE;548;2016;3;26;14.7;94.0;15.0;0.8;75.4;4.7;11.7;1.7;4.7;0.7;0.01
LOUSA;697;2016;3;26;17.6;68.0;12.0;0.0;85.5;6.7;13.6;4.2;6.6;3.6;0.26
PAMP.SERRA;686;2016;3;26;9.8;100.0;20.0;0.1;74.6;3.5;11.0;2.1;3.9;0.8;0.02
FIG.FOZ;713;2016;3;26;16.5;92.0;27.0;2.2;61.4;4.8;19.7;1.7;6.0;0.8;0.02
LEIRIA/AER;718;2016;3;26;17.4;82.0;18.0;0.1;82.7;5.6;12.9;3.8;5.5;2.9;0.18
ANSIAO;716;2016;3;26;14.0;92.0;12.0;0.4;79.4;4.5;11.6;2.0;4.6;0.8;0.02
ALCOBACA;726;2016;3;26;16.5;95.0;13.0;1.3;66.2;2.7;17.2;1.1;3.8;0.4;0.01
C.BRANCO;570;2016;3;26;12.7;100.0;15.0;0.0;75.5;7.2;21.9;1.7;7.9;0.9;0.02
COVILHA;687;2016;3;26;12.3;87.0;8.0;0.0;82.1;14.2;39.8;2.1;15.0;2.7;0.16
ZEBREIRA;803;2016;3;26;13.8;100.0;15.0;0.0;75.4;8.4;173.4;1.7;15.0;1.9;0.08
PROENCA;806;2016;3;26;12.4;100.0;15.0;0.5;75.6;7.6;21.6;1.7;8.1;0.9;0.02
LISBOA/GC;579;2016;3;26;14.8;93.0;22.0;1.0;74.2;7.4;49.8;2.2;10.8;2.1;0.10
D.PORTOS;739;2016;3;26;16.1;87.0;31.0;0.6;80.4;5.1;123.1;5.6;9.2;5.8;0.60
SANTAREMFB;734;2016;3;26;15.9;89.0;24.0;0.1;80.5;5.6;83.9;4.0;9.6;4.2;0.35
R.MAIOR;729;2016;3;26;17.4;100.0;7.0;1.0;73.5;5.3;13.8;1.0;5.4;0.5;0.01
CORUCHE;744;2016;3;26;15.2;95.0;18.0;0.3;77.8;6.5;168.9;2.2;11.9;2.4;0.13
TOMAR;724;2016;3;26;15.0;99.0;10.0;0.8;74.7;5.6;36.3;1.3;8.1;0.7;0.01
ALVEGA;812;2016;3;26;16.9;81.0;17.0;0.0;82.6;6.6;24.7;3.5;7.9;3.3;0.22
PORTALEGRE;571;2016;3;26;10.7;100.0;14.0;0.2;74.1;3.3;9.3;1.5;3.5;0.6;0.01
ELVAS;835;2016;3;26;15.4;83.0;20.0;0.0;82.1;8.7;159.9;4.0;15.3;5.5;0.56
AVIS;824;2016;3;26;14.2;94.0;10.0;0.1;78.5;5.3;178.6;1.6;9.8;1.0;0.03
EVORA/CC;558;2016;3;26;14.6;82.0;21.0;0.1;82.3;7.3;247.5;4.2;13.6;5.4;0.54
ESTREMOZ;837;2016;3;26;15.0;83.0;14.0;0.0;81.9;9.1;115.6;2.9;15.2;4.0;0.31
PORTEL;848;2016;3;26;15.6;81.0;14.0;0.1;80.8;9.7;402.9;2.5;18.4;3.8;0.28
SETUBAL;770;2016;3;26;14.9;94.0;9.0;0.6;78.3;8.0;50.0;1.6;11.4;1.1;0.03
ALCAC.SAL;776;2016;3;26;17.2;79.0;20.0;0.0;83.2;13.2;238.1;4.5;23.1;7.9;1.05
ALVALADE;783;2016;3;26;18.5;89.0;13.0;0.0;80.8;14.0;354.2;2.4;25.4;4.4;0.38
SINES/MC;541;2016;3;26;14.2;89.0;17.0;0.0;80.4;14.9;213.2;2.8;25.3;5.3;0.52
BARREIRO;766;2016;3;26;17.1;87.0;18.0;0.0;81.3;9.0;163.4;3.2;15.8;4.5;0.39
BEJA;562;2016;3;26;15.8;75.0;1.0;0.1;83.7;7.2;130.4;1.9;12.7;1.9;0.09
AMARELEJA;851;2016;3;26;17.0;69.0;13.0;0.0;83.5;9.4;260.0;3.2;17.2;4.8;0.43
MERTOLA.VF;863;2016;3;26;16.2;74.0;8.0;0.0;82.1;12.6;636.2;2.1;24.0;3.8;0.29
N.CORVO;864;2016;3;26;17.3;69.0;10.0;0.0;85.0;22.2;503.5;3.6;39.9;8.9;1.29
FARO;554;2016;3;26;16.6;71.0;18.0;0.0;85.2;34.1;341.8;5.2;54.6;14.4;3.07
C.MARIM;867;2016;3;26;17.2;64.0;17.0;0.0;86.6;28.5;454.8;6.3;49.3;15.7;3.57
ALCOUTIM;865;2016;3;26;16.8;63.0;6.0;0.0;84.5;19.3;471.8;2.7;35.1;6.3;0.70
PORTIMAO;878;2016;3;26;17.5;70.0;14.0;0.0;85.5;21.5;283.8;4.6;36.1;10.4;1.72
SAGRES;533;2016;3;26;14.2;89.0;13.0;0.0;80.3;7.8;147.8;2.3;13.8;2.7;0.16
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;3;27;15.0;66.0;11.0;5.6;39.7;2.4;2.4;0.1;2.0;0.0;0.00
MONCAO;605;2016;3;27;13.8;61.0;20.0;6.3;55.1;3.0;12.8;0.8;3.8;0.3;0.00
LAM.MOURO;606;2016;3;27;6.5;63.0;15.0;24.7;30.5;0.5;0.9;0.0;0.3;0.0;0.00
P.LIMA;615;2016;3;27;14.0;53.0;11.0;13.9;44.9;3.0;2.2;0.1;2.5;0.0;0.00
BRAGA;622;2016;3;27;14.3;53.0;11.0;13.6;46.1;2.5;2.3;0.2;2.0;0.1;0.00
CABRIL;619;2016;3;27;10.1;71.0;13.0;19.8;28.2;0.7;1.5;0.0;0.7;0.0;0.00
PORTO/PR;545;2016;3;27;13.9;64.0;22.0;6.3;53.2;3.9;9.1;0.7;3.8;0.3;0.00
V.REAL;567;2016;3;27;9.6;69.0;11.0;6.3;47.0;3.9;8.3;0.2;3.8;0.1;0.00
CHAVES;616;2016;3;27;12.2;53.0;22.0;3.2;68.2;8.3;26.7;1.8;9.3;1.3;0.04
MONTALEGRE;611;2016;3;27;6.5;63.0;15.0;18.5;30.6;0.5;0.9;0.0;0.3;0.0;0.00
C.BASTO;630;2016;3;27;12.7;71.0;18.0;19.8;34.2;1.1;2.0;0.0;0.9;0.0;0.00
BRAGANCA;575;2016;3;27;10.5;54.0;15.0;5.0;59.6;4.9;13.9;0.9;5.2;0.4;0.00
MIRANDELA;632;2016;3;27;13.9;53.0;14.0;0.2;85.3;13.4;34.6;4.4;13.6;5.7;0.60
M.DOURO;635;2016;3;27;8.9;77.0;22.0;4.3;53.9;2.8;8.3;0.8;3.1;0.3;0.00
MOGADOURO;637;2016;3;27;9.3;62.0;32.0;6.6;57.6;3.6;3.9;1.7;3.2;0.6;0.01
MCAVALEIRO;633;2016;3;27;10.5;54.0;15.0;5.0;59.6;4.9;13.9;0.9;5.2;0.4;0.00
C.ANSIAES;644;2016;3;27;10.3;67.0;13.0;7.0;50.5;4.8;5.6;0.3;4.4;0.1;0.00
MONCORVO;654;2016;3;27;9.8;66.0;15.0;1.1;77.6;7.7;15.9;1.9;7.6;1.1;0.03
AVEIRO/UNI;702;2016;3;27;15.2;65.0;18.0;3.8;59.9;3.6;23.2;1.0;5.2;0.4;0.01
ANADIA;705;2016;3;27;16.1;67.0;4.0;11.1;42.7;2.9;2.6;0.1;2.5;0.0;0.00
AROUCA;669;2016;3;27;12.3;66.0;12.0;14.3;43.7;3.0;1.9;0.1;2.5;0.0;0.00
VISEU/CC;560;2016;3;27;9.8;71.0;13.0;11.3;36.7;2.1;1.5;0.0;1.6;0.0;0.00
MOIM.BEIRA;663;2016;3;27;8.6;63.0;8.0;7.1;46.7;3.8;5.4;0.2;3.6;0.1;0.00
NELAS;685;2016;3;27;10.5;76.0;12.0;13.5;35.7;2.2;1.6;0.0;1.7;0.0;0.00
GUARDA;683;2016;3;27;6.9;73.0;23.0;5.4;50.1;1.2;1.2;0.5;0.8;0.1;0.00
P.DOURADAS;568;2016;3;27;3.7;85.0;18.0;22.5;26.2;0.6;0.4;0.0;0.0;0.0;0.00
FC.RODRIGO;671;2016;3;27;8.9;78.0;28.0;3.9;56.8;2.8;18.7;1.3;4.1;0.5;0.01
TRANCOSO;666;2016;3;27;7.1;85.0;18.0;7.1;38.5;1.6;2.5;0.1;1.4;0.0;0.00
SABUGAL;800;2016;3;27;9.8;61.0;11.0;5.6;52.6;4.9;14.2;0.4;5.3;0.2;0.00
COIMBRA/CE;548;2016;3;27;12.9;70.0;14.0;8.2;49.0;2.6;2.7;0.3;2.2;0.1;0.00
LOUSA;697;2016;3;27;15.8;55.0;15.0;10.2;58.0;4.2;2.5;0.8;3.6;0.3;0.00
PAMP.SERRA;686;2016;3;27;11.3;65.0;16.0;11.5;47.4;1.9;1.7;0.3;1.5;0.1;0.00
FIG.FOZ;713;2016;3;27;15.7;67.0;16.0;4.3;57.7;3.3;17.5;0.8;4.5;0.3;0.00
LEIRIA/AER;718;2016;3;27;15.8;58.0;12.0;5.6;60.6;3.9;8.6;0.8;3.8;0.3;0.00
ANSIAO;716;2016;3;27;13.0;59.0;21.0;11.1;54.4;2.7;2.0;0.7;2.2;0.2;0.00
ALCOBACA;726;2016;3;27;15.3;68.0;12.0;8.4;48.8;1.7;8.1;0.3;2.2;0.1;0.00
C.BRANCO;570;2016;3;27;13.0;59.0;8.0;4.3;58.0;5.0;19.2;0.5;6.1;0.3;0.00
COVILHA;687;2016;3;27;12.7;47.0;7.0;0.7;83.4;15.4;41.8;2.4;16.1;3.4;0.23
ZEBREIRA;803;2016;3;27;13.1;59.0;8.0;3.1;62.9;6.5;171.5;0.7;11.9;0.5;0.01
PROENCA;806;2016;3;27;13.5;59.0;17.0;9.7;54.1;4.5;9.9;0.6;4.4;0.2;0.00
LISBOA/GC;579;2016;3;27;14.7;58.0;17.0;3.7;65.1;5.5;48.2;1.2;8.6;0.7;0.01
D.PORTOS;739;2016;3;27;14.9;65.0;14.0;2.7;67.9;4.1;125.5;1.2;7.7;0.6;0.01
SANTAREMFB;734;2016;3;27;16.1;61.0;16.0;2.3;72.2;5.1;86.5;1.5;8.8;0.8;0.02
R.MAIOR;729;2016;3;27;16.5;47.0;10.0;5.6;62.4;4.1;9.6;0.8;4.1;0.3;0.00
CORUCHE;744;2016;3;27;16.6;60.0;7.0;3.1;64.8;5.3;167.7;0.7;9.7;0.4;0.01
TOMAR;724;2016;3;27;16.8;68.0;13.0;4.6;59.1;3.8;33.6;0.7;6.0;0.3;0.00
ALVEGA;812;2016;3;27;16.2;59.0;8.0;6.7;56.3;4.4;18.4;0.5;5.5;0.2;0.00
PORTALEGRE;571;2016;3;27;9.9;74.0;15.0;9.0;43.4;1.6;1.5;0.1;1.2;0.0;0.00
ELVAS;835;2016;3;27;16.0;54.0;14.0;0.4;84.9;10.0;162.5;4.2;17.4;6.2;0.69
AVIS;824;2016;3;27;14.4;57.0;5.0;3.2;62.9;4.2;176.7;0.6;8.0;0.3;0.00
EVORA/CC;558;2016;3;27;14.9;55.0;8.0;3.1;67.1;5.9;245.2;0.9;11.1;0.6;0.01
ESTREMOZ;837;2016;3;27;14.1;54.0;11.0;1.1;79.9;10.3;117.8;1.9;16.9;2.6;0.15
PORTEL;848;2016;3;27;15.3;50.0;6.0;1.2;79.1;11.1;405.4;1.4;20.8;2.0;0.09
SETUBAL;770;2016;3;27;16.1;59.0;12.0;3.4;66.0;6.2;49.2;1.0;9.5;0.6;0.01
ALCAC.SAL;776;2016;3;27;16.4;54.0;7.0;1.6;76.8;13.8;240.8;1.2;24.1;1.8;0.08
ALVALADE;783;2016;3;27;16.6;58.0;5.0;2.8;67.1;11.7;356.9;0.7;21.7;0.7;0.01
SINES/MC;541;2016;3;27;14.9;58.0;15.0;4.2;64.4;10.7;208.2;1.1;19.0;1.0;0.03
BARREIRO;766;2016;3;27;15.8;53.0;10.0;2.1;74.0;8.6;165.9;1.2;15.2;0.9;0.02
BEJA;562;2016;3;27;14.7;46.0;10.0;3.8;67.4;5.7;127.6;0.9;10.2;0.6;0.01
AMARELEJA;851;2016;3;27;15.1;40.0;10.0;0.8;84.9;11.1;262.4;3.4;20.0;5.5;0.56
MERTOLA.VF;863;2016;3;27;15.2;46.0;5.0;0.3;85.5;14.1;638.6;3.0;26.7;5.8;0.62
N.CORVO;864;2016;3;27;15.7;55.0;7.0;0.4;85.6;23.5;506.0;3.2;42.1;8.3;1.16
FARO;554;2016;3;27;17.8;54.0;23.0;0.1;86.1;35.6;344.7;7.7;56.6;19.7;5.31
C.MARIM;867;2016;3;27;17.8;44.0;15.0;0.0;87.8;30.3;457.7;6.6;52.0;16.7;3.96
ALCOUTIM;865;2016;3;27;14.5;52.0;11.0;0.4;85.6;20.6;474.1;4.0;37.1;9.3;1.40
PORTIMAO;878;2016;3;27;18.2;49.0;8.0;0.7;85.4;23.2;286.8;3.3;38.6;8.0;1.08
SAGRES;533;2016;3;27;14.9;58.0;13.0;0.0;83.7;8.9;150.2;3.4;15.6;4.8;0.44
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;3;28;13.6;99.0;10.0;32.8;4.4;0.5;2.2;0.0;0.6;0.0;0.00
MONCAO;605;2016;3;28;13.4;95.0;10.0;37.0;13.1;0.9;2.1;0.0;0.9;0.0;0.00
