ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
C.BASTO;630;2017;1;17;11.4;60.0;5.0;0.0;83.5;8.3;48.9;2.2;11.7;2.3;0.12
BRAGANCA;575;2017;1;17;9.1;61.0;0.0;0.0;83.8;7.0;188.7;1.8;12.8;1.9;0.08
MIRANDELA;632;2017;1;17;8.7;71.0;8.0;0.0;81.7;4.1;250.8;2.0;8.0;1.4;0.05
M.DOURO;635;2017;1;17;11.9;53.0;3.0;0.1;84.4;6.3;432.8;2.3;12.1;2.5;0.13
MOGADOURO;637;2017;1;17;9.5;56.0;11.0;0.0;84.0;5.8;332.4;3.2;11.1;3.5;0.25
MCAVALEIRO;633;2017;1;17;10.7;55.0;0.0;0.0;84.4;8.8;240.8;1.9;16.0;2.5;0.14
C.ANSIAES;644;2017;1;17;9.7;61.0;8.0;0.1;83.4;6.0;103.3;2.6;10.5;2.6;0.15
MONCORVO;654;2017;1;17;3.3;94.0;3.0;0.0;78.2;3.5;174.4;1.1;6.7;0.5;0.01
AVEIRO/UNI;702;2017;1;17;13.4;57.0;5.0;0.0;85.0;21.6;70.4;2.8;24.4;5.1;0.49
ANADIA;705;2017;1;17;13.2;60.0;1.0;0.0;84.2;14.6;127.8;2.0;22.7;3.4;0.24
AROUCA;669;2017;1;17;13.2;53.0;1.0;0.0;85.1;12.7;56.2;2.2;16.3;3.1;0.20
VISEU/CC;560;2017;1;17;14.1;49.0;12.0;0.0;86.3;12.0;42.2;4.5;14.0;5.9;0.63
MOIM.BEIRA;663;2017;1;17;12.0;56.0;4.0;0.0;84.8;6.6;55.0;2.5;10.2;2.5;0.14
NELAS;685;2017;1;17;14.1;52.0;10.0;0.0;85.7;12.1;105.7;3.9;18.8;6.1;0.67
GUARDA;683;2017;1;17;8.5;57.0;16.0;0.0;83.8;5.9;20.8;4.1;6.9;3.6;0.26
P.DOURADAS;568;2017;1;17;8.7;57.0;15.0;0.0;85.5;10.9;19.5;4.8;10.8;5.4;0.54
FC.RODRIGO;671;2017;1;17;9.7;72.0;2.0;0.0;81.8;5.0;203.1;1.5;9.4;0.9;0.02
TRANCOSO;666;2017;1;17;12.0;56.0;4.0;0.0;84.8;6.6;67.0;2.5;10.6;2.6;0.15
SABUGAL;800;2017;1;17;9.7;59.0;30.0;0.0;84.0;5.7;22.0;8.2;6.9;7.3;0.92
COIMBRA/CE;548;2017;1;17;12.6;57.0;9.0;0.0;84.9;13.3;102.2;3.3;20.1;5.3;0.53
LOUSA;697;2017;1;17;12.6;57.0;9.0;0.0;84.7;16.9;187.3;3.2;27.6;6.4;0.72
PAMP.SERRA;686;2017;1;17;12.7;48.0;8.0;0.0;86.7;15.6;136.4;4.0;24.2;7.3;0.91
FIG.FOZ;713;2017;1;17;14.3;65.0;3.0;0.1;84.8;13.1;61.2;2.3;17.0;3.3;0.23
LEIRIA/AER;718;2017;1;17;12.5;64.0;4.0;0.1;85.0;17.6;64.6;2.5;20.9;4.2;0.35
ANSIAO;716;2017;1;17;12.2;53.0;4.0;0.0;84.8;10.8;57.2;2.5;14.6;3.2;0.22
ALCOBACA;726;2017;1;17;14.7;52.0;7.0;0.0;86.4;17.0;115.3;3.6;24.9;6.6;0.78
C.BRANCO;570;2017;1;17;13.6;47.0;19.0;0.0;86.8;10.9;33.3;6.9;12.0;8.1;1.10
COVILHA;687;2017;1;17;14.3;50.0;19.0;0.0;86.2;12.1;34.1;6.5;12.8;7.9;1.06
ZEBREIRA;803;2017;1;17;13.3;47.0;7.0;0.0;86.7;13.8;145.8;3.7;22.4;6.4;0.73
PROENCA;806;2017;1;17;14.9;47.0;14.0;0.0;87.0;11.4;30.8;5.6;11.9;6.6;0.76
LISBOA/GC;579;2017;1;17;15.0;50.0;2.0;0.0;85.9;9.7;49.2;2.6;13.0;3.1;0.21
D.PORTOS;739;2017;1;17;15.8;55.0;5.0;0.0;86.1;8.7;91.2;3.2;14.1;4.1;0.34
SANTAREMFB;734;2017;1;17;13.3;67.0;1.0;0.0;85.1;8.3;128.4;2.3;14.3;2.8;0.17
R.MAIOR;729;2017;1;17;15.9;56.0;2.0;0.0;86.9;12.3;170.3;3.0;20.9;5.1;0.48
CORUCHE;744;2017;1;17;11.5;65.0;0.0;0.0;85.0;10.0;212.0;2.2;18.0;3.1;0.21
TOMAR;724;2017;1;17;14.3;58.0;7.0;0.0;84.7;7.0;98.9;2.9;11.9;3.3;0.22
ALVEGA;812;2017;1;17;10.6;58.0;3.0;0.1;84.3;6.6;171.5;2.2;12.0;2.3;0.12
PORTALEGRE;571;2017;1;17;12.3;49.0;25.0;0.0;87.5;12.1;44.1;10.5;14.4;12.5;2.38
ELVAS;835;2017;1;17;15.3;46.0;15.0;0.0;87.2;12.0;191.6;6.2;20.7;9.7;1.51
AVIS;824;2017;1;17;13.8;49.0;5.0;0.0;86.7;16.6;365.0;3.5;29.9;7.2;0.90
EVORA/CC;558;2017;1;17;14.0;52.0;12.0;0.0;87.3;12.1;317.6;5.4;22.1;9.0;1.33
ESTREMOZ;837;2017;1;17;13.9;52.0;9.0;0.0;86.4;13.0;185.7;4.0;22.1;6.8;0.82
PORTEL;848;2017;1;17;15.0;49.0;7.0;0.0;86.7;14.4;275.8;3.7;25.5;7.0;0.85
SETUBAL;770;2017;1;17;15.3;50.0;8.0;0.0;86.5;13.3;142.8;4.0;21.6;6.7;0.79
ALCAC.SAL;776;2017;1;17;13.1;68.0;1.0;0.0;84.4;11.5;141.6;2.1;19.1;3.2;0.21
ALVALADE;783;2017;1;17;12.8;67.0;0.0;0.1;85.1;11.0;213.1;2.2;19.4;3.4;0.23
SINES/MC;541;2017;1;17;14.7;67.0;8.0;0.0;85.4;16.5;242.1;3.2;28.3;6.6;0.76
BARREIRO;766;2017;1;17;11.0;77.0;2.0;0.0;82.8;4.7;89.7;1.7;8.4;0.9;0.02
BEJA;562;2017;1;17;13.0;55.0;9.0;0.0;85.5;6.7;76.0;3.6;11.0;4.0;0.32
AMARELEJA;851;2017;1;17;11.2;64.0;7.0;0.0;85.3;12.1;357.1;3.1;22.4;5.4;0.54
MERTOLA.VF;863;2017;1;17;10.1;71.0;9.0;0.0;84.6;10.3;298.4;3.1;19.0;4.8;0.44
N.CORVO;864;2017;1;17;13.3;63.0;14.0;0.0;84.1;8.3;299.7;3.8;15.4;5.2;0.51
FARO;554;2017;1;17;15.5;57.0;14.0;0.0;87.8;21.6;180.6;6.2;33.2;12.6;2.40
C.MARIM;867;2017;1;17;15.1;45.0;17.0;0.0;87.6;19.6;247.5;7.1;32.7;13.8;2.83
ALCOUTIM;865;2017;1;17;12.4;57.0;1.0;0.0;85.4;11.4;185.4;2.4;19.8;3.8;0.28
PORTIMAO;878;2017;1;17;16.8;47.0;6.0;0.0;88.7;19.2;90.4;4.9;25.1;8.8;1.28
SAGRES;533;2017;1;17;15.4;61.0;16.0;0.0;86.6;15.5;59.9;5.8;18.8;8.7;1.25
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2017;1;18;8.3;46.0;7.0;0.0;85.7;10.2;48.1;3.2;13.4;4.1;0.33
MONCAO;605;2017;1;18;2.1;46.0;7.0;0.0;82.5;6.4;115.7;2.1;11.3;2.1;0.10
LAM.MOURO;606;2017;1;18;2.1;46.0;8.0;0.0;83.0;11.0;34.0;2.4;12.2;2.6;0.15
P.LIMA;615;2017;1;18;8.4;34.0;7.0;0.0;87.6;10.5;37.8;4.2;12.4;5.2;0.50
BRAGA;622;2017;1;18;8.7;32.0;7.0;0.0;87.5;8.7;30.2;4.2;10.1;4.5;0.40
CABRIL;619;2017;1;18;3.7;40.0;8.0;0.0;85.2;9.1;37.5;3.2;11.3;3.6;0.27
PORTO/PR;545;2017;1;18;8.8;29.0;14.0;0.0;88.6;13.8;36.9;7.0;14.2;8.9;1.29
V.REAL;567;2017;1;18;3.6;49.0;4.0;0.0;83.8;6.4;156.1;2.2;11.6;2.3;0.12
CHAVES;616;2017;1;18;-0.1;52.0;8.0;0.0;82.7;4.2;239.4;2.3;8.0;1.8;0.07
MONTALEGRE;611;2017;1;18;-0.1;52.0;8.0;0.0;81.8;4.2;16.1;2.0;5.1;0.9;0.02
C.BASTO;630;2017;1;18;6.4;40.0;16.0;0.0;85.7;8.9;49.8;5.1;12.3;6.1;0.68
BRAGANCA;575;2017;1;18;2.2;44.0;2.0;0.0;84.6;7.2;188.8;2.2;13.2;2.6;0.15
MIRANDELA;632;2017;1;18;-0.1;52.0;8.0;0.0;82.7;4.2;250.5;2.3;8.0;1.8;0.07
M.DOURO;635;2017;1;18;2.3;50.0;22.0;0.0;84.5;6.5;432.9;5.9;12.5;7.1;0.87
MOGADOURO;637;2017;1;18;1.8;47.0;26.0;0.0;84.6;6.0;332.4;7.4;11.5;8.3;1.16
MCAVALEIRO;633;2017;1;18;3.5;43.0;0.0;0.0;85.0;9.1;241.1;2.1;16.7;2.9;0.18
C.ANSIAES;644;2017;1;18;0.9;54.0;14.0;0.0;83.6;6.1;103.2;3.5;10.6;3.9;0.30
MONCORVO;654;2017;1;18;2.9;49.0;10.0;0.0;81.7;3.8;174.6;2.2;7.1;1.5;0.06
AVEIRO/UNI;702;2017;1;18;8.9;30.0;17.0;0.0;88.0;22.5;71.7;7.6;25.2;12.7;2.44
ANADIA;705;2017;1;18;8.9;32.0;18.0;0.0;87.5;15.4;129.1;7.6;23.8;12.3;2.31
AROUCA;669;2017;1;18;7.4;30.0;15.0;1.2;82.1;13.4;57.2;3.1;16.9;4.5;0.38
VISEU/CC;560;2017;1;18;2.6;40.0;40.0;0.0;86.3;12.3;42.4;19.4;14.2;19.8;5.35
MOIM.BEIRA;663;2017;1;18;2.3;44.0;15.0;0.0;85.3;6.8;55.1;4.7;10.4;5.2;0.50
NELAS;685;2017;1;18;4.8;38.0;31.0;0.0;86.6;12.6;106.3;12.6;19.4;16.6;3.91
GUARDA;683;2017;1;18;-1.1;45.0;23.0;0.0;84.4;5.9;20.3;6.3;6.8;5.6;0.58
P.DOURADAS;568;2017;1;18;-1.1;47.0;30.0;0.0;85.5;10.9;19.0;10.4;10.7;10.8;1.84
FC.RODRIGO;671;2017;1;18;2.7;43.0;25.0;0.0;84.3;5.3;203.3;6.7;9.9;7.1;0.88
TRANCOSO;666;2017;1;18;2.3;44.0;15.0;0.0;85.3;6.8;67.1;4.7;10.9;5.3;0.52
SABUGAL;800;2017;1;18;0.1;46.0;30.0;0.0;84.5;5.8;21.7;8.8;6.9;7.7;1.01
COIMBRA/CE;548;2017;1;18;7.6;36.0;7.0;0.0;86.7;14.0;103.3;3.9;20.9;6.4;0.73
LOUSA;697;2017;1;18;8.9;29.0;8.0;0.0;87.8;17.8;188.6;4.7;28.8;9.2;1.37
PAMP.SERRA;686;2017;1;18;1.5;32.0;39.0;0.0;87.4;15.8;136.4;20.5;24.5;26.1;8.77
FIG.FOZ;713;2017;1;18;9.1;37.0;9.0;0.0;86.8;13.9;62.5;4.2;17.9;6.3;0.71
LEIRIA/AER;718;2017;1;18;8.9;28.0;14.0;0.0;88.2;18.5;65.9;6.6;21.7;10.6;1.77
ANSIAO;716;2017;1;18;6.0;29.0;21.0;0.0;87.7;11.4;58.0;8.8;15.3;11.2;1.95
ALCOBACA;726;2017;1;18;9.4;19.0;15.0;0.1;90.4;18.0;116.7;9.5;26.0;15.4;3.44
C.BRANCO;570;2017;1;18;5.2;27.0;16.0;0.0;88.5;11.5;33.9;7.8;12.4;9.1;1.35
COVILHA;687;2017;1;18;4.2;40.0;23.0;0.0;86.5;12.5;34.6;8.1;13.1;9.7;1.51
ZEBREIRA;803;2017;1;18;5.2;27.0;20.0;0.0;88.5;14.4;146.4;9.6;23.1;14.6;3.11
PROENCA;806;2017;1;18;5.1;27.0;17.0;0.0;88.5;12.0;31.4;8.3;12.3;9.6;1.48
LISBOA/GC;579;2017;1;18;7.1;34.0;21.0;0.0;87.5;10.4;50.2;8.4;13.7;10.2;1.64
D.PORTOS;739;2017;1;18;7.3;34.0;23.0;0.0;87.6;9.4;92.2;9.7;15.0;11.9;2.18
SANTAREMFB;734;2017;1;18;8.2;28.0;18.0;0.0;88.2;9.1;129.6;8.1;15.5;10.5;1.74
R.MAIOR;729;2017;1;18;8.6;29.0;4.0;0.0;88.5;13.1;171.6;4.1;22.1;7.0;0.86
CORUCHE;744;2017;1;18;7.7;29.0;20.0;0.0;88.0;10.8;213.1;8.7;19.1;12.4;2.34
TOMAR;724;2017;1;18;8.6;27.0;23.0;0.0;88.5;7.9;100.2;10.8;13.2;12.2;2.28
ALVEGA;812;2017;1;18;7.7;27.0;23.0;0.0;88.2;7.4;172.6;10.8;13.4;12.3;2.30
PORTALEGRE;571;2017;1;18;3.1;34.0;10.0;0.0;87.5;12.4;44.4;5.1;14.6;6.8;0.81
ELVAS;835;2017;1;18;5.9;30.0;17.0;0.0;88.3;12.6;192.4;7.7;21.7;11.9;2.19
AVIS;824;2017;1;18;6.9;27.0;13.0;0.0;88.6;17.3;365.9;6.9;31.0;13.1;2.60
EVORA/CC;558;2017;1;18;6.5;34.0;17.0;0.0;87.8;12.7;318.5;7.3;23.1;11.8;2.13
ESTREMOZ;837;2017;1;18;5.1;34.0;28.0;0.0;87.4;13.5;186.3;12.0;22.9;17.2;4.18
PORTEL;848;2017;1;18;6.4;34.0;20.0;0.0;87.6;15.0;276.7;8.3;26.4;14.0;2.90
SETUBAL;770;2017;1;18;8.4;29.0;16.0;0.0;88.5;14.1;144.0;7.6;22.7;12.0;2.23
ALCAC.SAL;776;2017;1;18;8.9;32.0;18.0;0.0;87.5;12.3;142.9;7.3;20.3;11.0;1.91
ALVALADE;783;2017;1;18;8.1;42.0;23.0;0.0;86.3;11.7;214.3;8.0;20.5;11.9;2.18
SINES/MC;541;2017;1;18;8.5;42.0;22.0;0.0;86.5;17.2;243.3;7.7;29.2;13.9;2.86
BARREIRO;766;2017;1;18;8.3;30.0;21.0;0.0;87.3;5.5;90.9;8.4;9.6;8.5;1.21
BEJA;562;2017;1;18;5.7;34.0;18.0;0.0;87.1;7.3;76.7;6.9;11.7;7.9;1.07
AMARELEJA;851;2017;1;18;6.8;27.0;17.0;0.0;88.2;12.8;358.0;7.7;23.5;12.4;2.33
MERTOLA.VF;863;2017;1;18;6.7;35.0;10.0;0.0;86.7;10.9;299.3;4.3;20.0;7.0;0.85
N.CORVO;864;2017;1;18;6.3;34.0;23.0;0.0;86.8;8.9;300.5;8.7;16.6;11.4;2.03
FARO;554;2017;1;18;8.3;23.0;29.0;0.0;90.0;22.5;181.8;18.4;34.4;28.3;10.10
C.MARIM;867;2017;1;18;8.4;24.0;18.0;0.0;89.7;20.5;248.7;10.2;34.0;18.5;4.77
ALCOUTIM;865;2017;1;18;5.7;32.0;12.0;0.0;87.3;12.0;186.1;5.3;20.6;8.5;1.19
PORTIMAO;878;2017;1;18;10.5;25.0;10.0;0.0;90.1;20.3;92.0;7.1;26.1;12.2;2.29
SAGRES;533;2017;1;18;9.8;44.0;19.0;0.0;86.7;16.3;61.4;6.9;19.6;10.3;1.69
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2017;1;19;6.7;51.0;7.0;0.0;85.7;10.7;49.0;3.3;13.8;4.3;0.35
MONCAO;605;2017;1;19;3.3;41.0;7.0;0.0;84.5;6.7;116.0;2.8;11.7;3.1;0.21
LAM.MOURO;606;2017;1;19;3.3;41.0;6.0;0.0;84.7;11.3;34.3;2.7;12.4;3.2;0.21
P.LIMA;615;2017;1;19;6.0;44.0;7.0;0.0;87.6;11.0;38.6;4.3;12.8;5.4;0.53
BRAGA;622;2017;1;19;6.7;47.0;7.0;0.0;87.4;9.2;31.1;4.1;10.6;4.6;0.41
CABRIL;619;2017;1;19;3.7;58.0;1.0;0.0;85.1;9.3;37.9;2.3;11.6;2.4;0.12
PORTO/PR;545;2017;1;19;7.7;37.0;13.0;0.0;88.6;14.5;38.0;6.8;14.8;8.8;1.29
V.REAL;567;2017;1;19;2.8;57.0;3.0;0.0;83.8;6.6;156.3;2.1;12.0;2.2;0.11
CHAVES;616;2017;1;19;1.4;67.0;3.0;0.0;82.7;4.3;239.4;1.8;8.2;1.0;0.03
MONTALEGRE;611;2017;1;19;0.9;61.0;6.0;0.0;82.1;4.3;16.0;1.9;5.1;0.8;0.02
C.BASTO;630;2017;1;19;6.5;58.0;10.0;0.0;85.5;9.3;50.7;3.8;12.7;4.7;0.43
BRAGANCA;575;2017;1;19;2.9;58.0;9.0;0.0;84.6;7.4;189.0;3.2;13.5;4.0;0.32
MIRANDELA;632;2017;1;19;1.4;67.0;3.0;0.0;82.7;4.3;250.5;1.8;8.2;1.0;0.03
M.DOURO;635;2017;1;19;2.2;61.0;15.0;0.0;84.3;6.7;433.0;4.1;12.8;5.1;0.49
MOGADOURO;637;2017;1;19;2.3;59.0;16.0;0.0;84.6;6.2;332.5;4.4;11.8;5.2;0.50
MCAVALEIRO;633;2017;1;19;3.6;56.0;12.0;0.0;85.0;9.4;241.5;3.8;17.1;5.6;0.57
C.ANSIAES;644;2017;1;19;1.1;62.0;10.0;0.0;83.6;6.2;103.1;2.9;10.8;3.2;0.21
MONCORVO;654;2017;1;19;1.8;62.0;9.0;0.0;82.1;3.9;174.6;2.2;7.5;1.6;0.06
AVEIRO/UNI;702;2017;1;19;8.1;44.0;10.0;0.0;88.0;23.1;72.9;5.4;25.8;9.7;1.52
ANADIA;705;2017;1;19;8.6;44.0;11.0;0.0;87.5;16.1;130.4;5.2;24.6;9.2;1.38
AROUCA;669;2017;1;19;6.6;44.0;3.0;1.3;75.5;13.9;58.1;0.9;17.4;0.7;0.02
VISEU/CC;560;2017;1;19;3.9;47.0;19.0;0.0;86.3;12.6;42.8;6.5;14.5;8.4;1.19
MOIM.BEIRA;663;2017;1;19;1.8;57.0;8.0;0.0;85.1;7.0;55.1;3.2;10.6;3.5;0.25
NELAS;685;2017;1;19;4.4;47.0;21.0;0.0;86.6;13.0;106.8;7.7;19.9;11.4;2.03
GUARDA;683;2017;1;19;-1.1;58.0;9.0;0.0;84.3;5.9;19.8;3.0;6.8;2.4;0.13
P.DOURADAS;568;2017;1;19;1.5;39.0;8.0;0.1;86.0;11.1;19.0;3.5;10.9;4.0;0.31
FC.RODRIGO;671;2017;1;19;0.6;70.0;10.0;0.0;83.3;5.4;203.1;2.8;10.1;2.9;0.18
TRANCOSO;666;2017;1;19;1.8;57.0;8.0;0.0;85.1;7.0;67.1;3.2;11.0;3.6;0.26
SABUGAL;800;2017;1;19;0.6;61.0;14.0;0.0;84.2;5.9;21.5;3.8;7.0;3.3;0.22
COIMBRA/CE;548;2017;1;19;4.9;54.0;10.0;0.0;86.2;14.3;103.9;4.1;21.3;6.8;0.81
LOUSA;697;2017;1;19;4.9;54.0;10.0;0.0;86.7;18.1;189.2;4.3;29.3;8.7;1.25
PAMP.SERRA;686;2017;1;19;7.1;34.0;6.0;0.0;87.9;16.5;137.4;4.3;25.3;8.0;1.07
FIG.FOZ;713;2017;1;19;7.1;50.0;9.0;0.0;86.8;14.4;63.5;4.3;18.4;6.6;0.76
LEIRIA/AER;718;2017;1;19;7.1;50.0;4.0;0.0;87.5;19.0;66.9;3.7;22.2;6.4;0.73
ANSIAO;716;2017;1;19;4.7;50.0;5.0;0.0;87.1;11.8;58.5;3.6;15.7;5.1;0.48
ALCOBACA;726;2017;1;19;8.7;36.0;4.0;0.0;90.0;18.8;118.0;5.2;26.9;9.7;1.53
C.BRANCO;570;2017;1;19;5.1;43.0;8.0;0.0;88.1;11.9;34.5;4.9;12.8;6.0;0.65
COVILHA;687;2017;1;19;5.0;45.0;18.0;0.0;86.5;12.9;35.2;6.4;13.5;7.9;1.06
ZEBREIRA;803;2017;1;19;4.9;43.0;5.0;0.0;88.1;14.8;147.0;4.2;23.7;7.5;0.96
PROENCA;806;2017;1;19;5.7;43.0;7.0;0.0;88.1;12.5;32.1;4.7;12.7;5.8;0.62
LISBOA/GC;579;2017;1;19;6.5;43.0;20.0;0.0;87.5;10.9;51.1;8.3;14.2;10.3;1.69
D.PORTOS;739;2017;1;19;8.2;38.0;13.0;0.0;87.6;10.1;93.4;5.8;15.9;7.9;1.07
SANTAREMFB;734;2017;1;19;7.7;39.0;10.0;0.0;88.2;9.8;130.7;5.5;16.5;7.8;1.03
R.MAIOR;729;2017;1;19;10.2;31.0;4.0;0.1;89.0;14.1;173.1;4.5;23.4;7.8;1.04
CORUCHE;744;2017;1;19;7.2;42.0;8.0;0.0;88.0;11.4;214.1;4.9;20.1;7.8;1.04
TOMAR;724;2017;1;19;8.1;50.0;7.0;0.0;87.6;8.5;101.4;4.2;14.0;5.6;0.57
ALVEGA;812;2017;1;19;7.5;50.0;13.0;0.0;87.4;7.9;173.7;5.6;14.2;7.3;0.91
PORTALEGRE;571;2017;1;19;5.9;25.0;18.0;0.0;89.1;13.0;45.2;9.2;15.2;11.5;2.05
ELVAS;835;2017;1;19;8.4;32.0;15.0;0.0;88.7;13.4;193.6;7.6;22.8;12.1;2.24
AVIS;824;2017;1;19;7.7;32.0;14.0;0.0;88.7;18.0;367.0;7.2;32.1;13.8;2.85
EVORA/CC;558;2017;1;19;9.1;32.0;17.0;0.0;88.6;13.6;319.8;8.4;24.5;13.6;2.75
ESTREMOZ;837;2017;1;19;7.6;33.0;17.0;0.0;88.1;14.2;187.4;7.9;23.9;12.7;2.46
PORTEL;848;2017;1;19;9.0;34.0;23.0;0.0;88.3;15.8;278.0;10.5;27.7;17.1;4.15
SETUBAL;770;2017;1;19;7.8;41.0;10.0;0.0;88.5;14.7;145.1;5.6;23.5;9.6;1.49
ALCAC.SAL;776;2017;1;19;8.2;51.0;5.0;0.0;87.1;12.9;144.1;3.7;21.0;6.2;0.70
ALVALADE;783;2017;1;19;8.2;31.0;11.0;0.0;88.1;12.5;215.5;5.6;21.8;9.2;1.38
SINES/MC;541;2017;1;19;10.4;31.0;13.0;0.0;88.5;18.2;244.9;6.7;30.7;12.7;2.45
BARREIRO;766;2017;1;19;5.8;51.0;10.0;0.0;86.8;5.9;91.6;4.6;10.2;5.0;0.47
BEJA;562;2017;1;19;7.8;33.0;24.0;0.0;88.1;8.0;77.8;11.0;12.8;12.3;2.30
AMARELEJA;851;2017;1;19;6.4;38.0;19.0;0.0;88.2;13.4;358.9;8.7;24.5;14.0;2.90
MERTOLA.VF;863;2017;1;19;5.6;45.0;14.0;0.0;86.7;11.4;300.0;5.4;20.7;8.6;1.23
N.CORVO;864;2017;1;19;6.9;47.0;20.0;0.0;86.8;9.4;301.4;7.4;17.5;10.3;1.70
FARO;554;2017;1;19;7.3;38.0;7.0;0.0;89.5;23.1;182.8;5.7;35.2;12.1;2.25
C.MARIM;867;2017;1;19;6.1;42.0;12.0;0.0;88.8;21.0;249.5;6.6;34.7;13.6;2.75
ALCOUTIM;865;2017;1;19;4.6;44.0;3.0;0.0;87.3;12.4;186.6;3.4;21.3;5.7;0.60
PORTIMAO;878;2017;1;19;9.0;35.0;13.0;0.0;89.9;21.1;93.3;8.0;27.0;13.7;2.81
SAGRES;533;2017;1;19;11.5;23.0;28.0;0.0;90.3;17.5;63.2;18.0;20.7;22.1;6.53
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2017;1;20;11.1;52.0;0.0;0.0;85.7;11.4;50.7;2.4;14.6;3.0;0.20
MONCAO;605;2017;1;20;8.8;37.0;0.0;0.0;86.2;7.5;117.3;2.6;12.9;3.0;0.19
LAM.MOURO;606;2017;1;20;8.8;37.0;7.0;0.0;86.7;12.1;35.6;3.7;13.1;4.6;0.41
P.LIMA;615;2017;1;20;6.3;60.0;0.0;0.0;86.4;11.4;39.4;2.6;13.2;3.2;0.21
BRAGA;622;2017;1;20;4.8;76.0;0.0;0.0;84.6;9.4;31.7;2.0;10.8;1.9;0.09
CABRIL;619;2017;1;20;7.5;48.0;3.0;0.0;85.4;9.9;39.0;2.5;12.1;2.9;0.18
PORTO/PR;545;2017;1;20;8.4;50.0;8.0;0.0;87.7;15.1;39.2;4.5;15.4;6.2;0.69
V.REAL;567;2017;1;20;7.0;49.0;14.0;0.0;84.8;7.1;157.3;4.3;12.8;5.3;0.52
CHAVES;616;2017;1;20;2.4;68.0;3.0;0.0;82.7;4.4;239.5;1.8;8.5;1.1;0.03
MONTALEGRE;611;2017;1;20;3.4;55.0;7.0;0.0;83.0;4.5;16.3;2.2;5.4;1.0;0.03
C.BASTO;630;2017;1;20;9.4;48.0;9.0;0.0;85.8;10.0;52.1;3.7;13.5;4.7;0.42
BRAGANCA;575;2017;1;20;7.2;41.0;12.0;0.0;86.1;8.0;190.0;4.5;14.5;6.0;0.65
MIRANDELA;632;2017;1;20;2.4;68.0;3.0;0.0;82.7;4.4;250.6;1.8;8.5;1.1;0.03
M.DOURO;635;2017;1;20;6.4;55.0;22.0;0.0;84.4;7.1;433.9;5.7;13.7;7.3;0.91
MOGADOURO;637;2017;1;20;4.3;56.0;32.0;0.0;84.6;6.5;333.0;10.1;12.4;11.2;1.97
MCAVALEIRO;633;2017;1;20;8.5;43.0;20.0;0.0;86.2;10.1;242.7;6.8;18.3;9.8;1.54
C.ANSIAES;644;2017;1;20;4.9;55.0;17.0;0.0;83.9;6.5;103.7;4.3;11.3;4.9;0.46
MONCORVO;654;2017;1;20;6.2;53.0;9.0;0.0;83.5;4.3;175.4;2.7;8.1;2.4;0.12
AVEIRO/UNI;702;2017;1;20;11.5;43.0;7.0;0.0;88.0;24.0;74.7;4.7;26.6;8.8;1.27
ANADIA;705;2017;1;20;8.0;71.0;3.0;0.0;85.1;16.4;131.5;2.4;25.0;4.5;0.40
AROUCA;669;2017;1;20;11.8;39.0;11.0;0.8;81.7;14.9;59.9;2.4;18.4;3.6;0.26
VISEU/CC;560;2017;1;20;6.7;54.0;28.0;0.0;86.2;13.0;43.7;10.4;14.9;12.6;2.40
MOIM.BEIRA;663;2017;1;20;6.5;50.0;7.0;0.0;85.2;7.5;56.0;3.0;11.2;3.4;0.24
NELAS;685;2017;1;20;7.3;53.0;16.0;0.0;86.4;13.5;107.8;5.8;20.5;9.2;1.38
GUARDA;683;2017;1;20;0.1;75.0;6.0;0.0;82.8;5.9;19.5;2.1;6.7;1.3;0.04
P.DOURADAS;568;2017;1;20;2.4;68.0;8.0;0.0;84.4;11.2;19.1;2.8;11.1;3.1;0.20
FC.RODRIGO;671;2017;1;20;4.2;64.0;14.0;0.0;83.3;5.6;203.6;3.5;10.5;3.8;0.29
TRANCOSO;666;2017;1;20;6.5;50.0;7.0;0.0;85.2;7.5;68.0;3.0;11.7;3.5;0.25
SABUGAL;800;2017;1;20;2.3;71.0;7.0;0.0;83.3;6.0;21.6;2.4;7.1;1.7;0.07
COIMBRA/CE;548;2017;1;20;8.8;51.0;10.0;0.0;86.2;14.9;105.2;4.2;22.0;7.2;0.90
LOUSA;697;2017;1;20;8.8;51.0;10.0;0.0;86.7;18.7;190.5;4.5;30.0;9.2;1.38
PAMP.SERRA;686;2017;1;20;10.0;46.0;16.0;0.0;87.9;17.2;138.9;7.0;26.3;12.2;2.27
FIG.FOZ;713;2017;1;20;9.4;52.0;9.0;0.1;86.8;15.0;64.9;4.4;19.0;6.8;0.82
LEIRIA/AER;718;2017;1;20;9.0;53.0;3.0;0.0;87.0;19.6;68.2;3.3;22.8;5.8;0.61
